Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"VIRGINIA ST RES AUTH INFRASTRU","State Tax-Backed","Fixed Income","356,613.66","0.09","356,613.66","325,000.00","92818MNU0","US92818MNU08","-","107.73","United States","-","USD","1.54","0.16","1.00","Nov 01, 2022","5.00","1.53","-","0.16","1.53","0.16","USD","Nov 19, 2014","Nov 19, 2014"
"VERMONT MUN BD BK","State Tax-Backed","Fixed Income","356,460.66","0.09","356,460.66","325,000.00","924214PM5","US924214PM59","-","108.10","United States","-","USD","1.62","0.18","1.00","Dec 01, 2022","5.00","1.61","-","0.18","1.61","0.18","USD","Jul 30, 2013","Jul 30, 2013"
"OREGON ST DEPT TRANSN HWY USER","State Tax-Backed","Fixed Income","356,484.43","0.09","356,484.43","325,000.00","68607DRX5","US68607DRX56","-","107.88","United States","-","USD","1.57","0.18","1.00","Nov 15, 2022","5.00","1.57","-","0.18","1.57","0.18","USD","Jul 09, 2014","Jul 09, 2014"
"OKLAHOMA TRANSN AUTH OK F/K/A","Transportation","Fixed Income","356,386.76","0.09","356,386.76","340,000.00","679111YT5","US679111YT55","-","103.65","United States","-","USD","0.77","0.23","1.00","Jan 01, 2022","5.00","0.75","-","0.23","0.75","0.23","USD","Dec 21, 2017","Dec 21, 2017"
"FLORIDA ST MUN PWR AGY REV","Utility","Fixed Income","355,731.37","0.09","355,731.37","325,000.00","342816H57","US342816H578","-","107.04","United States","-","USD","1.46","0.34","1.00","Oct 01, 2022","5.00","1.45","-","0.34","1.45","0.34","USD","Apr 05, 2016","Apr 05, 2016"
"OREGON ST DEPT ADMINISTRATIVE","State Tax-Backed","Fixed Income","354,119.46","0.09","354,119.46","330,000.00","68607VM77","US68607VM770","-","104.89","United States","-","USD","0.98","0.18","1.00","Apr 01, 2022","5.00","0.98","-","0.18","0.98","0.18","USD","Jan 28, 2015","Jan 28, 2015"
"WASHINGTON ST FOR ISSUES DTD P","State Tax-Backed","Fixed Income","354,090.78","0.09","354,090.78","330,000.00","93974DLN6","US93974DLN65","-","106.13","United States","-","USD","1.23","0.15","1.00","Jul 01, 2022","5.00","1.23","-","0.15","1.23","0.15","USD","Feb 04, 2015","Feb 04, 2015"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","354,047.58","0.09","354,047.58","330,000.00","544495S96","US544495S962","-","106.12","United States","-","USD","1.23","0.16","1.00","Jul 01, 2022","5.00","1.23","-","0.16","1.23","0.16","USD","May 19, 2016","May 19, 2016"
"TEXAS A & M UNIV PERM UNIV FD","Education","Fixed Income","354,004.35","0.09","354,004.35","330,000.00","882117Y65","US882117Y655","-","106.11","United States","-","USD","1.23","0.17","1.00","Jul 01, 2022","5.00","1.23","-","0.17","1.23","0.17","USD","Dec 11, 2013","Dec 11, 2013"
"MISSOURI ST HWYS & TRANS COMMN","State Tax-Backed","Fixed Income","354,006.48","0.09","354,006.48","330,000.00","60636WRG2","US60636WRG23","-","105.27","United States","-","USD","1.07","0.20","1.00","May 01, 2022","5.00","1.06","-","0.20","1.06","0.20","USD","Jun 03, 2014","Jun 03, 2014"
"SCOTTSDALE ARIZ MUN PPTY CORP","Local Tax-Backed","Fixed Income","353,961.16","0.09","353,961.16","330,000.00","810489RJ5","US810489RJ51","-","106.09","United States","-","USD","1.23","0.18","1.00","Jul 01, 2022","5.00","1.23","-","0.18","1.23","0.18","USD","Mar 26, 2015","Mar 26, 2015"
"SEATTLE WASH WTR SYS REV","Utility","Fixed Income","353,829.48","0.09","353,829.48","330,000.00","812728SA2","US812728SA23","-","106.89","United States","-","USD","1.40","0.19","1.00","Sep 01, 2022","5.00","1.40","-","0.19","1.40","0.19","USD","May 30, 2012","May 30, 2012"
"METROPOLITAN WASH D C ARPTS AU","Transportation","Fixed Income","350,862.71","0.09","350,862.71","320,000.00","5926465S8","US5926465S88","-","107.23","United States","-","USD","1.46","0.22","1.00","Oct 01, 2022","5.00","1.45","-","0.22","1.45","0.22","USD","Jul 11, 2013","Jul 11, 2013"
"NEW YORK N Y CITY MUN WTR FIN","Utility","Fixed Income","348,742.84","0.09","348,742.84","325,000.00","64972GVQ4","US64972GVQ45","-","105.92","United States","-","USD","1.19","0.15","1.00","Jun 15, 2022","5.00","1.19","-","0.15","1.19","0.15","USD","Dec 12, 2019","Dec 12, 2019"
"INDIANA UNIV REVS","Education","Fixed Income","348,638.79","0.09","348,638.79","325,000.00","455168BV5","US455168BV55","-","105.69","United States","-","USD","1.15","0.18","1.00","Jun 01, 2022","5.00","1.15","-","0.18","1.15","0.18","USD","Apr 01, 2015","Apr 01, 2015"
"MASSACHUSETTS ST WTR RES AUTH","Utility","Fixed Income","348,511.99","0.09","348,511.99","325,000.00","576051FC5","US576051FC57","-","106.48","United States","-","USD","1.32","0.19","1.00","Aug 01, 2022","5.00","1.31","-","0.19","1.31","0.19","USD","Apr 19, 2012","Apr 19, 2012"
"RHODE IS ST & PROVIDENCE PLANT","State Tax-Backed","Fixed Income","348,511.99","0.09","348,511.99","325,000.00","76222NKZ3","US76222NKZ32","-","106.48","United States","-","USD","1.32","0.19","1.00","Aug 01, 2022","5.00","1.31","-","0.19","1.31","0.19","USD","May 03, 2012","May 03, 2012"
"BALL ST UNIV IND UNIV REVS","Education","Fixed Income","348,173.04","0.09","348,173.04","325,000.00","058508GK2","US058508GK21","-","105.96","United States","-","USD","1.23","0.28","1.00","Jul 01, 2022","5.00","1.23","-","0.28","1.23","0.28","USD","Jan 26, 2017","Jan 26, 2017"
"NEW YORK ST DORM AUTH REVS NON","Education","Fixed Income","345,678.38","0.09","345,678.38","315,000.00","649906F33","US649906F332","-","107.32","United States","-","USD","1.46","0.16","1.00","Oct 01, 2022","5.00","1.45","-","0.16","1.45","0.16","USD","Jun 07, 2012","Jun 07, 2012"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","345,628.70","0.09","345,628.70","315,000.00","13063CNH9","US13063CNH96","-","107.31","United States","-","USD","1.46","0.17","1.00","Oct 01, 2022","5.00","1.45","-","0.17","1.45","0.17","USD","Oct 07, 2014","Oct 07, 2014"
"DISTRICT COLUMBIA INCOME TAX R","Local Tax-Backed","Fixed Income","345,603.46","0.09","345,603.46","315,000.00","25477GJY2","US25477GJY26","-","108.13","United States","-","USD","1.62","0.16","1.00","Dec 01, 2022","5.00","1.61","-","0.16","1.61","0.16","USD","May 16, 2012","May 16, 2012"
"COLUMBUS OHIO","Local Tax-Backed","Fixed Income","344,187.39","0.09","344,187.39","330,000.00","199492MF3","US199492MF38","-","103.60","United States","-","USD","1.25","0.15","1.00","Jul 01, 2022","3.00","1.24","-","0.15","1.24","0.15","USD","Aug 13, 2015","Aug 13, 2015"
"WASHINGTON ST","State Tax-Backed","Fixed Income","343,360.76","0.09","343,360.76","320,000.00","93974EGY6","US93974EGY68","-","106.13","United States","-","USD","1.23","0.15","1.00","Jul 01, 2022","5.00","1.23","-","0.15","1.23","0.15","USD","Apr 29, 2020","Apr 29, 2020"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","343,318.87","0.09","343,318.87","320,000.00","544495ZC1","US544495ZC14","-","106.12","United States","-","USD","1.23","0.16","1.00","Jul 01, 2022","5.00","1.23","-","0.16","1.23","0.16","USD","Apr 02, 2013","Apr 02, 2013"
"PENNSYLVANIA ST","State Tax-Backed","Fixed Income","342,696.32","0.09","342,696.32","320,000.00","70914PB27","US70914PB276","-","106.95","United States","-","USD","1.44","0.26","1.00","Sep 15, 2022","5.00","1.44","-","0.26","1.44","0.26","USD","Jun 17, 2016","Jun 17, 2016"
"TEXAS ST UNIV SYS FING REV","Education","Fixed Income","340,584.10","0.09","340,584.10","325,000.00","88278PTH7","US88278PTH72","-","104.66","United States","-","USD","0.96","0.20","1.00","Mar 15, 2022","5.00","0.96","-","0.20","0.96","0.20","USD","Jun 01, 2014","Jul 02, 2014"
"OREGON ST DEPT TRANSN HWY USER","State Tax-Backed","Fixed Income","340,031.30","0.09","340,031.30","310,000.00","68607DSS5","US68607DSS52","-","107.88","United States","-","USD","1.57","0.18","1.00","Nov 15, 2022","5.00","1.57","-","0.18","1.57","0.18","USD","Jun 08, 2017","Jun 08, 2017"
"NORTHSIDE TEX INDPT SCH DIST","School Districts","Fixed Income","337,932.78","0.09","337,932.78","315,000.00","66702RFX5","US66702RFX52","-","105.89","United States","-","USD","1.19","0.17","1.00","Jun 15, 2022","5.00","1.19","-","0.17","1.19","0.17","USD","Mar 01, 2014","Apr 03, 2014"
"PHOENIX ARIZ CIVIC IMPT CORP W","Utility","Fixed Income","337,830.78","0.09","337,830.78","315,000.00","71883PJY4","US71883PJY43","-","106.08","United States","-","USD","1.23","0.19","1.00","Jul 01, 2022","5.00","1.23","-","0.19","1.23","0.19","USD","Apr 15, 2014","Apr 15, 2014"
"MIAMI-DADE CNTY FL SCH BRD","School Districts","Fixed Income","337,772.89","0.09","337,772.89","315,000.00","59333MP25","US59333MP255","-","105.23","United States","-","USD","1.07","0.24","1.00","May 01, 2022","5.00","1.06","-","0.24","1.06","0.24","USD","Jan 21, 2015","Jan 21, 2015"
"NORTH TEX TWY AUTH REV","Transportation","Fixed Income","335,248.34","0.09","335,248.34","320,000.00","66285WUS3","US66285WUS33","-","103.60","United States","-","USD","0.77","0.30","1.00","Jan 01, 2022","5.00","0.75","-","0.30","0.75","0.30","USD","Nov 01, 2017","Nov 01, 2017"
"VIRGINIA ST PUB BLDG AUTH PUB","State Tax-Backed","Fixed Income","332,556.87","0.09","332,556.87","310,000.00","928172E27","US928172E278","-","106.53","United States","-","USD","1.32","0.16","1.00","Aug 01, 2022","5.00","1.31","-","0.16","1.31","0.16","USD","Sep 17, 2014","Sep 17, 2014"
"NORFOLK VA","Local Tax-Backed","Fixed Income","332,556.87","0.09","332,556.87","310,000.00","655867XM6","US655867XM67","-","106.53","United States","-","USD","1.32","0.16","1.00","Aug 01, 2022","5.00","1.31","-","0.16","1.31","0.16","USD","Feb 07, 2019","Feb 07, 2019"
"VIRGINIA ST PUB SCH AUTH","School Districts","Fixed Income","332,426.83","0.09","332,426.83","310,000.00","92817ST40","US92817ST404","-","106.48","United States","-","USD","1.32","0.19","1.00","Aug 01, 2022","5.00","1.31","-","0.19","1.31","0.19","USD","May 15, 2014","May 15, 2014"
"WPPI ENERGY WIS PWR SUPPLY SYS","Utility","Fixed Income","331,335.12","0.09","331,335.12","310,000.00","92937NAH7","US92937NAH70","-","105.72","United States","-","USD","1.23","0.47","1.00","Jul 01, 2022","5.00","1.23","-","0.47","1.23","0.47","USD","Apr 18, 2013","Apr 18, 2013"
"ANNE ARUNDEL CNTY MD","Local Tax-Backed","Fixed Income","329,264.81","0.09","329,264.81","300,000.00","03588HSR8","US03588HSR83","-","107.34","United States","-","USD","1.46","0.15","1.00","Oct 01, 2022","5.00","1.45","-","0.15","1.45","0.15","USD","Apr 12, 2017","Apr 12, 2017"
"DELAWARE ST","State Tax-Backed","Fixed Income","329,264.81","0.09","329,264.81","300,000.00","246381NV5","US246381NV55","-","107.34","United States","-","USD","1.46","0.15","1.00","Oct 01, 2022","5.00","1.45","-","0.15","1.45","0.15","USD","Aug 28, 2019","Aug 28, 2019"
"MONMOUTH CNTY NJ IMPT AUTH REVENUE","Local Tax-Backed","Fixed Income","329,198.95","0.09","329,198.95","300,000.00","60956PMZ2","US60956PMZ26","-","108.15","United States","-","USD","1.62","0.15","1.00","Dec 01, 2022","5.00","1.61","-","0.15","1.61","0.15","USD","Mar 24, 2016","Mar 24, 2016"
"SANTA CLARA CNTY CALIF FING AU","Local Tax-Backed","Fixed Income","329,165.18","0.09","329,165.18","300,000.00","801577LK1","US801577LK15","-","107.92","United States","-","USD","1.57","0.16","1.00","Nov 15, 2022","5.00","1.57","-","0.16","1.57","0.16","USD","Aug 21, 2018","Aug 21, 2018"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","329,122.88","0.09","329,122.88","300,000.00","13068LG66","US13068LG667","-","107.29","United States","-","USD","1.46","0.18","1.00","Oct 01, 2022","5.00","1.45","-","0.18","1.45","0.18","USD","Apr 20, 2017","Apr 20, 2017"
"MISSISSIPPI ST","State Tax-Backed","Fixed Income","329,040.61","0.09","329,040.61","300,000.00","605581CR6","US605581CR67","-","108.10","United States","-","USD","1.62","0.18","1.00","Dec 01, 2022","5.00","1.61","-","0.18","1.61","0.18","USD","Oct 30, 2012","Oct 30, 2012"
"SALEM-KEIZER ORE SCH DIST NO 24J","School Districts","Fixed Income","328,881.04","0.09","328,881.04","330,000.00","794173FN9","US794173FN98","-","99.66","United States","-","USD","1.22","0.28","1.00","Jun 15, 2022","0.00","1.22","-","0.28","1.22","0.28","USD","Mar 16, 2009","Mar 16, 2009"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","328,070.78","0.09","328,070.78","305,000.00","64966K4X8","US64966K4X85","-","106.78","United States","-","USD","1.32","0.22","1.00","Aug 01, 2022","5.25","1.31","-","0.22","1.31","0.22","USD","Oct 16, 2013","Oct 16, 2013"
"LOWER COLO RIV AUTH TEX TRANSM","Utility","Fixed Income","327,311.74","0.09","327,311.74","305,000.00","54811BPF2","US54811BPF21","-","105.51","United States","-","USD","1.11","0.16","1.00","May 15, 2022","5.00","1.10","-","0.16","1.10","0.16","USD","Jun 01, 2015","Jun 18, 2015"
"METROPOLITAN TRANSN AUTH N Y R","Transportation","Fixed Income","327,177.74","0.09","327,177.74","300,000.00","59259YTR0","US59259YTR08","-","107.25","United States","-","USD","1.57","0.55","1.00","Nov 15, 2022","5.00","1.57","-","0.55","1.57","0.55","USD","Sep 28, 2012","Sep 28, 2012"
"METROPOLITAN TRANSN AUTH N Y R","Transportation","Fixed Income","327,177.74","0.09","327,177.74","300,000.00","59259YT33","US59259YT333","-","107.25","United States","-","USD","1.57","0.55","1.00","Nov 15, 2022","5.00","1.57","-","0.55","1.57","0.55","USD","Feb 28, 2014","Feb 28, 2014"
"NEBRASKA PUB PWR DIST REV","Utility","Fixed Income","324,675.33","0.09","324,675.33","310,000.00","63968ATS4","US63968ATS41","-","103.57","United States","-","USD","0.77","0.34","1.00","Jan 01, 2022","5.00","0.75","-","0.34","0.75","0.34","USD","Feb 28, 2012","Feb 28, 2012"
"SAN FRANCISCO CALIF CITY & CNT","Utility","Fixed Income","323,597.06","0.09","323,597.06","295,000.00","79765RG78","US79765RG781","-","107.69","United States","-","USD","1.54","0.18","1.00","Nov 01, 2022","5.00","1.53","-","0.18","1.53","0.18","USD","Oct 20, 2016","Oct 20, 2016"
"DALLAS FORT WORTH TEX INTL ARP","Transportation","Fixed Income","323,154.71","0.09","323,154.71","295,000.00","235036Q45","US235036Q459","-","107.54","United States","-","USD","1.54","0.27","1.00","Nov 01, 2022","5.00","1.53","-","0.27","1.53","0.27","USD","Sep 01, 2013","Sep 27, 2013"
"MASSACHUSETTS BAY TRANSN AUTH MASS","State Tax-Backed","Fixed Income","322,937.70","0.09","322,937.70","300,000.00","575579FF9","US575579FF91","-","106.42","United States","-","USD","1.23","0.17","1.00","Jul 01, 2022","5.25","1.23","-","0.17","1.23","0.17","USD","Mar 09, 2004","Mar 09, 2004"
"METROPOLITAN GOVT NASHVILLE &","Utility","Fixed Income","321,940.01","0.09","321,940.01","300,000.00","592098L39","US592098L390","-","106.15","United States","-","USD","1.23","0.14","1.00","Jul 01, 2022","5.00","1.23","-","0.14","1.23","0.14","USD","Feb 02, 2012","Feb 02, 2012"
"TEXAS TRANSN COMMN ST HWY FD R","State Tax-Backed","Fixed Income","321,958.01","0.09","321,958.01","300,000.00","88283LJA5","US88283LJA52","-","104.90","United States","-","USD","0.98","0.17","1.00","Apr 01, 2022","5.00","0.98","-","0.17","0.98","0.17","USD","Apr 02, 2014","Apr 02, 2014"
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","321,900.71","0.09","321,900.71","300,000.00","57582P3U2","US57582P3U25","-","106.13","United States","-","USD","1.23","0.15","1.00","Jul 01, 2022","5.00","1.23","-","0.15","1.23","0.15","USD","Jul 10, 2014","Jul 10, 2014"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","321,820.42","0.09","321,820.42","300,000.00","13068LTV7","US13068LTV70","-","105.69","United States","-","USD","1.15","0.18","1.00","Jun 01, 2022","5.00","1.15","-","0.18","1.15","0.18","USD","Apr 21, 2015","Apr 21, 2015"
"VIRGINIA ST PUB BLDG AUTH PUB","State Tax-Backed","Fixed Income","321,829.23","0.09","321,829.23","300,000.00","928172J22","US928172J228","-","106.53","United States","-","USD","1.32","0.16","1.00","Aug 01, 2022","5.00","1.31","-","0.16","1.31","0.16","USD","Jun 09, 2015","Jun 09, 2015"
"PORTLAND ORE SWR SYS REV","Utility","Fixed Income","321,840.75","0.09","321,840.75","300,000.00","736742YK7","US736742YK75","-","105.89","United States","-","USD","1.19","0.17","1.00","Jun 15, 2022","5.00","1.19","-","0.17","1.19","0.17","USD","Sep 07, 2016","Sep 07, 2016"
"LANE CNTY ORE SCH DIST NO 4-J","School Districts","Fixed Income","321,802.89","0.09","321,802.89","300,000.00","515300PM7","US515300PM76","-","105.88","United States","-","USD","1.19","0.18","1.00","Jun 15, 2022","5.00","1.19","-","0.18","1.19","0.18","USD","Oct 17, 2012","Oct 17, 2012"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","321,745.32","0.09","321,745.32","300,000.00","13063CUD0","US13063CUD00","-","106.50","United States","-","USD","1.32","0.18","1.00","Aug 01, 2022","5.00","1.31","-","0.18","1.31","0.18","USD","Sep 09, 2015","Sep 09, 2015"
"CONNECTICUT ST","State Tax-Backed","Fixed Income","321,736.14","0.09","321,736.14","300,000.00","20772KEH8","US20772KEH86","-","107.11","United States","-","USD","1.44","0.17","1.00","Sep 15, 2022","5.00","1.44","-","0.17","1.44","0.17","USD","Sep 13, 2018","Sep 13, 2018"
"TRI-CNTY MET TRANSN DIST ORE R","Local Tax-Backed","Fixed Income","321,663.16","0.09","321,663.16","300,000.00","89546RNG5","US89546RNG55","-","106.89","United States","-","USD","1.40","0.19","1.00","Sep 01, 2022","5.00","1.40","-","0.19","1.40","0.19","USD","Feb 22, 2017","Feb 22, 2017"
"PIMA CNTY AZ STREET & HIGHWAYREVEN","Local Tax-Backed","Fixed Income","321,625.85","0.09","321,625.85","300,000.00","721882FC7","US721882FC70","-","106.04","United States","-","USD","1.23","0.22","1.00","Jul 01, 2022","5.00","1.23","-","0.22","1.23","0.22","USD","Jul 06, 2016","Jul 06, 2016"
"PENNSYLVANIA ST","State Tax-Backed","Fixed Income","321,468.92","0.09","321,468.92","300,000.00","70914PRT1","US70914PRT11","-","105.99","United States","-","USD","1.23","0.26","1.00","Jul 01, 2022","5.00","1.23","-","0.26","1.23","0.26","USD","Oct 27, 2011","Oct 27, 2011"
"PORT OF PORTLAND OR ARPT REVENUE","Transportation","Fixed Income","321,272.93","0.09","321,272.93","300,000.00","735240G98","US735240G982","-","105.92","United States","-","USD","1.23","0.31","1.00","Jul 01, 2022","5.00","1.23","-","0.31","1.23","0.31","USD","Mar 31, 2015","Mar 31, 2015"
"PITTSBURGH PA WTR & SWR AUTH W","Utility","Fixed Income","320,728.15","0.08","320,728.15","300,000.00","725304UG2","US725304UG29","-","106.58","United States","-","USD","1.40","0.39","1.00","Sep 01, 2022","5.00","1.40","-","0.39","1.40","0.39","USD","Jul 02, 2019","Jul 02, 2019"
"ILLINOIS ST","State Tax-Backed","Fixed Income","319,259.86","0.08","319,259.86","300,000.00","4521524N8","US4521524N82","-","106.09","United States","-","USD","1.40","0.72","1.00","Sep 01, 2022","5.00","1.39","-","0.72","1.39","0.72","USD","Apr 09, 2019","Apr 09, 2019"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","318,225.65","0.08","318,225.65","290,000.00","13066KV48","US13066KV480","-","108.15","United States","-","USD","1.62","0.15","1.00","Dec 01, 2022","5.00","1.61","-","0.15","1.61","0.15","USD","Mar 05, 2013","Mar 05, 2013"
"CLARK CNTY NEV FOR ISSUES DTD","Local Tax-Backed","Fixed Income","318,064.00","0.08","318,064.00","290,000.00","180848PQ0","US180848PQ09","-","107.68","United States","-","USD","1.54","0.19","1.00","Nov 01, 2022","5.00","1.53","-","0.19","1.53","0.19","USD","Mar 31, 2015","Mar 31, 2015"
"MICHIGAN ST","State Tax-Backed","Fixed Income","317,970.60","0.08","317,970.60","290,000.00","594612CJ0","US594612CJ09","-","108.06","United States","-","USD","1.62","0.20","1.00","Dec 01, 2022","5.00","1.61","-","0.20","1.61","0.20","USD","Apr 06, 2016","Apr 06, 2016"
"WASHINGTON ST FOR ISSUES DTD P","State Tax-Backed","Fixed Income","316,535.70","0.08","316,535.70","295,000.00","93974DGT9","US93974DGT90","-","106.13","United States","-","USD","1.23","0.15","1.00","Jul 01, 2022","5.00","1.23","-","0.15","1.23","0.15","USD","Jul 09, 2014","Jul 09, 2014"
"LOUISIANA ST","Prerefund/Escrow","Fixed Income","316,522.14","0.08","316,522.14","295,000.00","546415H60","US546415H607","-","106.32","United States","-","USD","1.27","0.15","1.00","Jul 15, 2022","5.00","1.27","-","0.15","1.27","0.15","USD","Jun 27, 2012","Jun 27, 2012"
"FLORIDA ST BRD ED PUB ED","State Tax-Backed","Fixed Income","316,456.75","0.08","316,456.75","295,000.00","34153P2Q0","US34153P2Q04","-","105.69","United States","-","USD","1.15","0.18","1.00","Jun 01, 2022","5.00","1.15","-","0.18","1.15","0.18","USD","Jul 02, 2013","Jul 02, 2013"
"WISCONSIN ST TRANSN REV","State Tax-Backed","Fixed Income","316,419.82","0.08","316,419.82","295,000.00","977123P85","US977123P855","-","106.09","United States","-","USD","1.23","0.18","1.00","Jul 01, 2022","5.00","1.23","-","0.18","1.23","0.18","USD","May 31, 2017","May 31, 2017"
"UNIVERSITY TEX UNIV REVS","Education","Fixed Income","316,408.17","0.08","316,408.17","295,000.00","91514AAH8","US91514AAH86","-","106.70","United States","-","USD","1.36","0.17","1.00","Aug 15, 2022","5.00","1.35","-","0.17","1.35","0.17","USD","Apr 15, 2014","May 01, 2014"
"PENNSYLVANIA ST","State Tax-Backed","Fixed Income","316,315.69","0.08","316,315.69","295,000.00","70914PTS1","US70914PTS10","-","104.81","United States","-","USD","0.98","0.26","1.00","Apr 01, 2022","5.00","0.98","-","0.26","0.98","0.26","USD","Apr 11, 2013","Apr 11, 2013"
"FLORIDA ST DEPT MGMT SVCS CTFS","State Tax-Backed","Fixed Income","316,217.96","0.08","316,217.96","295,000.00","34160PDP1","US34160PDP18","-","106.44","United States","-","USD","1.32","0.22","1.00","Aug 01, 2022","5.00","1.31","-","0.22","1.31","0.22","USD","Jan 29, 2015","Jan 29, 2015"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","316,217.96","0.08","316,217.96","295,000.00","64966LS69","US64966LS699","-","106.44","United States","-","USD","1.32","0.22","1.00","Aug 01, 2022","5.00","1.31","-","0.22","1.31","0.22","USD","Jun 18, 2015","Jun 18, 2015"
"PFLUGERVILLE TEX INDPT SCH DIS","School Districts","Fixed Income","314,533.55","0.08","314,533.55","300,000.00","7170957L1","US7170957L18","-","104.29","United States","-","USD","0.88","0.17","1.00","Feb 15, 2022","5.00","0.88","-","0.17","0.88","0.17","USD","Jan 15, 2020","Feb 19, 2020"
"ALPINE UTAH SCH DIST","School Districts","Fixed Income","314,385.33","0.08","314,385.33","300,000.00","021087VY4","US021087VY49","-","104.66","United States","-","USD","0.96","0.20","1.00","Mar 15, 2022","5.00","0.96","-","0.20","0.96","0.20","USD","Dec 19, 2017","Dec 19, 2017"
"MINNEAPOLIS & ST PAUL MINN MET","Transportation","Fixed Income","314,201.93","0.08","314,201.93","300,000.00","603827XL5","US603827XL59","-","103.57","United States","-","USD","0.77","0.34","1.00","Jan 01, 2022","5.00","0.75","-","0.34","0.75","0.34","USD","Oct 04, 2016","Oct 04, 2016"
"BROWARD CNTY FLA WTR & SWR UTI","Utility","Fixed Income","312,666.74","0.08","312,666.74","285,000.00","115117KU6","US115117KU65","-","107.29","United States","-","USD","1.46","0.18","1.00","Oct 01, 2022","5.00","1.45","-","0.18","1.45","0.18","USD","Apr 10, 2012","Apr 10, 2012"
"WASHINGTON ST CTFS PARTN","State Tax-Backed","Fixed Income","312,032.28","0.08","312,032.28","295,000.00","939720LC0","US939720LC01","-","104.84","United States","-","USD","1.24","0.17","1.00","Jul 01, 2022","4.00","1.24","-","0.17","1.24","0.17","USD","Mar 19, 2013","Mar 19, 2013"
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","311,286.51","0.08","311,286.51","290,000.00","57582RKW5","US57582RKW50","-","104.92","United States","-","USD","0.98","0.15","1.00","Apr 01, 2022","5.00","0.98","-","0.15","0.98","0.15","USD","Sep 01, 2016","Sep 01, 2016"
"OHIO STATE","State Tax-Backed","Fixed Income","311,101.59","0.08","311,101.59","290,000.00","677521YC4","US677521YC45","-","106.53","United States","-","USD","1.32","0.16","1.00","Aug 01, 2022","5.00","1.31","-","0.16","1.31","0.16","USD","Jun 22, 2012","Jun 22, 2012"
"FLORIDA ST TPK AUTH TPK REV FO","Transportation","Fixed Income","311,056.77","0.08","311,056.77","290,000.00","343137BB0","US343137BB06","-","106.09","United States","-","USD","1.23","0.18","1.00","Jul 01, 2022","5.00","1.23","-","0.18","1.23","0.18","USD","Apr 21, 2016","Apr 21, 2016"
"LOWER MERION PA SCH DIST","School Districts","Fixed Income","311,011.60","0.08","311,011.60","290,000.00","548246JV0","US548246JV06","-","107.11","United States","-","USD","1.44","0.17","1.00","Sep 15, 2022","5.00","1.44","-","0.17","1.44","0.17","USD","Mar 22, 2016","Mar 22, 2016"
"ORANGE CNTY FLA SCH BRD CTFS P","School Districts","Fixed Income","310,777.31","0.08","310,777.31","290,000.00","684517QL2","US684517QL20","-","106.41","United States","-","USD","1.32","0.24","1.00","Aug 01, 2022","5.00","1.31","-","0.24","1.31","0.24","USD","Feb 25, 2015","Feb 25, 2015"
"NEW YORK CITY NY TRANSITIONALFIN A","Local Tax-Backed","Fixed Income","309,304.55","0.08","309,304.55","295,000.00","64971WB41","US64971WB411","-","104.10","United States","-","USD","0.85","0.17","1.00","Feb 01, 2022","5.00","0.84","-","0.17","0.84","0.17","USD","Feb 26, 2016","Feb 26, 2016"
"MASSACHUSETTS ST","Prerefund/Escrow","Fixed Income","305,805.67","0.08","305,805.67","285,000.00","57582P3W8","US57582P3W80","-","106.13","United States","-","USD","1.23","0.15","1.00","Jul 01, 2022","5.00","1.23","-","0.15","1.23","0.15","USD","Jul 10, 2014","Jul 10, 2014"
"OKLAHOMA ST WTR RES BRD REVOLV","Utility","Fixed Income","305,830.44","0.08","305,830.44","285,000.00","67919PMQ3","US67919PMQ36","-","104.89","United States","-","USD","0.98","0.18","1.00","Apr 01, 2022","5.00","0.98","-","0.18","0.98","0.18","USD","Dec 17, 2015","Dec 17, 2015"
"OHIO STATE","State Tax-Backed","Fixed Income","305,692.93","0.08","305,692.93","285,000.00","677521LZ7","US677521LZ76","-","107.12","United States","-","USD","1.44","0.15","1.00","Sep 15, 2022","5.00","1.44","-","0.15","1.44","0.15","USD","Jul 28, 2011","Jul 28, 2011"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","305,693.73","0.08","305,693.73","285,000.00","5446465Z1","US5446465Z13","-","106.09","United States","-","USD","1.23","0.18","1.00","Jul 01, 2022","5.00","1.23","-","0.18","1.23","0.18","USD","Mar 08, 2018","Mar 08, 2018"
