Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"PHOENIX ARIZ","Government Related","Fixed Income","149,506.53","0.35","149,506.53","120,000.00","718814Q58","US718814Q588","-","124.44","United States","-","USD","5.14","1.08","1.00","Jul 01, 2027","5.00","5.68","-","0.47","4.91","0.47","USD","Sep 13, 2016","Sep 13, 2016"
"WISCONSIN ST TRANSN REV","Government Related","Fixed Income","145,012.44","0.34","145,012.44","115,000.00","977123U63","US977123U632","-","125.94","United States","-","USD","6.84","2.21","1.00","Jul 01, 2031","5.00","8.45","-","0.87","5.69","0.87","USD","Dec 21, 2017","Dec 21, 2017"
"MONTGOMERY CNTY MD","Government Related","Fixed Income","144,238.72","0.34","144,238.72","110,000.00","6133408C5","US6133408C54","-","130.14","United States","-","USD","5.93","0.49","1.00","Nov 01, 2027","5.00","5.93","-","0.49","5.93","0.49","USD","Nov 15, 2017","Nov 15, 2017"
"TEXAS ST","Government Related","Fixed Income","142,721.46","0.34","142,721.46","110,000.00","8827236S3","US8827236S34","-","128.34","United States","-","USD","6.68","1.81","1.00","Oct 01, 2030","5.00","7.92","-","0.68","5.84","0.68","USD","Feb 01, 2017","Feb 01, 2017"
"ALAMO TEX CMNTY COLLEGE DIST","Municipals","Fixed Income","142,097.63","0.34","142,097.63","110,000.00","011415RJ7","US011415RJ71","-","127.14","United States","-","USD","6.55","1.89","1.00","Aug 15, 2030","5.00","7.78","-","0.77","5.70","0.77","USD","Sep 15, 2017","Oct 25, 2017"
"MOUNTAIN VIEW LOS ALTOS CALIF","Municipals","Fixed Income","142,009.50","0.34","142,009.50","150,000.00","624454KR4","US624454KR47","-","94.67","United States","-","USD","6.54","0.84","1.00","Aug 01, 2027","0.00","6.50","-","0.84","6.50","0.84","USD","Jul 12, 2012","Jul 12, 2012"
"CALIFORNIA INFRASTRUCTURE & EC","Government Related","Fixed Income","141,835.96","0.34","141,835.96","110,000.00","13034ASB7","US13034ASB79","-","127.54","United States","-","USD","5.86","1.25","1.00","Oct 01, 2028","5.00","6.55","-","0.50","5.46","0.50","USD","Mar 23, 2017","Mar 23, 2017"
"PIERCE CNTY WASH SCH DIST NO 4","Municipals","Fixed Income","141,097.49","0.33","141,097.49","110,000.00","720594NM8","US720594NM87","-","127.70","United States","-","USD","6.59","1.64","1.00","Dec 01, 2029","5.00","7.41","-","0.85","5.99","0.85","USD","Nov 28, 2017","Nov 28, 2017"
"WISCONSIN ST FOR ISSUES DTD PR","Government Related","Fixed Income","139,811.22","0.33","139,811.22","110,000.00","97705MGV1","US97705MGV19","-","126.11","United States","-","USD","6.65","2.26","1.00","Nov 01, 2031","5.00","8.61","-","0.75","5.53","0.75","USD","Jul 12, 2017","Jul 12, 2017"
"OHIO ST TPK COMMN TPK REV","Government Related","Fixed Income","139,154.03","0.33","139,154.03","110,000.00","67760HLG4","US67760HLG47","-","124.46","United States","-","USD","6.17","2.04","1.00","Feb 15, 2030","5.00","7.42","-","0.87","5.31","0.87","USD","Sep 28, 2017","Sep 28, 2017"
"SALT RIV PROJ AGRIC IMPT & PWR","Government Related","Fixed Income","138,846.16","0.33","138,846.16","110,000.00","79574CBU6","US79574CBU62","-","126.07","United States","-","USD","5.85","1.51","1.00","Jan 01, 2029","5.00","6.78","-","0.55","5.31","0.55","USD","Dec 01, 2016","Dec 01, 2016"
"BALTIMORE CNTY MD","Government Related","Fixed Income","135,765.47","0.32","135,765.47","105,000.00","05914FZ52","US05914FZ524","-","127.48","United States","-","USD","5.37","0.45","1.00","Mar 01, 2027","5.00","5.38","-","0.45","5.38","0.45","USD","Mar 18, 2019","Mar 18, 2019"
"TRIBOROUGH BRDG & TUNL AUTH N","Corporates","Fixed Income","134,651.65","0.32","134,651.65","105,000.00","89602N7F5","US89602N7F56","-","127.45","United States","-","USD","5.71","0.86","1.00","Nov 15, 2027","5.00","5.95","-","0.58","5.57","0.58","USD","Jan 19, 2017","Jan 19, 2017"
"FORT BEND TEX INDPT SCH DIST","Government Related","Fixed Income","133,689.97","0.32","133,689.97","110,000.00","346843ND3","US346843ND32","-","119.90","United States","-","USD","7.24","1.91","1.00","Aug 15, 2031","4.00","8.73","-","0.88","5.83","0.88","USD","May 01, 2018","May 30, 2018"
"SAN ANTONIO TEX WTR REV FOR","Government Related","Fixed Income","133,536.55","0.32","133,536.55","105,000.00","79642B7J6","US79642B7J63","-","126.39","United States","-","USD","6.41","1.90","1.00","May 15, 2030","5.00","7.68","-","0.73","5.57","0.73","USD","Jan 01, 2017","Feb 28, 2017"
"TENNESSEE ST","Government Related","Fixed Income","133,506.57","0.32","133,506.57","105,000.00","880541XJ1","US880541XJ11","-","124.91","United States","-","USD","5.13","1.06","1.00","Aug 01, 2027","5.00","5.65","-","0.45","4.90","0.45","USD","Aug 25, 2016","Aug 25, 2016"
"ALDINE TEX INDPT SCH DIST","Municipals","Fixed Income","133,294.00","0.32","133,294.00","105,000.00","014393XG2","US014393XG27","-","124.91","United States","-","USD","6.43","2.23","1.00","Feb 15, 2031","5.00","8.08","-","0.80","5.31","0.80","USD","Jul 15, 2017","Jul 15, 2017"
"PENNSYLVANIA ST","Government Related","Fixed Income","132,801.90","0.31","132,801.90","105,000.00","70914PB76","US70914PB763","-","124.85","United States","-","USD","5.26","1.12","1.00","Sep 15, 2027","5.00","5.76","-","0.55","5.02","0.55","USD","Jun 17, 2016","Jun 17, 2016"
"CONNECTICUT ST SPL TAX OBLIG R","Government Related","Fixed Income","131,973.22","0.31","131,973.22","105,000.00","207758XF5","US207758XF50","-","125.54","United States","-","USD","5.32","0.63","1.00","Jan 01, 2027","5.00","5.31","-","0.63","5.31","0.63","USD","Feb 08, 2018","Feb 08, 2018"
"VERMONT ST","Municipals","Fixed Income","131,893.67","0.31","131,893.67","100,000.00","9242582F2","US9242582F22","-","129.85","United States","-","USD","5.72","0.41","1.00","Aug 15, 2027","5.00","5.72","-","0.41","5.72","0.41","USD","Sep 13, 2017","Sep 13, 2017"
"MONTGOMERY CNTY MD","Government Related","Fixed Income","131,252.78","0.31","131,252.78","100,000.00","6133407N2","US6133407N29","-","129.85","United States","-","USD","5.84","0.48","1.00","Oct 01, 2027","5.00","5.85","-","0.48","5.85","0.48","USD","Nov 15, 2017","Nov 15, 2017"
"PENNSYLVANIA ST","Government Related","Fixed Income","131,097.87","0.31","131,097.87","105,000.00","70914PZS4","US70914PZS46","-","122.62","United States","-","USD","4.70","1.12","1.00","Feb 01, 2027","5.00","5.26","-","0.47","4.50","0.47","USD","Jun 17, 2016","Jun 17, 2016"
"VIRGINIA COLLEGE BLDG AUTH VA","Government Related","Fixed Income","130,999.44","0.31","130,999.44","100,000.00","92778WJH0","US92778WJH07","-","129.18","United States","-","USD","5.76","0.52","1.00","Sep 01, 2027","5.00","5.76","-","0.52","5.76","0.52","USD","Dec 04, 2019","Dec 04, 2019"
"DISTRICT COLUMBIA","Government Related","Fixed Income","130,961.33","0.31","130,961.33","100,000.00","25476FXE3","US25476FXE32","-","129.75","United States","-","USD","5.88","0.51","1.00","Oct 15, 2027","5.00","5.88","-","0.51","5.88","0.51","USD","Feb 21, 2019","Feb 21, 2019"
"FORT BEND CNTY TEX","Municipals","Fixed Income","130,861.97","0.31","130,861.97","105,000.00","346766TV0","US346766TV03","-","122.81","United States","-","USD","4.78","1.14","1.00","Mar 01, 2027","5.00","5.34","-","0.50","4.58","0.50","USD","Jun 01, 2016","Jun 01, 2016"
"ALABAMA FED AID HWY FIN AUTH S","Government Related","Fixed Income","130,848.44","0.31","130,848.44","100,000.00","010268BM1","US010268BM17","-","129.03","United States","-","USD","5.76","0.54","1.00","Sep 01, 2027","5.00","5.76","-","0.54","5.76","0.54","USD","Jun 29, 2017","Jun 29, 2017"
"OREGON ST","Government Related","Fixed Income","130,689.11","0.31","130,689.11","100,000.00","68609BR33","US68609BR330","-","128.45","United States","-","USD","5.95","1.07","1.00","Aug 01, 2028","5.00","6.40","-","0.57","5.68","0.57","USD","May 03, 2017","May 03, 2017"
"MINNESOTA ST FOR PREVIOUS ISSU","Government Related","Fixed Income","130,661.78","0.31","130,661.78","100,000.00","60412ALD3","US60412ALD36","-","129.26","United States","-","USD","6.12","1.04","1.00","Oct 01, 2028","5.00","6.57","-","0.56","5.84","0.56","USD","Oct 11, 2017","Oct 11, 2017"
"LONG IS PWR AUTH N Y ELEC SYS","Corporates","Fixed Income","130,623.44","0.31","130,623.44","100,000.00","542691CE8","US542691CE80","-","128.80","United States","-","USD","5.76","0.57","1.00","Sep 01, 2027","5.00","5.76","-","0.57","5.76","0.57","USD","Sep 26, 2019","Sep 26, 2019"
"NEVADA ST HWY IMPT REV","Government Related","Fixed Income","130,605.44","0.31","130,605.44","100,000.00","641480JP4","US641480JP44","-","130.04","United States","-","USD","6.01","0.55","1.00","Dec 01, 2027","5.00","6.01","-","0.55","6.01","0.55","USD","Jun 05, 2018","Jun 05, 2018"
"PENNSYLVANIA ST TPK COMMN TPK","Government Related","Fixed Income","130,291.44","0.31","130,291.44","100,000.00","709224ZH5","US709224ZH57","-","129.72","United States","-","USD","6.01","0.59","1.00","Dec 01, 2027","5.00","6.01","-","0.59","6.01","0.59","USD","Oct 11, 2017","Oct 11, 2017"
"METROPOLITAN ATLANTA RAPID TRAN AU","Government Related","Fixed Income","130,200.42","0.31","130,200.42","100,000.00","591745B78","US591745B786","-","130.04","United States","-","USD","5.67","0.52","1.00","Jul 01, 2027","5.25","5.68","-","0.52","5.68","0.52","USD","Mar 15, 2007","Mar 15, 2007"
"DALLAS TEX AREA RAPID TRAN SAL","Government Related","Fixed Income","130,135.44","0.31","130,135.44","100,000.00","235241TA4","US235241TA40","-","129.57","United States","-","USD","6.00","0.61","1.00","Dec 01, 2027","5.00","6.01","-","0.61","6.01","0.61","USD","Apr 09, 2019","Apr 09, 2019"
"AUSTIN TEX","Government Related","Fixed Income","129,888.44","0.31","129,888.44","100,000.00","052397HU3","US052397HU33","-","128.07","United States","-","USD","6.04","1.15","1.00","Sep 01, 2028","5.00","6.48","-","0.67","5.75","0.67","USD","Oct 03, 2017","Oct 03, 2017"
"MASSACHUSETTS ST TRANSN FD REV","Government Related","Fixed Income","129,766.44","0.31","129,766.44","100,000.00","57604TEX0","US57604TEX00","-","129.20","United States","-","USD","6.72","1.63","1.00","Jun 01, 2030","5.00","7.76","-","0.66","6.00","0.66","USD","Nov 16, 2017","Nov 16, 2017"
"ATLANTA GA WTR & WASTE WTR REV","Government Related","Fixed Income","129,764.11","0.31","129,764.11","100,000.00","047870QZ6","US047870QZ66","-","128.78","United States","-","USD","6.21","1.14","1.00","Nov 01, 2028","5.00","6.64","-","0.67","5.92","0.67","USD","Oct 30, 2018","Oct 30, 2018"
"ALABAMA FED AID HWY FIN AUTH S","Government Related","Fixed Income","129,552.44","0.31","129,552.44","100,000.00","010268BP4","US010268BP48","-","127.73","United States","-","USD","6.34","1.56","1.00","Sep 01, 2029","5.00","7.17","-","0.71","5.75","0.71","USD","Jun 29, 2017","Jun 29, 2017"
"GUILFORD CNTY N C","Municipals","Fixed Income","129,425.11","0.31","129,425.11","100,000.00","401784G49","US401784G495","-","128.44","United States","-","USD","5.54","0.42","1.00","May 01, 2027","5.00","5.54","-","0.42","5.54","0.42","USD","Apr 19, 2017","Apr 19, 2017"
"CONNECTICUT ST SPL TAX OBLIG R","Government Related","Fixed Income","129,426.78","0.31","129,426.78","100,000.00","207758YB3","US207758YB38","-","128.02","United States","-","USD","5.84","0.72","1.00","Oct 01, 2027","5.00","5.83","-","0.72","5.83","0.72","USD","Oct 25, 2018","Oct 25, 2018"
"OKLAHOMA TRANSN AUTH OK F/K/A","Government Related","Fixed Income","129,397.64","0.31","129,397.64","110,000.00","679111YM0","US679111YM03","-","117.51","United States","-","USD","6.82","2.05","1.00","Jan 01, 2031","4.00","8.38","-","0.97","5.39","0.97","USD","Dec 21, 2017","Dec 21, 2017"
"WASHINGTON ST","Government Related","Fixed Income","129,340.11","0.31","129,340.11","100,000.00","93974DP28","US93974DP287","-","127.10","United States","-","USD","6.79","2.12","1.00","Aug 01, 2031","5.00","8.38","-","0.75","5.67","0.75","USD","Oct 11, 2017","Oct 11, 2017"
"LOS ANGELES CNTY CALIF MET TRA","Government Related","Fixed Income","129,237.44","0.31","129,237.44","100,000.00","54466HJJ6","US54466HJJ68","-","128.67","United States","-","USD","5.62","0.44","1.00","Jun 01, 2027","5.00","5.63","-","0.44","5.63","0.44","USD","Aug 27, 2020","Aug 27, 2020"
"MINNESOTA ST FOR PREVIOUS ISSU","Government Related","Fixed Income","129,094.78","0.31","129,094.78","100,000.00","60412ALG6","US60412ALG66","-","127.69","United States","-","USD","6.97","2.10","1.00","Oct 01, 2031","5.00","8.55","-","0.76","5.83","0.76","USD","Oct 11, 2017","Oct 11, 2017"
"DISTRICT COLUMBIA","Government Related","Fixed Income","129,019.44","0.31","129,019.44","100,000.00","25476FUX4","US25476FUX40","-","128.45","United States","-","USD","5.62","0.47","1.00","Jun 01, 2027","5.00","5.62","-","0.47","5.62","0.47","USD","Dec 21, 2017","Dec 21, 2017"
"RHODE ISLAND ST COMM CORP REV","Municipals","Fixed Income","128,924.25","0.31","128,924.25","105,000.00","762232AM8","US762232AM82","-","122.41","United States","-","USD","5.10","1.35","1.00","Jun 15, 2027","5.00","5.62","-","0.77","4.85","0.77","USD","Oct 26, 2016","Oct 26, 2016"
"KANSAS ST DEPT TRANSN HWY REV","Government Related","Fixed Income","128,773.44","0.31","128,773.44","100,000.00","485424SF3","US485424SF38","-","126.95","United States","-","USD","6.04","1.28","1.00","Sep 01, 2028","5.00","6.47","-","0.82","5.74","0.82","USD","Oct 16, 2018","Oct 16, 2018"
"NEW YORK N Y CITY TRANSITIONAL","Government Related","Fixed Income","128,731.11","0.31","128,731.11","100,000.00","64971W7R5","US64971W7R51","-","127.75","United States","-","USD","6.51","1.61","1.00","Nov 01, 2029","5.00","7.33","-","0.80","5.91","0.80","USD","Aug 17, 2017","Aug 17, 2017"
"GUILFORD CNTY N C","Municipals","Fixed Income","128,699.11","0.31","128,699.11","100,000.00","401784G56","US401784G560","-","127.71","United States","-","USD","5.81","1.05","1.00","May 01, 2028","5.00","6.28","-","0.52","5.54","0.52","USD","Apr 19, 2017","Apr 19, 2017"
"NEW YORK ST URBAN DEV CORP REV","Government Related","Fixed Income","128,666.00","0.31","128,666.00","100,000.00","6500356Q6","US6500356Q68","-","127.04","United States","-","USD","6.79","2.04","1.00","Mar 15, 2031","5.00","8.18","-","0.83","5.78","0.83","USD","Dec 21, 2017","Dec 21, 2017"
"COLUMBUS OHIO","Government Related","Fixed Income","128,577.67","0.30","128,577.67","100,000.00","199492SR1","US199492SR12","-","126.54","United States","-","USD","5.59","1.10","1.00","Feb 15, 2028","5.00","6.06","-","0.56","5.33","0.56","USD","Nov 16, 2016","Nov 16, 2016"
"NEW YORK ST DORM AUTH ST PERS","Government Related","Fixed Income","128,511.00","0.30","128,511.00","100,000.00","64990FMK7","US64990FMK74","-","126.89","United States","-","USD","5.41","0.56","1.00","Mar 15, 2027","5.00","5.41","-","0.56","5.41","0.56","USD","Dec 21, 2018","Dec 21, 2018"
"MONTGOMERY CNTY TENN","Municipals","Fixed Income","128,482.78","0.30","128,482.78","100,000.00","61366ABN6","US61366ABN63","-","127.08","United States","-","USD","5.45","0.56","1.00","Apr 01, 2027","5.00","5.45","-","0.56","5.45","0.56","USD","Sep 20, 2017","Sep 20, 2017"
"TEXAS A & M UNIV REV","Government Related","Fixed Income","128,356.67","0.30","128,356.67","100,000.00","88213AJF3","US88213AJF30","-","127.57","United States","-","USD","5.85","1.08","1.00","May 15, 2028","5.00","6.31","-","0.57","5.58","0.57","USD","Jun 21, 2017","Jun 21, 2017"
"NEW YORK ST URBAN DEV CORP REV","Government Related","Fixed Income","128,320.00","0.30","128,320.00","100,000.00","6500353R7","US6500353R78","-","126.69","United States","-","USD","5.67","1.12","1.00","Mar 15, 2028","5.00","6.14","-","0.59","5.41","0.59","USD","Mar 23, 2017","Mar 23, 2017"
"MIAMI-DADE CNTY FLA","Government Related","Fixed Income","128,312.78","0.30","128,312.78","100,000.00","59333FUP3","US59333FUP34","-","128.16","United States","-","USD","5.70","0.56","1.00","Jul 01, 2027","5.00","5.70","-","0.56","5.70","0.56","USD","Sep 28, 2016","Sep 11, 2018"
"NEW YORK N Y","Government Related","Fixed Income","128,307.11","0.30","128,307.11","100,000.00","64966MRV3","US64966MRV36","-","126.07","United States","-","USD","6.25","1.71","1.00","Aug 01, 2029","5.00","7.07","-","0.89","5.66","0.89","USD","Oct 03, 2017","Oct 03, 2017"
"SAN DIEGO CALIF UNI SCH DIST","Government Related","Fixed Income","128,278.78","0.30","128,278.78","100,000.00","7973556D1","US7973556D10","-","128.13","United States","-","USD","6.27","1.46","1.00","Jul 01, 2029","5.00","7.15","-","0.57","5.70","0.57","USD","Nov 01, 2017","Nov 01, 2017"
"TENNESSEE ST SCH BD AUTH","Corporates","Fixed Income","127,983.11","0.30","127,983.11","100,000.00","880558JL6","US880558JL64","-","127.00","United States","-","USD","7.07","2.18","1.00","Nov 01, 2031","5.00","8.62","-","0.90","5.91","0.90","USD","Sep 21, 2017","Sep 21, 2017"
"WASHINGTON MULTNOMAH & YAMHILL","Municipals","Fixed Income","127,870.00","0.30","127,870.00","100,000.00","939307HZ0","US939307HZ01","-","127.50","United States","-","USD","5.93","1.13","1.00","Jun 15, 2028","5.00","6.39","-","0.63","5.66","0.63","USD","Dec 21, 2017","Dec 21, 2017"
"UTAH WTR FIN AGY REV","Municipals","Fixed Income","127,828.44","0.30","127,828.44","100,000.00","917572WM7","US917572WM76","-","126.01","United States","-","USD","5.64","1.19","1.00","Mar 01, 2028","5.00","6.10","-","0.67","5.37","0.67","USD","Jul 20, 2017","Jul 20, 2017"
"MASSACHUSETTS BAY TRANSN AUTH","Corporates","Fixed Income","127,657.78","0.30","127,657.78","100,000.00","575579C54","US575579C548","-","127.51","United States","-","USD","5.98","1.15","1.00","Jul 01, 2028","5.00","6.43","-","0.65","5.70","0.65","USD","Oct 12, 2017","Oct 12, 2017"
"NEW JERSEY ST TPK AUTH TPK REV","Government Related","Fixed Income","127,493.42","0.30","127,493.42","100,000.00","646139A96","US646139A961","-","127.33","United States","-","USD","5.29","0.58","1.00","Jan 01, 2027","5.25","5.28","-","0.58","5.28","0.58","USD","Jun 09, 2005","Jun 09, 2005"
"WASHOE CNTY NEV SCH DIST","Government Related","Fixed Income","127,090.78","0.30","127,090.78","100,000.00","940859AH4","US940859AH42","-","125.69","United States","-","USD","5.45","0.76","1.00","Apr 01, 2027","5.00","5.44","-","0.76","5.44","0.76","USD","Apr 05, 2017","Apr 05, 2017"
"NEW YORK ST DORM AUTH ST PERS","Government Related","Fixed Income","126,728.67","0.30","126,728.67","100,000.00","64990E2Z9","US64990E2Z96","-","124.69","United States","-","USD","5.05","0.83","1.00","Feb 15, 2027","5.00","5.31","-","0.52","4.93","0.52","USD","Sep 16, 2016","Sep 16, 2016"
"WISCONSIN ST TRANSN REV","Government Related","Fixed Income","126,639.78","0.30","126,639.78","100,000.00","977123U55","US977123U558","-","126.49","United States","-","USD","6.55","1.93","1.00","Jul 01, 2030","5.00","7.81","-","0.79","5.69","0.79","USD","Dec 21, 2017","Dec 21, 2017"
"SAN FRANCISCO CALIF BAY AREA R","Government Related","Fixed Income","126,609.78","0.30","126,609.78","100,000.00","797669XK9","US797669XK93","-","126.46","United States","-","USD","6.28","1.64","1.00","Jul 01, 2029","5.00","7.13","-","0.80","5.69","0.80","USD","Dec 28, 2017","Dec 28, 2017"
"PLANO TEX","Government Related","Fixed Income","126,587.44","0.30","126,587.44","100,000.00","727177TB3","US727177TB35","-","124.77","United States","-","USD","6.61","2.35","1.00","Sep 01, 2031","5.00","8.43","-","0.85","5.36","0.85","USD","Feb 01, 2017","Mar 21, 2017"
"MARYLAND ST DEPT TRANSN CNTY T","Government Related","Fixed Income","126,375.44","0.30","126,375.44","100,000.00","574203PA7","US574203PA75","-","125.81","United States","-","USD","5.48","1.10","1.00","Dec 01, 2027","5.00","5.98","-","0.54","5.23","0.54","USD","Dec 13, 2018","Dec 13, 2018"
"WASHINGTON D C MET AREA TRAN A","Corporates","Fixed Income","126,322.78","0.30","126,322.78","100,000.00","938782ER6","US938782ER67","-","126.17","United States","-","USD","6.28","1.67","1.00","Jul 01, 2029","5.00","7.13","-","0.84","5.69","0.84","USD","Jul 12, 2017","Jul 12, 2017"
"TRIBOROUGH BRDG & TUNL AUTH N","Corporates","Fixed Income","125,779.67","0.30","125,779.67","100,000.00","89602N7K4","US89602N7K42","-","124.99","United States","-","USD","6.83","2.37","1.00","Nov 15, 2031","5.00","8.63","-","0.93","5.56","0.93","USD","Jan 19, 2017","Jan 19, 2017"
"GRAND RIVER DAM AUTH OKLA REV","Government Related","Fixed Income","125,438.44","0.30","125,438.44","100,000.00","386442WM5","US386442WM56","-","124.87","United States","-","USD","5.35","0.97","1.00","Jun 01, 2027","5.00","5.60","-","0.68","5.22","0.68","USD","Nov 15, 2016","Nov 15, 2016"
"UNIVERSITY NORTH TEX UNIV REV","Municipals","Fixed Income","125,218.33","0.30","125,218.33","100,000.00","914729RU4","US914729RU49","-","124.01","United States","-","USD","6.36","2.13","1.00","Apr 15, 2030","5.00","7.58","-","1.03","5.47","1.03","USD","Jan 01, 2017","Jan 31, 2017"
"PENNSYLVANIA ST","Government Related","Fixed Income","125,055.78","0.30","125,055.78","100,000.00","70914PK35","US70914PK350","-","124.90","United States","-","USD","5.58","1.26","1.00","Jan 01, 2028","5.00","6.05","-","0.73","5.30","0.73","USD","Nov 16, 2017","Nov 16, 2017"
"BALTIMORE MD REV","Government Related","Fixed Income","124,536.78","0.30","124,536.78","100,000.00","059231J92","US059231J926","-","124.38","United States","-","USD","6.55","2.36","1.00","Jul 01, 2031","5.00","8.43","-","0.81","5.30","0.81","USD","Feb 09, 2017","Feb 09, 2017"
"NEVADA ST HWY IMPT REV","Government Related","Fixed Income","124,522.44","0.30","124,522.44","100,000.00","641480HZ4","US641480HZ44","-","123.95","United States","-","USD","5.18","1.35","1.00","Dec 01, 2027","5.00","5.96","-","0.49","4.83","0.49","USD","Mar 09, 2016","Mar 09, 2016"
"SAN FRANCISCO CALIF CITY & CNT","Government Related","Fixed Income","124,427.11","0.30","124,427.11","100,000.00","79766DGT0","US79766DGT00","-","123.44","United States","-","USD","4.96","1.14","1.00","May 01, 2027","5.00","5.51","-","0.51","4.74","0.51","USD","Sep 29, 2016","Sep 29, 2016"
"BLOUNT CNTY TENN","Municipals","Fixed Income","124,256.44","0.29","124,256.44","100,000.00","095167SZ6","US095167SZ65","-","123.69","United States","-","USD","5.05","1.14","1.00","Jun 01, 2027","5.00","5.59","-","0.53","4.83","0.53","USD","Dec 01, 2016","Dec 01, 2016"
"FLORIDA ST DEPT ENVIRONMENTAL","Government Related","Fixed Income","124,040.78","0.29","124,040.78","100,000.00","34160WZL1","US34160WZL17","-","123.89","United States","-","USD","5.14","1.16","1.00","Jul 01, 2027","5.00","5.67","-","0.56","4.91","0.56","USD","Sep 29, 2016","Sep 29, 2016"
"UNIVERSITY OKLA REVS","Government Related","Fixed Income","122,512.78","0.29","122,512.78","100,000.00","91476PRF7","US91476PRF70","-","122.36","United States","-","USD","5.15","1.38","1.00","Jul 01, 2027","5.00","5.66","-","0.81","4.90","0.81","USD","Dec 13, 2016","Dec 13, 2016"
"HONOLULU HAWAII CITY & CNTY","Government Related","Fixed Income","122,369.78","0.29","122,369.78","100,000.00","438670Y62","US438670Y629","-","120.97","United States","-","USD","4.66","1.69","1.00","Oct 01, 2027","5.00","5.77","-","0.50","4.25","0.50","USD","Apr 02, 2015","Apr 02, 2015"
"WISCONSIN ST GEN FD ANNUAL APP","Government Related","Fixed Income","122,207.16","0.29","122,207.16","95,000.00","977100GQ3","US977100GQ36","-","127.65","United States","-","USD","5.54","0.53","1.00","May 01, 2027","5.00","5.54","-","0.53","5.54","0.53","USD","Jan 31, 2019","Jan 31, 2019"
"TEMPLE TEX INDPT SCH DIST","Municipals","Fixed Income","121,656.89","0.29","121,656.89","100,000.00","880081PM0","US880081PM04","-","119.87","United States","-","USD","5.74","1.07","1.00","Feb 01, 2028","4.00","6.18","-","0.65","5.40","0.65","USD","Dec 20, 2017","Dec 20, 2017"
"CONNECTICUT ST","Government Related","Fixed Income","121,566.67","0.29","121,566.67","100,000.00","20772JN65","US20772JN657","-","120.78","United States","-","USD","4.81","1.76","1.00","Nov 15, 2027","5.00","5.89","-","0.64","4.37","0.64","USD","Dec 01, 2015","Dec 01, 2015"
"NORTH TEX TWY AUTH REV","Government Related","Fixed Income","121,527.78","0.29","121,527.78","100,000.00","66285WUX2","US66285WUX28","-","121.38","United States","-","USD","4.71","1.27","1.00","Jan 01, 2027","5.00","5.28","-","0.62","4.50","0.62","USD","Nov 01, 2017","Nov 01, 2017"
"NEW HAMPSHIRE ST","Government Related","Fixed Income","121,349.56","0.29","121,349.56","100,000.00","6446823Y0","US6446823Y02","-","120.89","United States","-","USD","7.21","1.70","1.00","Dec 01, 2030","4.00","8.34","-","0.87","6.12","0.87","USD","Dec 20, 2017","Dec 20, 2017"
"NEW YORK N Y CITY MUN WTR FIN","Government Related","Fixed Income","121,012.90","0.29","121,012.90","95,000.00","64972GPP3","US64972GPP36","-","127.01","United States","-","USD","6.77","2.10","1.00","Jun 15, 2031","5.00","8.42","-","0.69","5.65","0.69","USD","Oct 12, 2017","Oct 12, 2017"
"TEXAS ST UNIV SYS FING REV","Municipals","Fixed Income","120,285.00","0.29","120,285.00","100,000.00","88278PUK8","US88278PUK82","-","118.66","United States","-","USD","4.12","1.79","1.00","Mar 15, 2027","5.00","5.34","-","0.48","3.79","0.48","USD","Mar 01, 2015","Mar 18, 2015"
"ALABAMA ST","Government Related","Fixed Income","120,260.61","0.29","120,260.61","95,000.00","010411BR6","US010411BR67","-","124.35","United States","-","USD","5.13","1.13","1.00","Aug 01, 2027","5.00","5.64","-","0.54","4.89","0.54","USD","Oct 06, 2016","Oct 06, 2016"
"OREGON ST DEPT OF ADMIN SVCS LOTTE","Government Related","Fixed Income","120,203.78","0.28","120,203.78","100,000.00","68607VN84","US68607VN844","-","118.80","United States","-","USD","4.17","1.79","1.00","Apr 01, 2027","5.00","5.39","-","0.49","3.84","0.49","USD","Jan 28, 2015","Jan 28, 2015"
"CLARK CNTY NEV","Government Related","Fixed Income","119,897.89","0.28","119,897.89","100,000.00","180848UG6","US180848UG61","-","119.11","United States","-","USD","7.50","2.02","1.00","Nov 01, 2031","4.00","8.92","-","1.08","6.03","1.08","USD","Dec 07, 2017","Dec 07, 2017"
"SPRING TEX INDPT SCH DIST","Municipals","Fixed Income","119,505.88","0.28","119,505.88","95,000.00","8500006B1","US8500006B18","-","123.75","United States","-","USD","5.18","1.24","1.00","Aug 15, 2027","5.00","5.68","-","0.67","4.93","0.67","USD","Jul 15, 2017","Jul 15, 2017"
"ILLINOIS ST","Government Related","Fixed Income","117,990.44","0.28","117,990.44","100,000.00","452152D40","US452152D409","-","117.42","United States","-","USD","5.09","2.07","1.00","Jun 01, 2027","5.00","5.54","-","1.61","4.78","1.61","USD","Jun 29, 2016","Jun 29, 2016"
"NEW YORK ST URBAN DEV CORP REV","Government Related","Fixed Income","117,966.25","0.28","117,966.25","95,000.00","650035T99","US650035T998","-","122.55","United States","-","USD","4.82","1.20","1.00","Mar 15, 2027","5.00","5.38","-","0.57","4.61","0.57","USD","Mar 17, 2016","Mar 17, 2016"
