Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"MASSACHUSETTS ST","Government Related","Fixed Income","230,438.97","0.17","230,438.97","190,000.00","57582RJU1","US57582RJU14","-","121.24","United States","-","USD","4.11","0.24","1.00","Jul 01, 2025","5.00","4.12","-","0.24","4.12","0.24","USD","Jul 07, 2016","Jul 07, 2016"
"ILLINOIS FIN AUTH REV","Corporates","Fixed Income","230,113.89","0.17","230,113.89","190,000.00","45204EXP8","US45204EXP86","-","121.04","United States","-","USD","4.11","0.28","1.00","Jul 01, 2025","5.00","4.12","-","0.28","4.12","0.28","USD","Sep 12, 2017","Sep 12, 2017"
"MASSACHUSETTS ST DEV FIN AGY R","Government Related","Fixed Income","229,999.81","0.17","229,999.81","185,000.00","57584XXT3","US57584XXT35","-","121.98","United States","-","USD","4.07","0.13","1.00","Jul 15, 2025","5.00","4.08","-","0.13","4.08","0.13","USD","Oct 20, 2016","Oct 20, 2016"
"OHIO ST","Government Related","Fixed Income","229,075.02","0.17","229,075.02","185,000.00","677522UY8","US677522UY83","-","122.12","United States","-","USD","4.20","0.22","1.00","Sep 01, 2025","5.00","4.20","-","0.22","4.20","0.22","USD","Dec 21, 2017","Dec 21, 2017"
"ANNE ARUNDEL CNTY MD","Government Related","Fixed Income","228,920.23","0.17","228,920.23","185,000.00","03588HVG8","US03588HVG81","-","122.45","United States","-","USD","4.28","0.24","1.00","Oct 01, 2025","5.00","4.28","-","0.24","4.28","0.24","USD","Mar 29, 2018","Mar 29, 2018"
"CALIFORNIA ST FOR PREVIOUS ISS","Government Related","Fixed Income","228,846.85","0.17","228,846.85","185,000.00","13063CVP2","US13063CVP21","-","121.58","United States","-","USD","4.12","0.25","1.00","Aug 01, 2025","5.00","4.12","-","0.25","4.12","0.25","USD","Sep 09, 2015","Sep 09, 2015"
"MASSACHUSETTS ST","Government Related","Fixed Income","228,822.18","0.17","228,822.18","185,000.00","57582RNL6","US57582RNL68","-","122.40","United States","-","USD","4.28","0.25","1.00","Oct 01, 2025","5.00","4.28","-","0.25","4.28","0.25","USD","Apr 13, 2017","Apr 13, 2017"
"TEXAS TRANSN COMMN ST HWY FD REV","Government Related","Fixed Income","226,353.51","0.17","226,353.51","185,000.00","88283LGX8","US88283LGX82","-","121.00","United States","-","USD","3.85","0.27","1.00","Apr 01, 2025","5.25","3.85","-","0.27","3.85","0.27","USD","Aug 01, 2008","Aug 19, 2008"
"NEW YORK ST DORM AUTH SALES TA","Government Related","Fixed Income","224,291.53","0.17","224,291.53","185,000.00","64990AFP5","US64990AFP57","-","119.70","United States","-","USD","3.82","0.28","1.00","Mar 15, 2025","5.00","3.82","-","0.28","3.82","0.28","USD","Sep 29, 2016","Sep 29, 2016"
"BLOUNT CNTY TENN","Municipals","Fixed Income","223,891.32","0.17","223,891.32","185,000.00","095167SX1","US095167SX18","-","120.56","United States","-","USD","4.03","0.30","1.00","Jun 01, 2025","5.00","4.03","-","0.30","4.03","0.30","USD","Dec 01, 2016","Dec 01, 2016"
"NEW YORK ST TWY AUTH GEN REV","Government Related","Fixed Income","223,880.17","0.17","223,880.17","190,000.00","650009F65","US650009F653","-","117.79","United States","-","USD","3.70","0.49","1.00","Jan 01, 2025","5.00","3.69","-","0.49","3.69","0.49","USD","Dec 17, 2014","Dec 17, 2014"
"CALIFORNIA ST PUB WKS BRD LEAS","Corporates","Fixed Income","222,228.60","0.16","222,228.60","180,000.00","13068LM93","US13068LM939","-","121.75","United States","-","USD","4.20","0.29","1.00","Sep 01, 2025","5.00","4.20","-","0.29","4.20","0.29","USD","Oct 12, 2017","Oct 12, 2017"
"INDIANA FIN AUTH HWY REV","Government Related","Fixed Income","222,025.20","0.16","222,025.20","180,000.00","45470RCT1","US45470RCT14","-","122.89","United States","-","USD","4.45","0.30","1.00","Dec 01, 2025","5.00","4.45","-","0.30","4.45","0.30","USD","Sep 02, 2016","Sep 02, 2016"
"NEW YORK N Y","Government Related","Fixed Income","221,112.00","0.16","221,112.00","180,000.00","64966MST7","US64966MST70","-","120.72","United States","-","USD","4.11","0.42","1.00","Aug 01, 2025","5.00","4.11","-","0.42","4.11","0.42","USD","Dec 20, 2017","Dec 20, 2017"
"MARYLAND ST DEPT TRANSN CONS T","Government Related","Fixed Income","219,788.63","0.16","219,788.63","185,000.00","574204E74","US574204E748","-","117.44","United States","-","USD","4.28","0.23","1.00","Sep 01, 2025","4.00","4.28","-","0.23","4.28","0.23","USD","Nov 10, 2016","Nov 10, 2016"
"ALVIN TEX INDPT SCH DIST","Municipals","Fixed Income","218,665.80","0.16","218,665.80","180,000.00","022447Q58","US022447Q588","-","119.36","United States","-","USD","3.74","0.27","1.00","Feb 15, 2025","5.00","3.73","-","0.27","3.73","0.27","USD","Aug 01, 2020","Aug 01, 2020"
"CONNECTICUT ST SPL TAX OBLIG R","Government Related","Fixed Income","218,310.48","0.16","218,310.48","185,000.00","207758XD0","US207758XD03","-","117.96","United States","-","USD","3.70","0.45","1.00","Jan 01, 2025","5.00","3.69","-","0.45","3.69","0.45","USD","Feb 08, 2018","Feb 08, 2018"
"JOHNSON CNTY KANS UNI SCH DIST","Municipals","Fixed Income","216,731.67","0.16","216,731.67","175,000.00","478740SY0","US478740SY03","-","122.56","United States","-","USD","4.28","0.22","1.00","Oct 01, 2025","5.00","4.28","-","0.22","4.28","0.22","USD","Oct 13, 2016","Oct 13, 2016"
"OHIO ST","Government Related","Fixed Income","216,667.31","0.16","216,667.31","175,000.00","677522VK7","US677522VK70","-","122.30","United States","-","USD","4.24","0.23","1.00","Sep 15, 2025","5.00","4.24","-","0.23","4.24","0.23","USD","Dec 21, 2017","Dec 21, 2017"
"PENNSYLVANIA ST TPK COMMN TPK","Government Related","Fixed Income","215,474.58","0.16","215,474.58","175,000.00","709224ZF9","US709224ZF91","-","122.67","United States","-","USD","4.45","0.34","1.00","Dec 01, 2025","5.00","4.45","-","0.34","4.45","0.34","USD","Oct 11, 2017","Oct 11, 2017"
"WAKE CNTY N C","Government Related","Fixed Income","212,783.08","0.16","212,783.08","175,000.00","930864AG8","US930864AG88","-","119.88","United States","-","USD","3.79","0.20","1.00","Mar 01, 2025","5.00","3.79","-","0.20","3.79","0.20","USD","Mar 08, 2018","Mar 08, 2018"
"WASHINGTON ST","Government Related","Fixed Income","212,436.00","0.16","212,436.00","175,000.00","93974EDX1","US93974EDX13","-","119.27","United States","-","USD","3.71","0.25","1.00","Feb 01, 2025","5.00","3.70","-","0.25","3.70","0.25","USD","Feb 26, 2020","Feb 26, 2020"
"COLUMBUS OHIO","Government Related","Fixed Income","212,326.92","0.16","212,326.92","175,000.00","199492VV8","US199492VV86","-","120.04","United States","-","USD","3.87","0.25","1.00","Apr 01, 2025","5.00","3.87","-","0.25","3.87","0.25","USD","Oct 17, 2018","Oct 17, 2018"
"MASSACHUSETTS ST","Government Related","Fixed Income","212,246.42","0.16","212,246.42","175,000.00","57582RNX0","US57582RNX07","-","121.24","United States","-","USD","4.11","0.24","1.00","Jul 01, 2025","5.00","4.12","-","0.24","4.12","0.24","USD","Jun 28, 2017","Jun 28, 2017"
"TEXAS WATER DEV BRD","Government Related","Fixed Income","212,217.64","0.16","212,217.64","175,000.00","882854M33","US882854M336","-","120.17","United States","-","USD","3.90","0.26","1.00","Apr 15, 2025","5.00","3.91","-","0.26","3.91","0.26","USD","Oct 11, 2018","Oct 11, 2018"
"LOS ANGELES CALIF UNI SCH DIST","Government Related","Fixed Income","212,160.67","0.16","212,160.67","175,000.00","5446464K5","US5446464K52","-","121.19","United States","-","USD","4.11","0.25","1.00","Jul 01, 2025","5.00","4.12","-","0.25","4.12","0.25","USD","Apr 05, 2016","Apr 05, 2016"
"WISCONSIN ST ENVIRONMENTAL IMP","Government Related","Fixed Income","212,130.33","0.16","212,130.33","175,000.00","97709TBR6","US97709TBR68","-","120.76","United States","-","USD","4.03","0.26","1.00","Jun 01, 2025","5.00","4.03","-","0.26","4.03","0.26","USD","Sep 13, 2018","Sep 13, 2018"
"NEW YORK ST DORM AUTH SALES TA","Government Related","Fixed Income","212,119.06","0.16","212,119.06","175,000.00","64990AFX8","US64990AFX81","-","119.70","United States","-","USD","3.82","0.28","1.00","Mar 15, 2025","5.00","3.82","-","0.28","3.82","0.28","USD","Jul 27, 2017","Jul 27, 2017"
"TYLER TEX INDPT SCH DIST","Municipals","Fixed Income","212,013.47","0.16","212,013.47","175,000.00","902273WW7","US902273WW78","-","119.22","United States","-","USD","3.75","0.30","1.00","Feb 15, 2025","5.00","3.74","-","0.30","3.74","0.30","USD","Aug 01, 2017","Aug 30, 2017"
"FLORIDA ST TPK AUTH TPK REV","Government Related","Fixed Income","211,985.67","0.16","211,985.67","175,000.00","343137EJ0","US343137EJ05","-","121.09","United States","-","USD","4.11","0.27","1.00","Jul 01, 2025","5.00","4.12","-","0.27","4.12","0.27","USD","Feb 21, 2019","Feb 21, 2019"
"UTAH WTR FIN AGY REV","Municipals","Fixed Income","211,820.58","0.16","211,820.58","175,000.00","917572WJ4","US917572WJ48","-","119.33","United States","-","USD","3.78","0.32","1.00","Mar 01, 2025","5.00","3.78","-","0.32","3.78","0.32","USD","Jul 20, 2017","Jul 20, 2017"
"TEXAS A & M UNIV PERM UNIV FD","Government Related","Fixed Income","211,810.67","0.16","211,810.67","175,000.00","882117M76","US882117M767","-","120.99","United States","-","USD","4.11","0.29","1.00","Jul 01, 2025","5.00","4.12","-","0.29","4.12","0.29","USD","Apr 01, 2009","Apr 07, 2009"
"MONMOUTH CNTY N J","Municipals","Fixed Income","210,579.38","0.16","210,579.38","170,000.00","609561JF3","US609561JF37","-","121.52","United States","-","USD","4.07","0.22","1.00","Jul 15, 2025","5.00","4.07","-","0.22","4.07","0.22","USD","Dec 30, 2019","Dec 30, 2019"
"PLANO TEX","Government Related","Fixed Income","210,236.17","0.16","210,236.17","170,000.00","727177QA8","US727177QA88","-","121.96","United States","-","USD","4.20","0.25","1.00","Sep 01, 2025","5.00","4.20","-","0.25","4.20","0.25","USD","May 01, 2015","Jun 16, 2015"
"HAWAII CNTY HAWAII","Municipals","Fixed Income","209,355.57","0.15","209,355.57","170,000.00","419722Q71","US419722Q718","-","121.44","United States","-","USD","4.20","0.35","1.00","Sep 01, 2025","5.00","4.20","-","0.35","4.20","0.35","USD","Feb 18, 2016","Feb 18, 2016"
"CLARK CNTY NEV","Government Related","Fixed Income","209,207.10","0.15","209,207.10","170,000.00","180848ZU0","US180848ZU01","-","122.19","United States","-","USD","4.37","0.36","1.00","Nov 01, 2025","5.00","4.36","-","0.36","4.36","0.36","USD","Mar 26, 2019","Mar 26, 2019"
"CONNECTICUT ST SPL TAX OBLIG R","Government Related","Fixed Income","208,300.43","0.15","208,300.43","170,000.00","207758XZ1","US207758XZ15","-","121.24","United States","-","USD","4.28","0.47","1.00","Oct 01, 2025","5.00","4.28","-","0.47","4.28","0.47","USD","Oct 25, 2018","Oct 25, 2018"
"WASHINGTON ST CTFS PARTN","Government Related","Fixed Income","207,731.42","0.15","207,731.42","175,000.00","939720F78","US939720F781","-","118.66","United States","-","USD","3.70","0.29","1.00","Jan 01, 2025","5.00","3.69","-","0.29","3.69","0.29","USD","Feb 13, 2019","Feb 13, 2019"
"NEW YORK ST DORM AUTH ST PERS","Government Related","Fixed Income","206,039.24","0.15","206,039.24","170,000.00","64990E3S4","US64990E3S45","-","119.27","United States","-","USD","3.75","0.29","1.00","Feb 15, 2025","5.00","3.74","-","0.29","3.74","0.29","USD","Sep 16, 2016","Sep 16, 2016"
"METROPOLITAN TRANSN AUTH N Y R","Government Related","Fixed Income","205,924.60","0.15","205,924.60","180,000.00","59261AAJ6","US59261AAJ60","-","113.72","United States","-","USD","4.39","2.02","1.00","Nov 15, 2025","5.00","4.34","-","2.02","4.34","2.02","USD","Dec 17, 2015","Dec 17, 2015"
"CONNECTICUT ST","Government Related","Fixed Income","204,999.60","0.15","204,999.60","170,000.00","20772KFS3","US20772KFS33","-","119.46","United States","-","USD","3.90","0.41","1.00","Apr 15, 2025","5.00","3.90","-","0.41","3.90","0.41","USD","Apr 11, 2019","Apr 11, 2019"
"MINNESOTA ST FOR PREVIOUS ISSU","Government Related","Fixed Income","204,611.55","0.15","204,611.55","165,000.00","60412AGP2","US60412AGP21","-","121.88","United States","-","USD","4.12","0.19","1.00","Aug 01, 2025","5.00","4.12","-","0.19","4.12","0.19","USD","Aug 11, 2016","Aug 11, 2016"
"JOHNSON CNTY KANS PUB BLDG COM","Municipals","Fixed Income","204,567.55","0.15","204,567.55","165,000.00","478497E22","US478497E224","-","122.27","United States","-","USD","4.20","0.19","1.00","Sep 01, 2025","5.00","4.20","-","0.19","4.20","0.19","USD","Sep 05, 2018","Sep 05, 2018"
"LOS ANGELES CALIF CMNTY COLLEG","Government Related","Fixed Income","204,443.25","0.15","204,443.25","165,000.00","54438CUT7","US54438CUT79","-","121.78","United States","-","USD","4.12","0.21","1.00","Aug 01, 2025","5.00","4.12","-","0.21","4.12","0.21","USD","Jun 03, 2015","Jun 03, 2015"
"CALIFORNIA ST FOR PREVIOUS ISS","Government Related","Fixed Income","204,052.75","0.15","204,052.75","165,000.00","13063CT91","US13063CT918","-","121.96","United States","-","USD","4.20","0.25","1.00","Sep 01, 2025","5.00","4.20","-","0.25","4.20","0.25","USD","Sep 13, 2016","Sep 13, 2016"
"MAINE MUN BD BK","Government Related","Fixed Income","202,348.30","0.15","202,348.30","165,000.00","56045RWG0","US56045RWG00","-","120.93","United States","-","USD","4.20","0.45","1.00","Sep 01, 2025","5.00","4.19","-","0.45","4.19","0.45","USD","Nov 16, 2016","Nov 16, 2016"
"IDAHO HSG & FIN ASSN","Corporates","Fixed Income","201,254.17","0.15","201,254.17","165,000.00","45129WMQ0","US45129WMQ05","-","119.63","United States","-","USD","4.07","0.60","1.00","Jul 15, 2025","5.00","4.06","-","0.60","4.06","0.60","USD","Jul 21, 2015","Jul 21, 2015"
"MASSACHUSETTS ST TRANSN FD REV","Government Related","Fixed Income","200,089.45","0.15","200,089.45","165,000.00","57604TEK8","US57604TEK88","-","120.81","United States","-","USD","4.03","0.25","1.00","Jun 01, 2025","5.00","4.03","-","0.25","4.03","0.25","USD","Oct 06, 2016","Oct 06, 2016"
"DISTRICT COLUMBIA","Government Related","Fixed Income","200,089.45","0.15","200,089.45","165,000.00","25476FTK4","US25476FTK48","-","120.81","United States","-","USD","4.03","0.25","1.00","Jun 01, 2025","5.00","4.03","-","0.25","4.03","0.25","USD","Dec 20, 2016","Dec 20, 2016"
"DISTRICT COLUMBIA","Government Related","Fixed Income","200,089.45","0.15","200,089.45","165,000.00","25476FSP4","US25476FSP44","-","120.81","United States","-","USD","4.03","0.25","1.00","Jun 01, 2025","5.00","4.03","-","0.25","4.03","0.25","USD","Dec 20, 2016","Dec 20, 2016"
"PHOENIX ARIZ CIVIC IMPT CORP W","Government Related","Fixed Income","199,918.03","0.15","199,918.03","165,000.00","71883RNZ2","US71883RNZ28","-","121.09","United States","-","USD","4.11","0.27","1.00","Jul 01, 2025","5.00","4.12","-","0.27","4.12","0.27","USD","Jan 10, 2017","Jan 10, 2017"
"EAST BAY CALIF MUN UTIL DIST W","Government Related","Fixed Income","199,208.83","0.15","199,208.83","170,000.00","271014YS5","US271014YS50","-","116.82","United States","-","USD","4.10","0.17","1.00","Jun 01, 2025","4.00","4.10","-","0.17","4.10","0.17","USD","Mar 03, 2015","Mar 03, 2015"
"MARYLAND ST DEPT TRANSN CONS T","Government Related","Fixed Income","197,985.07","0.15","197,985.07","160,000.00","574204L50","US574204L503","-","122.45","United States","-","USD","4.28","0.24","1.00","Oct 01, 2025","5.00","4.28","-","0.24","4.28","0.24","USD","Oct 03, 2018","Oct 03, 2018"
"HONOLULU HAWAII CITY & CNTY","Government Related","Fixed Income","197,561.07","0.15","197,561.07","160,000.00","438670V65","US438670V658","-","122.18","United States","-","USD","4.28","0.29","1.00","Oct 01, 2025","5.00","4.28","-","0.29","4.28","0.29","USD","Apr 02, 2015","Apr 02, 2015"
"HARRIS CNTY TEX","Government Related","Fixed Income","197,487.29","0.15","197,487.29","160,000.00","414005WE4","US414005WE48","-","121.50","United States","-","USD","4.15","0.30","1.00","Aug 15, 2025","5.00","4.15","-","0.30","4.15","0.30","USD","Jul 12, 2016","Jul 12, 2016"
"ALASKA ST","Government Related","Fixed Income","197,398.04","0.15","197,398.04","160,000.00","0117703X0","US0117703X01","-","121.22","United States","-","USD","4.11","0.32","1.00","Aug 01, 2025","5.00","4.11","-","0.32","4.11","0.32","USD","Jun 30, 2016","Jun 30, 2016"
"NEW YORK ST DORM AUTH ST PERS INCO","Government Related","Fixed Income","197,062.84","0.15","197,062.84","160,000.00","649902AV5","US649902AV55","-","121.50","United States","-","USD","3.79","0.34","1.00","Mar 15, 2025","5.50","3.79","-","0.34","3.79","0.34","USD","Mar 02, 2005","Mar 02, 2005"
"CONNECTICUT ST SPL TAX OBLIG R","Government Related","Fixed Income","196,222.40","0.15","196,222.40","160,000.00","207758VC4","US207758VC48","-","120.51","United States","-","USD","4.11","0.46","1.00","Aug 01, 2025","5.00","4.11","-","0.46","4.11","0.46","USD","Oct 15, 2015","Oct 15, 2015"
"VIRGINIA ST PUB SCH AUTH SPL O","Government Related","Fixed Income","194,618.13","0.14","194,618.13","160,000.00","92817THU3","US92817THU34","-","119.93","United States","-","USD","3.79","0.19","1.00","Mar 01, 2025","5.00","3.79","-","0.19","3.79","0.19","USD","May 24, 2018","May 24, 2018"
"NORTH CAROLINA ST","Government Related","Fixed Income","194,418.13","0.14","194,418.13","160,000.00","6582562L5","US6582562L53","-","121.05","United States","-","USD","4.03","0.20","1.00","Jun 01, 2025","5.00","4.04","-","0.20","4.04","0.20","USD","Aug 10, 2016","Aug 10, 2016"
"WISCONSIN ST ENVRNMNTL IMPT FUND R","Government Related","Fixed Income","193,947.73","0.14","193,947.73","160,000.00","97709TAY2","US97709TAY29","-","120.76","United States","-","USD","4.03","0.26","1.00","Jun 01, 2025","5.00","4.03","-","0.26","4.03","0.26","USD","Jun 06, 2017","Jun 06, 2017"
"NEW YORK ST DORM AUTH ST PERS","Government Related","Fixed Income","193,919.29","0.14","193,919.29","160,000.00","64990FVV3","US64990FVV39","-","119.27","United States","-","USD","3.75","0.29","1.00","Feb 15, 2025","5.00","3.74","-","0.29","3.74","0.29","USD","Jul 13, 2017","Jul 13, 2017"
"TEXAS WATER DEV BRD","Government Related","Fixed Income","191,526.09","0.14","191,526.09","155,000.00","882854G48","US882854G486","-","122.47","United States","-","USD","4.32","0.27","1.00","Oct 15, 2025","5.00","4.32","-","0.27","4.32","0.27","USD","May 09, 2018","May 09, 2018"
"TRIBOROUGH BRDG & TUNL AUTH N","Corporates","Fixed Income","190,799.66","0.14","190,799.66","155,000.00","89602N5C4","US89602N5C44","-","122.42","United States","-","USD","4.41","0.35","1.00","Nov 15, 2025","5.00","4.40","-","0.35","4.40","0.35","USD","Jan 28, 2016","Jan 28, 2016"
"SAN MATEO CNTY CALIF CMNTY COLLEGE","Municipals","Fixed Income","190,612.50","0.14","190,612.50","195,000.00","799038FZ2","US799038FZ23","-","97.75","United States","-","USD","4.66","0.49","1.00","Sep 01, 2025","0.00","4.64","-","0.49","4.64","0.49","USD","Dec 21, 2006","Dec 21, 2006"
"NEW YORK N Y","Government Related","Fixed Income","190,402.00","0.14","190,402.00","155,000.00","64966MTR0","US64966MTR06","-","120.72","United States","-","USD","4.11","0.42","1.00","Aug 01, 2025","5.00","4.11","-","0.42","4.11","0.42","USD","Dec 20, 2017","Dec 20, 2017"
"NEBRASKA PUB PWR DIST REV","Government Related","Fixed Income","189,087.47","0.14","189,087.47","160,000.00","63968AH24","US63968AH247","-","118.14","United States","-","USD","3.70","0.41","1.00","Jan 01, 2025","5.00","3.69","-","0.41","3.69","0.41","USD","Feb 09, 2016","Feb 09, 2016"
"NEW YORK N Y","Government Related","Fixed Income","188,630.40","0.14","188,630.40","160,000.00","64966L4J7","US64966L4J73","-","116.19","United States","-","USD","4.19","0.42","1.00","Aug 01, 2025","4.00","4.19","-","0.42","4.19","0.42","USD","Mar 10, 2016","Mar 10, 2016"
"METROPOLITAN ATLANTA RAPID TRA","Government Related","Fixed Income","186,827.73","0.14","186,827.73","160,000.00","5917454G6","US5917454G68","-","116.73","United States","-","USD","4.18","0.25","1.00","Jul 01, 2025","4.00","4.18","-","0.25","4.18","0.25","USD","Jul 19, 2018","Jul 19, 2018"
"ORANGE CNTY CALIF WTR DIST REV","Government Related","Fixed Income","186,455.33","0.14","186,455.33","150,000.00","68442CCG9","US68442CCG96","-","122.37","United States","-","USD","4.16","0.13","1.00","Aug 15, 2025","5.00","4.16","-","0.13","4.16","0.13","USD","Dec 12, 2019","Dec 12, 2019"
"UNIVERSITY WASH UNIV REVS","Municipals","Fixed Income","186,418.67","0.14","186,418.67","160,000.00","91523NNK8","US91523NNK80","-","116.15","United States","-","USD","4.10","0.31","1.00","Jun 01, 2025","4.00","4.09","-","0.31","4.09","0.31","USD","Mar 04, 2015","Mar 04, 2015"
"SAN DIEGO CALIF CMNTY COLLEGE","Municipals","Fixed Income","186,163.50","0.14","186,163.50","150,000.00","797272PR6","US797272PR61","-","121.98","United States","-","USD","4.12","0.17","1.00","Aug 01, 2025","5.00","4.12","-","0.17","4.12","0.17","USD","Nov 03, 2016","Nov 03, 2016"
"AUSTIN TEX INDPT SCH DIST","Government Related","Fixed Income","185,628.00","0.14","185,628.00","150,000.00","052430MJ1","US052430MJ14","-","121.63","United States","-","USD","4.12","0.24","1.00","Aug 01, 2025","5.00","4.12","-","0.24","4.12","0.24","USD","Aug 31, 2016","Aug 31, 2016"
"AUSTIN TEX INDPT SCH DIST","Government Related","Fixed Income","185,628.00","0.14","185,628.00","150,000.00","052430PZ2","US052430PZ29","-","121.63","United States","-","USD","4.12","0.24","1.00","Aug 01, 2025","5.00","4.12","-","0.24","4.12","0.24","USD","Apr 10, 2019","Apr 10, 2019"
"VIRGINIA COLLEGE BLDG AUTH VA","Government Related","Fixed Income","185,502.50","0.14","185,502.50","150,000.00","92778WDB9","US92778WDB90","-","121.96","United States","-","USD","4.20","0.25","1.00","Sep 01, 2025","5.00","4.20","-","0.25","4.20","0.25","USD","Dec 03, 2015","Dec 03, 2015"
"UNIVERSITY MINN","Government Related","Fixed Income","185,452.00","0.14","185,452.00","150,000.00","914460TA8","US914460TA85","-","122.34","United States","-","USD","4.28","0.26","1.00","Oct 01, 2025","5.00","4.28","-","0.26","4.28","0.26","USD","May 21, 2019","May 21, 2019"
"VIRGINIA ST PUB SCH AUTH SCH F","Government Related","Fixed Income","185,247.00","0.14","185,247.00","150,000.00","92818HGT2","US92818HGT23","-","121.37","United States","-","USD","4.12","0.29","1.00","Aug 01, 2025","5.00","4.12","-","0.29","4.12","0.29","USD","Aug 22, 2017","Aug 22, 2017"
"HARRIS CNTY TEX","Government Related","Fixed Income","185,144.33","0.14","185,144.33","150,000.00","414005VE5","US414005VE56","-","121.50","United States","-","USD","4.15","0.30","1.00","Aug 15, 2025","5.00","4.15","-","0.30","4.15","0.30","USD","Dec 01, 2015","Dec 03, 2015"
"CENTRAL PUGET SOUND WASH REGL","Government Related","Fixed Income","184,996.50","0.14","184,996.50","150,000.00","155048CX7","US155048CX70","-","122.46","United States","-","USD","4.37","0.31","1.00","Nov 01, 2025","5.00","4.36","-","0.31","4.36","0.31","USD","Dec 19, 2016","Dec 19, 2016"
"DENVER COLO CITY & CNTY ARPT R","Government Related","Fixed Income","183,834.83","0.14","183,834.83","150,000.00","249182JX5","US249182JX54","-","121.88","United States","-","USD","4.41","0.45","1.00","Nov 15, 2025","5.00","4.40","-","0.45","4.40","0.45","USD","Dec 01, 2016","Dec 01, 2016"
"SEQUOIA CALIF UN HIGH SCH DIST","Municipals","Fixed Income","182,752.00","0.14","182,752.00","150,000.00","817409F59","US817409F598","-","121.79","United States","-","USD","4.12","0.13","1.00","Jul 01, 2025","5.00","4.12","-","0.13","4.12","0.13","USD","Sep 22, 2016","Sep 22, 2016"
"HAMILTON CNTY TENN","Municipals","Fixed Income","182,276.50","0.13","182,276.50","150,000.00","4073246K3","US4073246K35","-","120.23","United States","-","USD","3.87","0.21","1.00","Apr 01, 2025","5.00","3.87","-","0.21","3.87","0.21","USD","Mar 29, 2018","Mar 29, 2018"
"LOS ANGELES CNTY CALIF MET TRA","Government Related","Fixed Income","182,075.50","0.13","182,075.50","150,000.00","54466HHS8","US54466HHS85","-","121.34","United States","-","USD","4.11","0.22","1.00","Jul 01, 2025","5.00","4.12","-","0.22","4.12","0.22","USD","Apr 16, 2019","Apr 16, 2019"
"MASSACHUSETTS ST","Government Related","Fixed Income","181,925.50","0.13","181,925.50","150,000.00","57582RHU3","US57582RHU32","-","121.24","United States","-","USD","4.11","0.24","1.00","Jul 01, 2025","5.00","4.12","-","0.24","4.12","0.24","USD","Mar 17, 2016","Mar 17, 2016"
"DISTRICT COLUMBIA","Government Related","Fixed Income","181,899.50","0.13","181,899.50","150,000.00","25476FSB5","US25476FSB57","-","120.81","United States","-","USD","4.03","0.25","1.00","Jun 01, 2025","5.00","4.03","-","0.25","4.03","0.25","USD","Jun 23, 2016","Jun 23, 2016"
"HONOLULU HAWAII CITY & CNTY WA","Municipals","Fixed Income","181,702.00","0.13","181,702.00","150,000.00","438701R30","US438701R303","-","121.09","United States","-","USD","4.11","0.27","1.00","Jul 01, 2025","5.00","4.12","-","0.27","4.12","0.27","USD","Feb 13, 2018","Feb 13, 2018"
"VIRGINIA BEACH VA DEV AUTH PUB","Municipals","Fixed Income","181,643.50","0.13","181,643.50","150,000.00","92774GMK8","US92774GMK84","-","119.80","United States","-","USD","3.87","0.30","1.00","Apr 01, 2025","5.00","3.87","-","0.30","3.87","0.30","USD","Mar 28, 2018","Mar 28, 2018"
"BROWARD CNTY FLA SCH DIST","Municipals","Fixed Income","181,478.50","0.13","181,478.50","150,000.00","115067GQ7","US115067GQ75","-","120.94","United States","-","USD","4.11","0.30","1.00","Jul 01, 2025","5.00","4.12","-","0.30","4.12","0.30","USD","Jun 18, 2015","Jun 18, 2015"
"WEST VA SCH BLDG AUTH EXCESS L","Government Related","Fixed Income","181,105.00","0.13","181,105.00","150,000.00","95639DLN8","US95639DLN83","-","120.69","United States","-","USD","4.11","0.35","1.00","Jul 01, 2025","5.00","4.11","-","0.35","4.11","0.35","USD","Nov 19, 2015","Nov 19, 2015"
"NORFOLK VA","Government Related","Fixed Income","179,500.82","0.13","179,500.82","145,000.00","655867TW9","US655867TW95","-","122.50","United States","-","USD","4.28","0.23","1.00","Oct 01, 2025","5.00","4.28","-","0.23","4.28","0.23","USD","Oct 19, 2016","Oct 19, 2016"
"PIERCE CNTY WASH SCH DIST NO 0","Government Related","Fixed Income","179,171.18","0.13","179,171.18","145,000.00","720424YV6","US720424YV63","-","123.11","United States","-","USD","4.45","0.26","1.00","Dec 01, 2025","5.00","4.45","-","0.26","4.45","0.26","USD","Nov 04, 2015","Nov 04, 2015"
"NEW YORK N Y CITY TRANSITIONAL","Government Related","Fixed Income","178,829.95","0.13","178,829.95","145,000.00","64971W7M6","US64971W7M64","-","122.46","United States","-","USD","4.37","0.31","1.00","Nov 01, 2025","5.00","4.36","-","0.31","4.36","0.31","USD","Aug 17, 2017","Aug 17, 2017"
