Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"STJ","ST JAMESS PLACE PLC","Financials","Equity","3,363.25","0.06","3,363.25","204.00","S07669377","GB0007669376","0766937","16.48","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"APA","APA GROUP UNITS","Utilities","Equity","3,357.77","0.05","3,357.77","448.00","S62473061","AU000000APA1","6247306","7.49","Australia","Asx - All Markets","USD","1.30","AUD"
"RHC","RAMSAY HEALTH CARE LTD","Health Care","Equity","3,346.20","0.05","3,346.20","70.00","S60419959","AU000000RHC8","6041995","48.07","Australia","Asx - All Markets","USD","1.30","AUD"
"CABK","CAIXABANK SA","Financials","Equity","3,346.20","0.05","3,346.20","1,366.00","-","ES0140609019","B283W97","2.45","Spain","Bolsa De Madrid","USD","0.82","EUR"
"UU.","UNITED UTILITIES GROUP PLC","Utilities","Equity","3,326.10","0.05","3,326.10","259.00","-","GB00B39J2M42","B39J2M4","12.83","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"REE","RED ELECTRICA SA","Utilities","Equity","3,326.10","0.05","3,326.10","170.00","-","ES0173093024","BD6FXN3","19.53","Spain","Bolsa De Madrid","USD","0.82","EUR"
"4755","RAKUTEN INC","Consumer Discretionary","Equity","3,315.75","0.05","3,315.75","327.00","S62295977","JP3967200001","6229597","10.13","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"7701","SHIMADZU CORP","Information Technology","Equity","3,306.01","0.05","3,306.01","84.00","S68043694","JP3357200009","6804369","39.16","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"9021","WEST JAPAN RAILWAY","Industrials","Equity","3,292.00","0.05","3,292.00","62.00","S69579951","JP3659000008","6957995","53.25","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","3,282.87","0.05","3,282.87","106.00","S52898376","AT0000652011","5289837","30.91","Austria","Wiener Boerse Ag","USD","0.82","EUR"
"8951","NIPPON BUILDING FUND REIT INC","Real Estate","Equity","3,277.99","0.05","3,277.99","1.00","S63968002","JP3027670003","6396800","5,838.37","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"TEMN","TEMENOS AG","Information Technology","Equity","3,260.33","0.05","3,260.33","25.00","S71478929","CH0012453913","7147892","128.53","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"9007","ODAKYU ELECTRIC RAILWAY LTD","Industrials","Equity","3,249.98","0.05","3,249.98","112.00","S66561069","JP3196000008","6656106","29.00","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"SOLB","SOLVAY SA","Materials","Equity","3,246.94","0.05","3,246.94","28.00","S48211007","BE0003470755","4821100","115.24","Belgium","Nyse Euronext - Euronext Brussels","USD","0.82","EUR"
"FR","VALEO SA","Consumer Discretionary","Equity","3,246.33","0.05","3,246.33","87.00","-","FR0013176526","BDC5ST8","37.29","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"ELISA","ELISA","Communication","Equity","3,243.89","0.05","3,243.89","54.00","S57015133","FI0009007884","5701513","59.99","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.82","EUR"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Industrials","Equity","3,236.58","0.05","3,236.58","102.00","-","ES0167050915","B01FLQ6","31.83","Spain","Bolsa De Madrid","USD","0.82","EUR"
"8015","TOYOTA TSUSHO CORP","Industrials","Equity","3,220.75","0.05","3,220.75","81.00","S69005809","JP3635000007","6900580","39.88","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"6965","HAMAMATSU PHOTONICS","Information Technology","Equity","3,205.53","0.05","3,205.53","53.00","S64058704","JP3771800004","6405870","60.11","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"ALFA","ALFA LAVAL","Industrials","Equity","3,201.27","0.05","3,201.27","120.00","S73326878","SE0000695876","7332687","26.77","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"9143","SG HOLDINGS LTD","Industrials","Equity","3,196.39","0.05","3,196.39","122.00","-","JP3162770006","BFFY885","26.26","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"G24","SCOUT24 N AG","Communication","Equity","3,186.04","0.05","3,186.04","41.00","-","DE000A12DM80","BYT9340","77.89","Germany","Xetra","USD","0.82","EUR"
"ELE","ENDESA SA","Utilities","Equity","3,182.39","0.05","3,182.39","121.00","S52717824","ES0130670112","5271782","26.35","Spain","Bolsa De Madrid","USD","0.82","EUR"
"AMBU B","AMBU CLASS B","Health Care","Equity","3,175.69","0.05","3,175.69","62.00","-","DK0060946788","BD9G333","50.99","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.13","DKK"
"9531","TOKYO GAS LTD","Utilities","Equity","3,145.85","0.05","3,145.85","143.00","S68954486","JP3573000001","6895448","22.00","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"EXO","EXOR NV","Financials","Equity","3,142.81","0.05","3,142.81","41.00","-","NL0012059018","BYSLCX9","76.23","Italy","Borsa Italiana","USD","0.82","EUR"
"PSON","PEARSON PLC","Communication","Equity","3,140.98","0.05","3,140.98","286.00","S06776082","GB0006776081","0677608","10.98","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"RNO","RENAULT SA","Consumer Discretionary","Equity","3,136.11","0.05","3,136.11","73.00","S47127980","FR0000131906","4712798","42.91","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"SGP","STOCKLAND STAPLED UNITS LTD","Real Estate","Equity","3,129.41","0.05","3,129.41","907.00","S68508563","AU000000SGP0","6850856","3.45","Australia","Asx - All Markets","USD","1.30","AUD"
"KGF","KINGFISHER PLC","Consumer Discretionary","Equity","3,112.36","0.05","3,112.36","802.00","S33195215","GB0033195214","3319521","3.88","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"6479","MINEBEA MITSUMI INC","Industrials","Equity","3,110.53","0.05","3,110.53","138.00","S66424060","JP3906000009","6642406","22.54","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"UHR","THE SWATCH GROUP AG","Consumer Discretionary","Equity","3,105.05","0.05","3,105.05","11.00","S71847255","CH0012255151","7184725","282.27","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","3,091.05","0.05","3,091.05","245.00","S61956090","JP3526600006","6195609","12.62","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"POLI","BANK HAPOALIM BM","Financials","Equity","3,077.65","0.05","3,077.65","432.00","S60758083","IL0006625771","6075808","7.13","Israel","Tel Aviv Stock Exchange","USD","3.28","ILS"
"PRY","PRYSMIAN","Industrials","Equity","3,040.50","0.05","3,040.50","92.00","-","IT0004176001","B1W4V69","33.14","Italy","Borsa Italiana","USD","0.82","EUR"
"YAR","YARA INTERNATIONAL","Materials","Equity","3,029.54","0.05","3,029.54","66.00","S77512598","NO0010208051","7751259","45.73","Norway","Oslo Bors Asa","USD","8.62","NOK"
"SW","SODEXO SA","Consumer Discretionary","Equity","3,028.93","0.05","3,028.93","34.00","S70627138","FR0000121220","7062713","90.05","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"ATL","ATLANTIA","Industrials","Equity","3,027.71","0.05","3,027.71","188.00","S76671635","IT0003506190","7667163","16.07","Italy","Borsa Italiana","USD","0.82","EUR"
"BALN","BALOISE HOLDING AG","Financials","Equity","3,025.28","0.05","3,025.28","18.00","S71245948","CH0012410517","7124594","171.64","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"288","WH GROUP LTD","Consumer Staples","Equity","3,024.06","0.05","3,024.06","3,643.00","-","KYG960071028","BLLHKZ1","0.83","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"NEXI","NEXI","Information Technology","Equity","3,022.84","0.05","3,022.84","167.00","-","IT0005366767","BJ1F880","18.09","Italy","Borsa Italiana","USD","0.82","EUR"
"WTB","WHITBREAD PLC","Consumer Discretionary","Equity","3,017.36","0.05","3,017.36","77.00","-","GB00B1KJJ408","B1KJJ40","39.32","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"4151","KYOWA KIRIN LTD","Health Care","Equity","3,011.27","0.05","3,011.27","103.00","S64995509","JP3256000005","6499550","29.34","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"HL.","HARGREAVES LANSDOWN PLC","Financials","Equity","3,009.45","0.05","3,009.45","126.00","-","GB00B1VZ0M25","B1VZ0M2","23.87","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"ANTO","ANTOFAGASTA PLC","Materials","Equity","2,993.00","0.05","2,993.00","150.00","S00456145","GB0000456144","0045614","19.96","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"5332","TOTO LTD","Industrials","Equity","2,988.13","0.05","2,988.13","54.00","S68974666","JP3596200000","6897466","55.51","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"JMAT","JOHNSON MATTHEY PLC","Materials","Equity","2,986.91","0.05","2,986.91","74.00","-","GB00BZ4BQC70","BZ4BQC7","40.60","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"NTGY","NATURGY ENERGY SA","Utilities","Equity","2,985.09","0.05","2,985.09","112.00","S56504228","ES0116870314","5650422","26.60","Spain","Bolsa De Madrid","USD","0.82","EUR"
"EMSN","EMS-CHEMIE HOLDING AG","Materials","Equity","2,982.65","0.05","2,982.65","3.00","S76356104","CH0016440353","7635610","958.36","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"2269","MEIJI HOLDINGS LTD","Consumer Staples","Equity","2,980.22","0.05","2,980.22","44.00","-","JP3918000005","B60DQV3","68.45","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"8952","JAPAN REAL ESTATE INVESTMENT TRUST","Real Estate","Equity","2,978.39","0.05","2,978.39","1.00","S63975809","JP3027680002","6397580","5,953.41","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"FGR","EIFFAGE SA","Industrials","Equity","2,974.13","0.05","2,974.13","32.00","-","FR0000130452","B13X013","92.40","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"9064","YAMATO HOLDINGS LTD","Industrials","Equity","2,969.86","0.05","2,969.86","117.00","S69855658","JP3940000007","6985565","25.32","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"TMV","TEAMVIEWER AG","Information Technology","Equity","2,967.43","0.05","2,967.43","57.00","-","DE000A2YN900","BJ7WGS1","51.76","Germany","Xetra","USD","0.82","EUR"
"BVI","BUREAU VERITAS SA","Industrials","Equity","2,966.21","0.05","2,966.21","112.00","-","FR0006174348","B28DTJ6","26.56","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"EDF","ELECTRICITE DE FRANCE SA","Utilities","Equity","2,956.47","0.05","2,956.47","236.00","-","FR0010242511","B0NJJ17","12.53","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"7951","YAMAHA CORP","Consumer Discretionary","Equity","2,952.20","0.05","2,952.20","51.00","S66423872","JP3942600002","6642387","57.90","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"AKE","ARKEMA SA","Materials","Equity","2,945.51","0.05","2,945.51","26.00","-","FR0010313833","B0Z5YZ2","112.18","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"ADM","ADMIRAL GROUP PLC","Financials","Equity","2,937.59","0.05","2,937.59","73.00","-","GB00B02J6398","B02J639","40.43","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"AUTO","AUTO TRADER GROUP PLC","Communication","Equity","2,936.98","0.05","2,936.98","367.00","-","GB00BVYVFW23","BVYVFW2","8.00","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"F34","WILMAR INTERNATIONAL LTD","Consumer Staples","Equity","2,932.11","0.05","2,932.11","731.00","-","SG1T56930848","B17KC69","4.01","Singapore","Singapore Exchange","USD","1.33","SGD"
"ATO","ATOS","Information Technology","Equity","2,927.24","0.05","2,927.24","38.00","S56547813","FR0000051732","5654781","77.78","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"SMIN","SMITHS GROUP PLC","Industrials","Equity","2,912.62","0.05","2,912.62","151.00","-","GB00B1WY2338","B1WY233","19.34","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"SVT","SEVERN TRENT PLC","Utilities","Equity","2,908.97","0.05","2,908.97","91.00","-","GB00B1FH8J72","B1FH8J7","32.05","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"9008","KEIO CORP","Industrials","Equity","2,896.79","0.05","2,896.79","39.00","S64873623","JP3277800003","6487362","74.11","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"DCC","DCC PLC","Industrials","Equity","2,893.74","0.05","2,893.74","37.00","-","IE0002424939","0242493","77.27","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"TW.","TAYLOR WIMPEY PLC","Consumer Discretionary","Equity","2,866.34","0.05","2,866.34","1,385.00","S08782302","GB0008782301","0878230","2.07","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"AGN","AEGON NV","Financials","Equity","2,860.86","0.05","2,860.86","680.00","S59273755","NL0000303709","5927375","4.21","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"DXS","DEXUS STAPLED UNITS","Real Estate","Equity","2,850.51","0.05","2,850.51","415.00","-","AU000000DXS1","B033YN6","6.87","Australia","Asx - All Markets","USD","1.30","AUD"
"SPSN","SWISS PRIME SITE AG","Real Estate","Equity","2,842.59","0.05","2,842.59","29.00","-","CH0008038389","B083BH4","98.42","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"RAND","RANDSTAD HOLDING","Industrials","Equity","2,832.24","0.05","2,832.24","45.00","S52286580","NL0000379121","5228658","62.53","Netherlands","Euronext Amsterdam","USD","0.82","EUR"
"9042","HANKYU HANSHIN HOLDINGS INC","Industrials","Equity","2,827.37","0.05","2,827.37","87.00","S64086648","JP3774200004","6408664","32.50","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Consumer Discretionary","Equity","2,818.84","0.05","2,818.84","48.00","-","GB00B02L3W35","B02L3W3","58.98","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"6","POWER ASSETS HOLDINGS LTD","Utilities","Equity","2,812.75","0.05","2,812.75","528.00","S64353279","HK0006000050","6435327","5.33","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"ORK","ORKLA","Consumer Staples","Equity","2,811.54","0.05","2,811.54","285.00","-","NO0003733800","B1VQF42","9.85","Norway","Oslo Bors Asa","USD","8.62","NOK"
"A17U","ASCENDAS REAL ESTATE INVESTMENT TR","Real Estate","Equity","2,804.23","0.05","2,804.23","1,225.00","S65638751","SG1M77906915","6563875","2.29","Singapore","Singapore Exchange","USD","1.33","SGD"
"MGR","MIRVAC GROUP STAPLED UNITS","Real Estate","Equity","2,789.61","0.05","2,789.61","1,500.00","S61619789","AU000000MGR9","6161978","1.86","Australia","Asx - All Markets","USD","1.30","AUD"
"C38U","CAPITALAND INTEGRATED COMMERCIAL T","Real Estate","Equity","2,785.35","0.05","2,785.35","1,719.00","S64201296","SG1M51904654","6420129","1.62","Singapore","Singapore Exchange","USD","1.33","SGD"
"EQT","EQT","Financials","Equity","2,784.74","0.05","2,784.74","91.00","-","SE0012853455","BJ7W9K4","30.75","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"9041","KINTETSU GROUP HOLDINGS LTD","Industrials","Equity","2,776.83","0.05","2,776.83","65.00","S64929680","JP3260800002","6492968","42.57","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"8308","RESONA HOLDINGS INC","Financials","Equity","2,771.34","0.05","2,771.34","787.00","S64215536","JP3500610005","6421553","3.52","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"ORP","ORPEA SA","Health Care","Equity","2,758.56","0.05","2,758.56","20.00","S73394512","FR0000184798","7339451","140.38","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"NST","NORTHERN STAR RESOURCES LTD","Materials","Equity","2,751.86","0.05","2,751.86","282.00","S67174565","AU000000NST8","6717456","9.77","Australia","Asx - All Markets","USD","1.30","AUD"
"9503","KANSAI ELECTRIC POWER INC","Utilities","Equity","2,746.99","0.04","2,746.99","268.00","S64834898","JP3228600007","6483489","10.26","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"4704","TREND MICRO INC","Information Technology","Equity","2,744.55","0.04","2,744.55","51.00","S61252862","JP3637300009","6125286","54.07","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"SEK","SEEK LTD","Communication","Equity","2,739.07","0.04","2,739.07","128.00","-","AU000000SEK6","B0767Y3","21.48","Australia","Asx - All Markets","USD","1.30","AUD"
"17","NEW WORLD DEVELOPMENT COMPANY LTD","Real Estate","Equity","2,737.85","0.04","2,737.85","581.00","-","HK0000608585","BM94GQ4","4.71","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"KESKOB","KESKO CLASS B","Consumer Staples","Equity","2,711.06","0.04","2,711.06","104.00","S44900058","FI0009000202","4490005","26.11","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.82","EUR"
"UN01","UNIPER","Utilities","Equity","2,710.45","0.04","2,710.45","77.00","-","DE000UNSE018","BZ6CZ43","35.42","Germany","Xetra","USD","0.82","EUR"
"4005","SUMITOMO CHEMICAL LTD","Materials","Equity","2,709.84","0.04","2,709.84","567.00","S68585603","JP3401400001","6858560","4.78","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"SEV","SUEZ SA","Utilities","Equity","2,708.62","0.04","2,708.62","131.00","-","FR0010613471","B3B8D04","20.61","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"4324","DENTSU GROUP INC","Communication","Equity","2,684.26","0.04","2,684.26","82.00","S64162811","JP3551520004","6416281","32.64","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"9532","OSAKA GAS LTD","Utilities","Equity","2,670.87","0.04","2,670.87","143.00","S66617689","JP3180400008","6661768","18.73","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"4021","NISSAN CHEMICAL CORP","Materials","Equity","2,663.56","0.04","2,663.56","47.00","S66415886","JP3670800006","6641588","56.85","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"CBK","COMMERZBANK AG","Financials","Equity","2,656.25","0.04","2,656.25","381.00","-","DE000CBK1001","B90LKT4","6.98","Germany","Xetra","USD","0.82","EUR"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","2,653.21","0.04","2,653.21","80.00","-","DE000EVNK013","B5ZQ9D3","33.31","Germany","Xetra","USD","0.82","EUR"
"BARN","BARRY CALLEBAUT AG","Consumer Staples","Equity","2,640.42","0.04","2,640.42","1.00","S54769294","CH0009002962","5476929","2,300.51","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"7276","KOITO MANUFACTURING LTD","Consumer Discretionary","Equity","2,636.16","0.04","2,636.16","40.00","S64963242","JP3284600008","6496324","66.34","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"VOW","VOLKSWAGEN AG","Consumer Discretionary","Equity","2,635.55","0.04","2,635.55","12.00","S54971023","DE0007664005","5497102","213.60","Germany","Xetra","USD","0.82","EUR"
"TEL2 B","TELE2 B","Communication","Equity","2,634.94","0.04","2,634.94","190.00","-","SE0005190238","B97C733","13.88","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"EPI B","EPIROC CLASS B","Industrials","Equity","2,634.33","0.04","2,634.33","148.00","-","SE0011166941","BDZV127","17.77","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"5201","AGC INC","Industrials","Equity","2,628.24","0.04","2,628.24","73.00","S60552080","JP3112000009","6055208","35.76","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"GET","GETLINK","Industrials","Equity","2,628.24","0.04","2,628.24","167.00","-","FR0010533075","B292JQ9","15.71","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"AT1","AROUNDTOWN SA","Real Estate","Equity","2,625.20","0.04","2,625.20","380.00","-","LU1673108939","BF0CK44","6.91","Germany","Xetra","USD","0.82","EUR"
"2267","YAKULT HONSHA LTD","Consumer Staples","Equity","2,599.01","0.04","2,599.01","49.00","S69851129","JP3931600005","6985112","53.30","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"8601","DAIWA SECURITIES GROUP INC","Financials","Equity","2,585.01","0.04","2,585.01","549.00","S62514484","JP3502200003","6251448","4.71","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"3283","NIPPON PROLOGIS REIT INC","Real Estate","Equity","2,561.87","0.04","2,561.87","1.00","-","JP3047550003","B98BC67","3,216.37","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"3281","GLP J-REIT REIT","Real Estate","Equity","2,553.34","0.04","2,553.34","2.00","-","JP3047510007","B8RBZV7","1,634.55","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"1878","DAITO TRUST CONSTRUCTION LTD","Real Estate","Equity","2,532.03","0.04","2,532.03","25.00","S62505086","JP3486800000","6250508","101.72","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"TAH","TABCORP HOLDINGS LTD","Consumer Discretionary","Equity","2,515.58","0.04","2,515.58","817.00","S68732627","AU000000TAH8","6873262","3.08","Australia","Asx - All Markets","USD","1.30","AUD"
"MEL","MERIDIAN ENERGY LTD","Utilities","Equity","2,514.98","0.04","2,514.98","487.00","-","NZMELE0002S7","BWFD052","5.16","New Zealand","New Zealand Exchange Ltd","USD","1.40","NZD"
"4751","CYBER AGENT INC","Communication","Equity","2,513.76","0.04","2,513.76","38.00","S62205018","JP3311400000","6220501","65.38","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"4204","SEKISUI CHEMICAL LTD","Consumer Discretionary","Equity","2,503.41","0.04","2,503.41","136.00","S67938217","JP3419400001","6793821","18.43","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"MNG","M&G PLC","Financials","Equity","2,496.71","0.04","2,496.71","987.00","-","GB00BKFB1C65","BKFB1C6","2.53","United Kingdom","London Stock Exchange","USD","0.73","GBP"
"GFC","GECINA SA","Real Estate","Equity","2,491.23","0.04","2,491.23","17.00","S77424687","FR0010040865","7742468","142.92","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"ORG","ORIGIN ENERGY LTD","Energy","Equity","2,485.14","0.04","2,485.14","670.00","S62148614","AU000000ORG5","6214861","3.71","Australia","Asx - All Markets","USD","1.30","AUD"
"GPT","GPT GROUP STAPLED UNITS","Real Estate","Equity","2,479.05","0.04","2,479.05","740.00","S63658660","AU000000GPT8","6365866","3.35","Australia","Asx - All Markets","USD","1.30","AUD"
"6845","AZBIL CORP","Information Technology","Equity","2,464.43","0.04","2,464.43","47.00","S69855435","JP3937200008","6985543","52.54","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"7747","ASAHI INTECC LTD","Health Care","Equity","2,460.78","0.04","2,460.78","74.00","-","JP3110650003","B019MQ5","33.12","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"4185","JSR CORP","Materials","Equity","2,454.08","0.04","2,454.08","77.00","S64709868","JP3385980002","6470986","31.78","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"8795","T&D HOLDINGS INC","Financials","Equity","2,452.86","0.04","2,452.86","205.00","S67442947","JP3539220008","6744294","11.99","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"AIA","AUCKLAND INTERNATIONAL AIRPORT LTD","Industrials","Equity","2,443.12","0.04","2,443.12","476.00","-","NZAIAE0002S6","BKX3XG2","5.13","New Zealand","New Zealand Exchange Ltd","USD","1.40","NZD"
"VIFN","VIFOR PHARMA AG","Health Care","Equity","2,442.51","0.04","2,442.51","17.00","-","CH0364749348","BZ12TW4","141.19","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"BIM","BIOMERIEUX SA","Health Care","Equity","2,435.81","0.04","2,435.81","16.00","-","FR0013280286","BF0LBX7","154.68","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"C31","CAPITALAND","Real Estate","Equity","2,434.59","0.04","2,434.59","1,006.00","S63093033","SG1J27887962","6309303","2.42","Singapore","Singapore Exchange","USD","1.33","SGD"
"3064","MONOTARO LTD","Industrials","Equity","2,424.85","0.04","2,424.85","48.00","-","JP3922950005","B1GHR88","50.91","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"LLC","LENDLEASE GROUP STAPLED UNITS","Real Estate","Equity","2,418.15","0.04","2,418.15","262.00","S65120040","AU000000LLC3","6512004","9.24","Australia","Asx - All Markets","USD","1.30","AUD"
"3462","NOMURA REAL ESTATE MASTER FUND REI","Real Estate","Equity","2,412.67","0.04","2,412.67","2.00","-","JP3048110005","BYSJJF4","1,495.54","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"CYBR","CYBER ARK SOFTWARE LTD","Information Technology","Equity","2,405.97","0.04","2,405.97","15.00","M2682V108","IL0011334468","BQT3XY6","163.75","Israel","NASDAQ","USD","1.00","USD"
"AC","ACCOR SA","Consumer Discretionary","Equity","2,405.36","0.04","2,405.36","70.00","S58528423","FR0000120404","5852842","34.60","France","Nyse Euronext - Euronext Paris","USD","0.82","EUR"
"LXS","LANXESS AG","Materials","Equity","2,402.32","0.04","2,402.32","32.00","-","DE0005470405","B05M8B7","76.06","Germany","Xetra","USD","0.82","EUR"
"CPR","DAVIDE CAMPARI MILANO NV","Consumer Staples","Equity","2,398.06","0.04","2,398.06","221.00","-","NL0015435975","BMQ5W17","10.86","Italy","Borsa Italiana","USD","0.82","EUR"
"SPK","SPARK NEW ZEALAND LTD","Communication","Equity","2,395.62","0.04","2,395.62","698.00","S68814367","NZTELE0001S4","6881436","3.43","New Zealand","New Zealand Exchange Ltd","USD","1.40","NZD"
"1801","TAISEI CORP","Industrials","Equity","2,389.53","0.04","2,389.53","73.00","S68701002","JP3443600006","6870100","32.93","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"5938","LIXIL CORP","Industrials","Equity","2,384.05","0.04","2,384.05","101.00","S69002129","JP3626800001","6900212","23.55","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"KGX","KION GROUP AG","Industrials","Equity","2,379.79","0.04","2,379.79","27.00","-","DE000KGX8881","BB22L96","86.75","Germany","Xetra","USD","0.82","EUR"
"VER","VERBUND AG","Utilities","Equity","2,376.13","0.04","2,376.13","26.00","S46616074","AT0000746409","4661607","91.71","Austria","Wiener Boerse Ag","USD","0.82","EUR"
"OMV","OMV AG","Energy","Equity","2,374.92","0.04","2,374.92","56.00","S46514592","AT0000743059","4651459","42.45","Austria","Wiener Boerse Ag","USD","0.82","EUR"
"AFX","CARL ZEISS MEDITEC AG","Health Care","Equity","2,371.87","0.04","2,371.87","15.00","S59229617","DE0005313704","5922961","155.29","Germany","Xetra","USD","0.82","EUR"
"BSL","BLUESCOPE STEEL LTD","Materials","Equity","2,348.73","0.04","2,348.73","191.00","S65332322","AU000000BSL0","6533232","12.29","Australia","Asx - All Markets","USD","1.30","AUD"
"S68","SINGAPORE EXCHANGE LTD","Financials","Equity","2,340.82","0.04","2,340.82","316.00","S63038665","SG1J26887955","6303866","7.40","Singapore","Singapore Exchange","USD","1.33","SGD"
"1812","KAJIMA CORP","Industrials","Equity","2,334.73","0.04","2,334.73","171.00","S64813207","JP3210200006","6481320","13.69","Japan","Tokyo Stock Exchange","USD","104.31","JPY"
"MPL","MEDIBANK PRIVATE LTD","Financials","Equity","2,332.90","0.04","2,332.90","1,046.00","-","AU000000MPL3","BRTNNQ5","2.23","Australia","Asx - All Markets","USD","1.30","AUD"
