Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"OHIO STATE","State Tax-Backed","Fixed Income","419,551.40","0.13","419,551.40","400,000.00","677521MW3","US677521MW37","-","103.00","United States","-","USD","0.61","0.18","1.00","Aug 01, 2021","5.00","0.61","-","0.18","0.61","0.18","USD","Jul 28, 2011","Jul 28, 2011"
"UTAH ST","Prerefund/Escrow","Fixed Income","419,453.02","0.13","419,453.02","400,000.00","917542SL7","US917542SL70","-","102.56","United States","-","USD","0.52","0.25","1.00","Jul 01, 2021","5.00","0.53","-","0.25","0.53","0.25","USD","Jul 06, 2011","Jul 06, 2011"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","419,476.00","0.13","419,476.00","400,000.00","13063CVH0","US13063CVH05","-","102.98","United States","-","USD","0.61","0.20","1.00","Aug 01, 2021","5.00","0.61","-","0.20","0.61","0.20","USD","Sep 09, 2015","Sep 09, 2015"
"FLORIDA ST TPK AUTH TPK REV FO","Transportation","Fixed Income","419,474.66","0.13","419,474.66","400,000.00","343137BA2","US343137BA23","-","102.56","United States","-","USD","0.52","0.24","1.00","Jul 01, 2021","5.00","0.53","-","0.24","0.53","0.24","USD","Apr 21, 2016","Apr 21, 2016"
"RHODE ISLAND ST & PROVIDENCE P","State Tax-Backed","Fixed Income","419,450.84","0.13","419,450.84","400,000.00","76222RRN4","US76222RRN43","-","102.97","United States","-","USD","0.61","0.21","1.00","Aug 01, 2021","5.00","0.61","-","0.21","0.61","0.21","USD","Nov 05, 2014","Nov 05, 2014"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","419,314.52","0.13","419,314.52","400,000.00","64971WT67","US64971WT678","-","104.19","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.00","0.86","-","0.19","0.86","0.19","USD","Mar 22, 2017","Mar 22, 2017"
"OREGON ST DEPT TRANSN HWY USER","State Tax-Backed","Fixed Income","419,293.30","0.13","419,293.30","400,000.00","68607DTJ4","US68607DTJ45","-","104.38","United States","-","USD","0.90","0.19","1.00","Nov 15, 2021","5.00","0.90","-","0.19","0.90","0.19","USD","Sep 06, 2017","Sep 06, 2017"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","414,844.65","0.13","414,844.65","405,000.00","13063BR87","US13063BR872","-","100.54","United States","-","USD","0.13","0.55","1.00","Feb 01, 2021","5.00","0.12","-","0.55","0.12","0.55","USD","Mar 27, 2013","Mar 27, 2013"
"SCOTTSDALE ARIZ","Local Tax-Backed","Fixed Income","414,252.60","0.13","414,252.60","395,000.00","8104537G9","US8104537G95","-","102.57","United States","-","USD","0.52","0.23","1.00","Jul 01, 2021","5.00","0.53","-","0.23","0.53","0.23","USD","May 07, 2014","May 07, 2014"
"MARICOPA CNTY ARIZ CMNTY COLLE","School Districts","Fixed Income","414,252.60","0.13","414,252.60","395,000.00","566795LV0","US566795LV09","-","102.57","United States","-","USD","0.52","0.23","1.00","Jul 01, 2021","5.00","0.53","-","0.23","0.53","0.23","USD","Aug 25, 2016","Aug 25, 2016"
"VIRGINIA ST PUB BLDG AUTH PUB","State Tax-Backed","Fixed Income","414,158.09","0.13","414,158.09","395,000.00","928172ZS7","US928172ZS78","-","102.96","United States","-","USD","0.61","0.23","1.00","Aug 01, 2021","5.00","0.61","-","0.23","0.61","0.23","USD","Feb 21, 2013","Feb 21, 2013"
"HAWAII ST","Prerefund/Escrow","Fixed Income","414,144.08","0.13","414,144.08","395,000.00","419792PA8","US419792PA88","-","104.62","United States","-","USD","0.94","0.16","1.00","Dec 01, 2021","5.00","0.94","-","0.16","0.94","0.16","USD","Dec 07, 2011","Dec 07, 2011"
"MINNESOTA ST","State Tax-Backed","Fixed Income","414,149.66","0.13","414,149.66","395,000.00","604129Q41","US604129Q414","-","103.79","United States","-","USD","0.78","0.19","1.00","Oct 01, 2021","5.00","0.78","-","0.19","0.78","0.19","USD","Nov 06, 2013","Nov 06, 2013"
"PENNSYLVANIA ST","State Tax-Backed","Fixed Income","409,742.24","0.13","409,742.24","400,000.00","70914PG63","US70914PG630","-","100.32","United States","-","USD","0.08","0.81","1.00","Jan 15, 2021","5.00","0.08","-","0.81","0.08","0.81","USD","Dec 16, 2016","Dec 16, 2016"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","409,641.14","0.13","409,641.14","400,000.00","13063DKF4","US13063DKF41","-","101.35","United States","-","USD","0.29","0.30","1.00","Apr 01, 2021","5.00","0.29","-","0.30","0.29","0.30","USD","Mar 14, 2019","Mar 14, 2019"
"MARYLAND ST","State Tax-Backed","Fixed Income","409,559.21","0.13","409,559.21","400,000.00","574193MP0","US574193MP08","-","102.17","United States","-","USD","0.45","0.24","1.00","Jun 01, 2021","5.00","0.46","-","0.24","0.46","0.24","USD","Jun 22, 2016","Jun 22, 2016"
"NORTH CAROLINA ST LTD OBLIG","State Tax-Backed","Fixed Income","409,541.01","0.13","409,541.01","400,000.00","65829QBP8","US65829QBP81","-","102.16","United States","-","USD","0.45","0.25","1.00","Jun 01, 2021","5.00","0.46","-","0.25","0.46","0.25","USD","May 21, 2014","May 21, 2014"
"ANNE ARUNDEL CNTY MD","Local Tax-Backed","Fixed Income","407,674.94","0.13","407,674.94","400,000.00","03588E5C3","US03588E5C39","-","101.07","United States","-","USD","0.29","0.28","1.00","Apr 01, 2021","4.00","0.29","-","0.28","0.29","0.28","USD","Apr 20, 2011","Apr 20, 2011"
"ILLINOIS ST","State Tax-Backed","Fixed Income","406,891.64","0.13","406,891.64","390,000.00","452152MJ7","US452152MJ79","-","102.44","United States","-","USD","0.61","1.05","1.00","Aug 01, 2021","5.00","0.61","-","1.05","0.61","1.05","USD","May 08, 2012","May 08, 2012"
"FORT WORTH TEX INDPT SCH DIST","School Districts","Fixed Income","404,576.63","0.13","404,576.63","395,000.00","3494604H5","US3494604H50","-","100.73","United States","-","USD","0.17","0.46","1.00","Feb 15, 2021","5.00","0.16","-","0.46","0.16","0.46","USD","Mar 01, 2015","Apr 23, 2015"
"CONNECTICUT ST HEALTH & EDL FA","Education","Fixed Income","404,253.08","0.13","404,253.08","400,000.00","20774Y3F2","US20774Y3F23","-","100.23","United States","-","USD","0.15","0.11","1.00","Feb 09, 2021","1.80","0.14","-","0.11","0.14","0.11","USD","Jan 08, 2003","Feb 01, 2018"
"VIRGINIA ST RES AUTH CLEAN WTR","Utility","Fixed Income","403,695.78","0.13","403,695.78","385,000.00","92817LNS8","US92817LNS87","-","103.80","United States","-","USD","0.78","0.18","1.00","Oct 01, 2021","5.00","0.78","-","0.18","0.78","0.18","USD","Jun 20, 2013","Jun 20, 2013"
"WEST VIRGINIA ST","State Tax-Backed","Fixed Income","403,590.22","0.13","403,590.22","385,000.00","956553WK3","US956553WK38","-","104.19","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.00","0.86","-","0.19","0.86","0.19","USD","Jan 29, 2015","Jan 29, 2015"
"WASHINGTON FED HWY GRNT ANTIC","Transportation","Fixed Income","403,539.99","0.13","403,539.99","385,000.00","938823BG5","US938823BG56","-","103.34","United States","-","USD","0.69","0.25","1.00","Sep 01, 2021","5.00","0.69","-","0.25","0.69","0.25","USD","Sep 30, 2013","Sep 30, 2013"
"WPPI ENERGY WIS PWR SUPPLY SYS","Utility","Fixed Income","403,162.13","0.13","403,162.13","385,000.00","92937NAG9","US92937NAG97","-","102.41","United States","-","USD","0.52","0.51","1.00","Jul 01, 2021","5.00","0.53","-","0.51","0.53","0.51","USD","Apr 18, 2013","Apr 18, 2013"
"NORTH CAROLINA ST GRANT ANTICIPATI","Transportation","Fixed Income","399,354.63","0.13","399,354.63","390,000.00","658268DN4","US658268DN44","-","100.93","United States","-","USD","0.20","0.48","1.00","Mar 01, 2021","5.00","0.21","-","0.48","0.21","0.48","USD","Aug 16, 2017","Aug 16, 2017"
"HENRICO CNTY VA","Local Tax-Backed","Fixed Income","398,501.33","0.13","398,501.33","380,000.00","426056YE1","US426056YE14","-","102.76","United States","-","USD","0.56","0.22","1.00","Jul 15, 2021","5.00","0.57","-","0.22","0.57","0.22","USD","May 27, 2010","May 27, 2010"
"TEXAS ST","State Tax-Backed","Fixed Income","398,361.47","0.13","398,361.47","380,000.00","882723YY9","US882723YY90","-","103.78","United States","-","USD","0.78","0.21","1.00","Oct 01, 2021","5.00","0.78","-","0.21","0.78","0.21","USD","Sep 30, 2015","Sep 30, 2015"
"OKLAHOMA CITY OKLA FOR ISSUES","Local Tax-Backed","Fixed Income","394,311.39","0.12","394,311.39","385,000.00","678519SW0","US678519SW09","-","100.95","United States","-","USD","0.20","0.39","1.00","Mar 01, 2021","5.00","0.21","-","0.39","0.21","0.39","USD","Mar 01, 2015","Mar 01, 2015"
"WASHINGTON SUBN SAN DIST MD","Local Tax-Backed","Fixed Income","394,235.81","0.12","394,235.81","385,000.00","940157XU9","US940157XU96","-","102.18","United States","-","USD","0.45","0.22","1.00","Jun 01, 2021","5.00","0.46","-","0.22","0.46","0.22","USD","Apr 29, 2014","Apr 29, 2014"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","393,298.07","0.12","393,298.07","375,000.00","5446464F6","US5446464F67","-","102.57","United States","-","USD","0.52","0.22","1.00","Jul 01, 2021","5.00","0.53","-","0.22","0.53","0.22","USD","Apr 05, 2016","Apr 05, 2016"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","393,107.36","0.12","393,107.36","375,000.00","64971Q8R7","US64971Q8R78","-","104.19","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.00","0.86","-","0.19","0.86","0.19","USD","Nov 13, 2013","Nov 13, 2013"
"BELLEVUE WASH","Local Tax-Backed","Fixed Income","393,064.77","0.12","393,064.77","375,000.00","0793652P6","US0793652P67","-","104.60","United States","-","USD","0.94","0.18","1.00","Dec 01, 2021","5.00","0.94","-","0.18","0.94","0.18","USD","Apr 28, 2015","Apr 28, 2015"
"NEW YORK ST URBAN DEV CORP REV","State Tax-Backed","Fixed Income","389,207.13","0.12","389,207.13","380,000.00","650035S25","US650035S255","-","101.15","United States","-","USD","0.24","0.31","1.00","Mar 15, 2021","5.00","0.24","-","0.31","0.24","0.31","USD","Dec 17, 2015","Dec 17, 2015"
"UNIVERSITY ALA GEN REV","Education","Fixed Income","387,734.08","0.12","387,734.08","370,000.00","914026RK7","US914026RK74","-","102.49","United States","-","USD","0.52","0.38","1.00","Jul 01, 2021","5.00","0.53","-","0.38","0.53","0.38","USD","Aug 28, 2014","Aug 28, 2014"
"PHOENIX ARIZ CIVIC IMPT CORP W","Utility","Fixed Income","382,770.63","0.12","382,770.63","365,000.00","71883RLQ4","US71883RLQ47","-","102.56","United States","-","USD","0.52","0.24","1.00","Jul 01, 2021","5.00","0.53","-","0.24","0.53","0.24","USD","Nov 22, 2011","Nov 22, 2011"
"NEW JERSEY ST TPK AUTH TPK REV","Prerefund/Escrow","Fixed Income","379,031.79","0.12","379,031.79","370,000.00","6461395L5","US6461395L53","-","100.14","United States","-","USD","0.05","1.49","1.00","Jan 01, 2021","5.00","0.04","-","1.49","0.04","1.49","USD","Oct 07, 2014","Oct 07, 2014"
"TEXAS ST TPK AUTH CENT TEX TPK","Prerefund/Escrow","Fixed Income","374,586.04","0.12","374,586.04","375,000.00","882762EH6","US882762EH63","-","99.89","United States","-","USD","0.66","0.17","1.00","Aug 15, 2021","0.00","0.66","-","0.17","0.66","0.17","USD","Aug 15, 2002","Aug 29, 2002"
"GRAND RIVER DAM AUTH OKLA REV","Utility","Fixed Income","373,556.78","0.12","373,556.78","365,000.00","386442VZ7","US386442VZ78","-","102.12","United States","-","USD","0.45","0.33","1.00","Jun 01, 2021","5.00","0.45","-","0.33","0.45","0.33","USD","Oct 23, 2014","Oct 23, 2014"
"GRAND RIVER OK DAM AUTH REVENUE","Utility","Fixed Income","373,556.78","0.12","373,556.78","365,000.00","386442WF0","US386442WF06","-","102.12","United States","-","USD","0.45","0.33","1.00","Jun 01, 2021","5.00","0.45","-","0.33","0.45","0.33","USD","Nov 15, 2016","Nov 15, 2016"
"NEW YORK N Y CITY TRANSITIONAL","Prerefund/Escrow","Fixed Income","372,387.41","0.12","372,387.41","355,000.00","64972HM90","US64972HM904","-","102.79","United States","-","USD","0.56","0.17","1.00","Jul 15, 2021","5.00","0.57","-","0.17","0.57","0.17","USD","Jul 19, 2012","Jul 19, 2012"
"CHARLOTTE N C WTR & SWR SYS RE","Utility","Fixed Income","372,302.97","0.12","372,302.97","355,000.00","161045MG1","US161045MG13","-","102.57","United States","-","USD","0.52","0.23","1.00","Jul 01, 2021","5.00","0.53","-","0.23","0.53","0.23","USD","Aug 27, 2015","Aug 27, 2015"
"HAWAII ST","State Tax-Backed","Fixed Income","372,181.95","0.12","372,181.95","355,000.00","419792JX5","US419792JX55","-","103.78","United States","-","USD","0.78","0.20","1.00","Oct 01, 2021","5.00","0.78","-","0.20","0.78","0.20","USD","Apr 14, 2016","Apr 14, 2016"
"DISTRICT COLUMBIA INCOME TAX R","Local Tax-Backed","Fixed Income","372,101.32","0.12","372,101.32","355,000.00","25477GLT0","US25477GLT03","-","104.60","United States","-","USD","0.94","0.18","1.00","Dec 01, 2021","5.00","0.94","-","0.18","0.94","0.18","USD","Nov 28, 2012","Nov 28, 2012"
"MASSACHUSETTS ST","Prerefund/Escrow","Fixed Income","367,024.26","0.12","367,024.26","350,000.00","57582PB58","US57582PB583","-","103.81","United States","-","USD","0.78","0.17","1.00","Oct 01, 2021","5.00","0.78","-","0.17","0.78","0.17","USD","Sep 28, 2011","Sep 28, 2011"
"FAIRFAX CNTY VA","Local Tax-Backed","Fixed Income","366,996.16","0.12","366,996.16","350,000.00","30382ADX7","US30382ADX72","-","103.80","United States","-","USD","0.78","0.18","1.00","Oct 01, 2021","5.00","0.78","-","0.18","0.78","0.18","USD","Jul 07, 2015","Jul 07, 2015"
"MINNESOTA ST","State Tax-Backed","Fixed Income","366,968.05","0.12","366,968.05","350,000.00","604129N28","US604129N288","-","103.79","United States","-","USD","0.78","0.19","1.00","Oct 01, 2021","5.00","0.78","-","0.19","0.78","0.19","USD","Nov 06, 2013","Nov 06, 2013"
"VIRGINIA ST PUB SCH AUTH SCH F","School Districts","Fixed Income","366,931.56","0.12","366,931.56","350,000.00","92818HBD2","US92818HBD26","-","102.95","United States","-","USD","0.61","0.25","1.00","Aug 01, 2021","5.00","0.61","-","0.25","0.61","0.25","USD","Feb 17, 2015","Feb 17, 2015"
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","363,599.41","0.12","363,599.41","350,000.00","57582RHN9","US57582RHN98","-","102.04","United States","-","USD","0.53","0.21","1.00","Jul 01, 2021","4.00","0.53","-","0.21","0.53","0.21","USD","Mar 17, 2016","Mar 17, 2016"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","361,668.02","0.11","361,668.02","345,000.00","64966KSH7","US64966KSH76","-","102.94","United States","-","USD","0.61","0.26","1.00","Aug 01, 2021","5.00","0.61","-","0.26","0.61","0.26","USD","Mar 19, 2013","Mar 19, 2013"
"WISCONSIN ST FOR ISSUES DTD PR","State Tax-Backed","Fixed Income","361,658.77","0.11","361,658.77","345,000.00","97705MBR5","US97705MBR51","-","104.19","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.00","0.86","-","0.19","0.86","0.19","USD","Mar 08, 2016","Mar 08, 2016"
"FLORIDA ST MUN PWR AGY REV","Utility","Fixed Income","361,144.71","0.11","361,144.71","345,000.00","342816H40","US342816H404","-","103.62","United States","-","USD","0.78","0.39","1.00","Oct 01, 2021","5.00","0.78","-","0.39","0.78","0.39","USD","Apr 05, 2016","Apr 05, 2016"
"TEXAS PUB FIN AUTH LEASE REV","State Tax-Backed","Fixed Income","358,499.75","0.11","358,499.75","350,000.00","882669AV6","US882669AV63","-","100.54","United States","-","USD","0.13","0.57","1.00","Feb 01, 2021","5.00","0.12","-","0.57","0.12","0.57","USD","Jun 18, 2019","Jun 18, 2019"
"NEW YORK ST URBAN DEV CORP REV","State Tax-Backed","Fixed Income","358,480.25","0.11","358,480.25","350,000.00","650035D88","US650035D885","-","101.15","United States","-","USD","0.24","0.31","1.00","Mar 15, 2021","5.00","0.24","-","0.31","0.24","0.31","USD","Sep 26, 2013","Sep 26, 2013"
"OREGON ST FOR PREVIOUS ISSUES","State Tax-Backed","Fixed Income","358,387.22","0.11","358,387.22","350,000.00","68609BHK6","US68609BHK61","-","101.76","United States","-","USD","0.38","0.27","1.00","May 01, 2021","5.00","0.37","-","0.27","0.37","0.27","USD","Mar 31, 2015","Mar 31, 2015"
"ARIZONA BRD REGENTS UNIV ARIZ","Education","Fixed Income","358,205.13","0.11","358,205.13","350,000.00","040484NF0","US040484NF09","-","102.12","United States","-","USD","0.45","0.33","1.00","Jun 01, 2021","5.00","0.45","-","0.33","0.45","0.33","USD","Mar 31, 2016","Mar 31, 2016"
"MISSISSIPPI ST","State Tax-Backed","Fixed Income","357,257.22","0.11","357,257.22","340,000.00","605580DH9","US605580DH93","-","104.40","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.25","0.86","-","0.19","0.86","0.19","USD","Apr 09, 2003","Apr 09, 2003"
"VIRGINIA COMWLTH TRANSN BRD","Transportation","Fixed Income","356,450.86","0.11","356,450.86","340,000.00","927790GH2","US927790GH29","-","103.56","United States","-","USD","0.73","0.21","1.00","Sep 15, 2021","5.00","0.73","-","0.21","0.73","0.21","USD","Nov 21, 2013","Nov 21, 2013"
"MISSISSIPPI ST","State Tax-Backed","Fixed Income","356,417.34","0.11","356,417.34","340,000.00","605581BL0","US605581BL07","-","104.19","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.00","0.86","-","0.19","0.86","0.19","USD","Aug 28, 2012","Aug 28, 2012"
"SALT RIVER AZ PROJ AGRIC IMPT& PWR","Utility","Fixed Income","356,378.73","0.11","356,378.73","340,000.00","79574CAJ2","US79574CAJ27","-","104.60","United States","-","USD","0.94","0.18","1.00","Dec 01, 2021","5.00","0.94","-","0.18","0.94","0.18","USD","Jun 02, 2015","Jun 02, 2015"
"SANTA FE TEX INDPT SCH DIST","School Districts","Fixed Income","353,364.40","0.11","353,364.40","345,000.00","802207RM4","US802207RM47","-","100.73","United States","-","USD","0.17","0.46","1.00","Feb 15, 2021","5.00","0.16","-","0.46","0.16","0.46","USD","Oct 01, 2016","Oct 01, 2016"
"MET GOVT NASHVILLE & DAVIDSON","Prerefund/Escrow","Fixed Income","353,041.84","0.11","353,041.84","340,000.00","592041UH8","US592041UH87","-","102.99","United States","-","USD","0.78","0.20","1.00","Oct 01, 2021","4.00","0.78","-","0.20","0.78","0.20","USD","Nov 29, 2012","Nov 29, 2012"
"OREGON ST FOR ISSUES DTD PRIOR","State Tax-Backed","Fixed Income","348,147.59","0.11","348,147.59","340,000.00","68608UWN2","US68608UWN26","-","101.76","United States","-","USD","0.38","0.27","1.00","May 01, 2021","5.00","0.37","-","0.27","0.37","0.27","USD","Feb 21, 2013","Feb 21, 2013"
"WISCONSIN ST","State Tax-Backed","Fixed Income","347,865.78","0.11","347,865.78","335,000.00","97705LM38","US97705LM380","-","103.33","United States","-","USD","0.86","0.18","1.00","Nov 01, 2021","4.00","0.86","-","0.18","0.86","0.18","USD","Oct 13, 2011","Oct 13, 2011"
"DELAWARE TRANSN AUTH TRANSN SY","State Tax-Backed","Fixed Income","346,155.86","0.11","346,155.86","330,000.00","246428ZL3","US246428ZL33","-","102.59","United States","-","USD","0.52","0.19","1.00","Jul 01, 2021","5.00","0.53","-","0.19","0.53","0.19","USD","Apr 11, 2012","Apr 11, 2012"
"ALABAMA FED AID HWY FIN AUTH F","Transportation","Fixed Income","345,632.01","0.11","345,632.01","330,000.00","010267AZ5","US010267AZ55","-","103.26","United States","-","USD","0.69","0.36","1.00","Sep 01, 2021","5.00","0.69","-","0.36","0.69","0.36","USD","Dec 18, 2012","Dec 18, 2012"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","342,990.59","0.11","342,990.59","335,000.00","13068LGA7","US13068LGA70","-","102.16","United States","-","USD","0.45","0.25","1.00","Jun 01, 2021","5.00","0.46","-","0.25","0.46","0.25","USD","May 01, 2013","May 01, 2013"
"VERMONT MUN BD BK","State Tax-Backed","Fixed Income","340,656.13","0.11","340,656.13","325,000.00","924214RP6","US924214RP62","-","104.60","United States","-","USD","0.94","0.18","1.00","Dec 01, 2021","5.00","0.94","-","0.18","0.94","0.18","USD","Jul 31, 2014","Jul 31, 2014"
"SEQUOIA CALIF UN HIGH SCH DIST","School Districts","Fixed Income","335,631.67","0.11","335,631.67","320,000.00","817409ZN8","US817409ZN81","-","102.58","United States","-","USD","0.52","0.21","1.00","Jul 01, 2021","5.00","0.53","-","0.21","0.53","0.21","USD","Apr 02, 2014","Apr 02, 2014"
"INDIANA UNIV REVS","Education","Fixed Income","335,580.80","0.11","335,580.80","320,000.00","455168AZ7","US455168AZ78","-","102.98","United States","-","USD","0.61","0.20","1.00","Aug 01, 2021","5.00","0.61","-","0.20","0.61","0.20","USD","Jan 14, 2015","Jan 14, 2015"
"MECKLENBURG CNTY N C LTD OBLIG","Local Tax-Backed","Fixed Income","335,487.95","0.11","335,487.95","320,000.00","58400CAT4","US58400CAT45","-","103.78","United States","-","USD","0.78","0.20","1.00","Oct 01, 2021","5.00","0.78","-","0.20","0.78","0.20","USD","Apr 30, 2015","Apr 30, 2015"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","335,451.61","0.11","335,451.61","320,000.00","64971WPK0","US64971WPK08","-","104.19","United States","-","USD","0.86","0.19","1.00","Nov 01, 2021","5.00","0.86","-","0.19","0.86","0.19","USD","Mar 12, 2015","Mar 12, 2015"
"MICHIGAN ST TRUNK LINE","State Tax-Backed","Fixed Income","335,375.09","0.11","335,375.09","320,000.00","594695W38","US594695W380","-","104.36","United States","-","USD","0.90","0.21","1.00","Nov 15, 2021","5.00","0.90","-","0.21","0.90","0.21","USD","Jul 25, 2012","Jul 25, 2012"
"OREGON HEALTH SCIENCES UNIV RE","Education","Fixed Income","335,337.59","0.11","335,337.59","320,000.00","685869DN6","US685869DN65","-","102.49","United States","-","USD","0.52","0.38","1.00","Jul 01, 2021","5.00","0.53","-","0.38","0.53","0.38","USD","May 15, 2012","May 15, 2012"
"CHICAGO ILL O HARE INTL ARPT R","Transportation","Fixed Income","332,916.69","0.11","332,916.69","325,000.00","167593VC3","US167593VC35","-","100.13","United States","-","USD","0.05","1.62","1.00","Jan 01, 2021","5.00","0.04","-","1.62","0.04","1.62","USD","Dec 05, 2016","Dec 05, 2016"
"IRVINE RANCH CALIF WTR DIST CT","Local Tax-Backed","Fixed Income","332,808.49","0.11","332,808.49","325,000.00","463641BY5","US463641BY53","-","100.93","United States","-","USD","0.20","0.46","1.00","Mar 01, 2021","5.00","0.21","-","0.46","0.21","0.46","USD","Sep 01, 2016","Sep 01, 2016"
"FORT BEND TEX INDPT SCH DIST F","School Districts","Fixed Income","330,300.82","0.10","330,300.82","315,000.00","346843FT7","US346843FT75","-","103.16","United States","-","USD","0.65","0.21","1.00","Aug 15, 2021","5.00","0.65","-","0.21","0.65","0.21","USD","Jun 01, 2012","Jun 27, 2012"
"WASHINGTON ST CTFS PARTN","State Tax-Backed","Fixed Income","330,302.21","0.10","330,302.21","315,000.00","939720XX1","US939720XX10","-","102.55","United States","-","USD","0.52","0.26","1.00","Jul 01, 2021","5.00","0.53","-","0.26","0.53","0.26","USD","Mar 22, 2018","Mar 22, 2018"
"AUSTIN TEX","Local Tax-Backed","Fixed Income","330,281.76","0.10","330,281.76","315,000.00","052396A24","US052396A246","-","103.38","United States","-","USD","0.69","0.20","1.00","Sep 01, 2021","5.00","0.69","-","0.20","0.69","0.20","USD","Nov 01, 2010","Nov 01, 2010"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","330,271.25","0.10","330,271.25","315,000.00","13063BPU0","US13063BPU07","-","103.79","United States","-","USD","0.78","0.19","1.00","Oct 01, 2021","5.00","0.78","-","0.19","0.78","0.19","USD","Oct 27, 2011","Oct 27, 2011"
"MASSACHUSETTS ST SCH BLDG AUTH","State Tax-Backed","Fixed Income","330,229.28","0.10","330,229.28","315,000.00","576000LZ4","US576000LZ47","-","103.97","United States","-","USD","0.81","0.19","1.00","Oct 15, 2021","5.00","0.82","-","0.19","0.82","0.19","USD","Nov 03, 2011","Nov 03, 2011"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","330,218.62","0.10","330,218.62","315,000.00","64966JN36","US64966JN363","-","102.94","United States","-","USD","0.61","0.26","1.00","Aug 01, 2021","5.00","0.61","-","0.26","0.61","0.26","USD","Jun 07, 2012","Jun 07, 2012"
"OKLAHOMA ST CAP IMPT AUTH ST A","State Tax-Backed","Fixed Income","330,200.06","0.10","330,200.06","315,000.00","679086EF1","US679086EF15","-","102.52","United States","-","USD","0.52","0.32","1.00","Jul 01, 2021","5.00","0.53","-","0.32","0.53","0.32","USD","Sep 16, 2015","Sep 16, 2015"
"INDIANA FIN AUTH HOSP REV","Health","Fixed Income","329,559.56","0.10","329,559.56","315,000.00","45471APD8","US45471APD80","-","104.40","United States","-","USD","0.94","0.38","1.00","Dec 01, 2021","5.00","0.94","-","0.38","0.94","0.38","USD","Feb 18, 2016","Feb 18, 2016"
"MAINE ST","State Tax-Backed","Fixed Income","327,632.81","0.10","327,632.81","320,000.00","56052AYU4","US56052AYU41","-","102.16","United States","-","USD","0.45","0.25","1.00","Jun 01, 2021","5.00","0.46","-","0.25","0.46","0.25","USD","Jun 22, 2016","Jun 22, 2016"
"OKLAHOMA TRANSN AUTH OK F/K/A OKLA","Prerefund/Escrow","Fixed Income","326,251.44","0.10","326,251.44","320,000.00","679111UK8","US679111UK82","-","100.11","United States","-","USD","0.05","1.17","1.00","Jan 01, 2021","4.00","0.04","-","1.17","0.04","1.17","USD","Oct 13, 2011","Oct 13, 2011"
"FLORIDA ST DEPT ENVIRONMENTAL PROT","State Tax-Backed","Fixed Income","325,042.58","0.10","325,042.58","310,000.00","34160WWB6","US34160WWB61","-","102.55","United States","-","USD","0.52","0.27","1.00","Jul 01, 2021","5.00","0.53","-","0.27","0.53","0.27","USD","Oct 20, 2011","Oct 20, 2011"
"BALTIMORE MD","Local Tax-Backed","Fixed Income","324,987.54","0.10","324,987.54","310,000.00","059189RH5","US059189RH50","-","103.97","United States","-","USD","0.81","0.19","1.00","Oct 15, 2021","5.00","0.82","-","0.19","0.82","0.19","USD","Jan 30, 2013","Jan 30, 2013"
"LOUISIANA ST GRNT ANTIC REV","Transportation","Fixed Income","324,728.88","0.10","324,728.88","310,000.00","54641CAB1","US54641CAB19","-","103.28","United States","-","USD","0.69","0.34","1.00","Sep 01, 2021","5.00","0.69","-","0.34","0.69","0.34","USD","Apr 23, 2019","Apr 23, 2019"
"NEBRASKA PUB PWR DIST REV","Utility","Fixed Income","322,686.55","0.10","322,686.55","315,000.00","63968AWM3","US63968AWM34","-","100.13","United States","-","USD","0.05","1.49","1.00","Jan 01, 2021","5.00","0.04","-","1.49","0.04","1.49","USD","Jul 01, 2014","Jul 01, 2014"
"KATY TEX INDPT SCH DIST","School Districts","Fixed Income","322,632.21","0.10","322,632.21","315,000.00","486063QJ2","US486063QJ22","-","100.73","United States","-","USD","0.17","0.47","1.00","Feb 15, 2021","5.00","0.16","-","0.47","0.16","0.47","USD","Dec 18, 2014","Dec 18, 2014"
