Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"LOS ANGELES CNTY CALIF MET TRA","Local Tax-Backed","Fixed Income","2,264,623.95","0.13","2,264,623.95","1,945,000.00","54466HCB0","US54466HCB06","-","115.28","United States","-","USD","3.04","0.30","1.00","Jul 01, 2024","5.00","3.04","-","0.30","3.04","0.30","USD","Mar 10, 2016","Mar 10, 2016"
"LONG BEACH CALIF CMNTY COLLEGE","Prerefund/Escrow","Fixed Income","2,238,444.35","0.13","2,238,444.35","2,085,000.00","542411GE7","US542411GE77","-","106.62","United States","-","USD","1.32","0.10","1.00","Aug 01, 2022","5.00","1.32","-","0.10","1.32","0.10","USD","Dec 12, 2012","Dec 12, 2012"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","2,222,058.17","0.13","2,222,058.17","1,950,000.00","13068LLL7","US13068LLL70","-","111.97","United States","-","USD","2.74","2.25","1.00","Nov 01, 2025","5.00","4.08","-","0.38","2.43","0.38","USD","Nov 20, 2013","Nov 20, 2013"
"CALIFORNIA ST UNIV REV","Education","Fixed Income","2,217,889.81","0.13","2,217,889.81","1,780,000.00","13077DAW2","US13077DAW20","-","122.61","United States","-","USD","8.14","3.23","1.00","Nov 01, 2037","5.00","11.65","-","1.15","5.31","1.15","USD","Mar 09, 2017","Mar 09, 2017"
"CALIFORNIA ST UNIV REV","Prerefund/Escrow","Fixed Income","2,212,892.97","0.13","2,212,892.97","2,015,000.00","13077CYJ7","US13077CYJ79","-","107.83","United States","-","USD","1.54","0.11","1.00","Nov 01, 2022","5.00","1.53","-","0.11","1.53","0.11","USD","Aug 22, 2012","Aug 22, 2012"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","2,210,204.58","0.13","2,210,204.58","1,750,000.00","13067WRT1","US13067WRT17","-","124.73","United States","-","USD","5.03","0.57","1.00","Dec 01, 2026","5.00","5.03","-","0.57","5.03","0.57","USD","Aug 06, 2020","Aug 06, 2020"
"SAN FRANCISCO CALIF CITY &CNTY ARP","Transportation","Fixed Income","2,209,046.91","0.13","2,209,046.91","1,850,000.00","79766DGG8","US79766DGG88","-","117.42","United States","-","USD","8.43","3.90","1.00","May 01, 2046","5.00","14.87","-","1.45","4.51","1.45","USD","Sep 29, 2016","Sep 29, 2016"
"SILICON VY CLEAN WTR CALIF WAS","Utility","Fixed Income","2,194,535.65","0.13","2,194,535.65","2,060,000.00","82707BDG1","US82707BDG14","-","106.34","United States","-","USD","2.47","0.81","1.00","Mar 01, 2024","3.00","2.82","-","0.38","2.36","0.38","USD","Aug 14, 2019","Aug 14, 2019"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,194,071.22","0.13","2,194,071.22","2,000,000.00","13063DBG2","US13063DBG25","-","107.72","United States","-","USD","1.54","0.18","1.00","Nov 01, 2022","5.00","1.53","-","0.18","1.53","0.18","USD","Sep 12, 2017","Sep 12, 2017"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,182,505.42","0.13","2,182,505.42","2,000,000.00","13063BT93","US13063BT936","-","108.39","United States","-","USD","3.38","4.10","1.00","Feb 01, 2033","5.00","8.97","-","0.45","1.78","0.45","USD","Mar 27, 2013","Mar 27, 2013"
"SAN FRANCISCO CALIF BAY AREA R","Prerefund/Escrow","Fixed Income","2,157,841.67","0.13","2,157,841.67","1,925,000.00","797661UH6","US797661UH65","-","111.36","United States","-","USD","2.24","0.16","1.00","Aug 01, 2023","5.00","2.24","-","0.16","2.24","0.16","USD","Nov 21, 2013","Nov 21, 2013"
"FREMONT CALIF UN HIGH SCH DIST","School Districts","Fixed Income","2,155,871.42","0.13","2,155,871.42","1,950,000.00","357172XG5","US357172XG50","-","109.97","United States","-","USD","6.85","3.30","1.00","Aug 01, 2040","4.00","12.76","-","0.97","3.15","0.97","USD","Jun 04, 2015","Jun 04, 2015"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,149,049.50","0.13","2,149,049.50","1,800,000.00","13063DCD8","US13063DCD84","-","117.80","United States","-","USD","8.37","2.45","1.00","Nov 01, 2034","4.00","10.62","-","1.19","5.82","1.19","USD","Sep 12, 2017","Sep 12, 2017"
"LONG BEACH CALIF UNI SCH DIST","School Districts","Fixed Income","2,145,780.82","0.13","2,145,780.82","2,000,000.00","542433WE3","US542433WE30","-","106.55","United States","-","USD","1.32","0.15","1.00","Aug 01, 2022","5.00","1.32","-","0.15","1.32","0.15","USD","Sep 05, 2019","Sep 05, 2019"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","2,145,749.76","0.13","2,145,749.76","2,000,000.00","5446465F5","US5446465F58","-","106.13","United States","-","USD","1.24","0.16","1.00","Jul 01, 2022","5.00","1.23","-","0.16","1.23","0.16","USD","May 25, 2017","May 25, 2017"
"MT DIABLO CALIF UNI SCH DIST","School Districts","Fixed Income","2,136,851.82","0.12","2,136,851.82","2,000,000.00","621196E34","US621196E343","-","106.11","United States","-","USD","3.01","4.47","1.00","Jun 01, 2037","5.00","10.63","-","0.47","1.31","0.47","USD","Jun 20, 2012","Jun 20, 2012"
"SAN DIEGO CALIF UNI SCH DIST","School Districts","Fixed Income","2,129,699.73","0.12","2,129,699.73","2,000,000.00","797356BC5","US797356BC55","-","105.79","United States","-","USD","14.27","2.71","1.00","Jul 01, 2050","3.00","19.59","-","2.30","8.05","2.30","USD","Aug 27, 2020","Aug 27, 2020"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","2,128,956.50","0.12","2,128,956.50","1,775,000.00","13063CUT5","US13063CUT51","-","119.21","United States","-","USD","4.23","1.28","1.00","Aug 01, 2026","5.00","4.76","-","0.53","3.97","0.53","USD","Sep 09, 2015","Sep 09, 2015"
"LOS ANGELES CNTY CALIF PUB WKS","Local Tax-Backed","Fixed Income","2,125,863.03","0.12","2,125,863.03","1,895,000.00","54473EST2","US54473EST28","-","110.93","United States","-","USD","8.45","3.24","1.00","Dec 01, 2040","4.00","13.05","-","1.57","4.26","1.57","USD","Mar 17, 2016","Mar 17, 2016"
"SAN FRANCISCO CALIF CITY & CNT","Utility","Fixed Income","2,099,978.74","0.12","2,099,978.74","1,695,000.00","79765RJ34","US79765RJ348","-","121.91","United States","-","USD","7.21","3.02","1.00","Nov 01, 2034","5.00","10.10","-","0.97","4.92","0.97","USD","Oct 20, 2016","Oct 20, 2016"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,098,216.02","0.12","2,098,216.02","2,000,000.00","13063DBF4","US13063DBF42","-","102.92","United States","-","USD","0.60","0.14","1.00","Nov 01, 2021","5.00","0.59","-","0.14","0.59","0.14","USD","Sep 12, 2017","Sep 12, 2017"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,096,789.22","0.12","2,096,789.22","1,865,000.00","13063DQS0","US13063DQS08","-","110.99","United States","-","USD","9.80","2.06","1.00","Oct 01, 2034","3.00","11.09","-","1.61","7.48","1.61","USD","Sep 17, 2019","Sep 17, 2019"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,094,175.93","0.12","2,094,175.93","1,630,000.00","13063DBT4","US13063DBT46","-","126.49","United States","-","USD","6.05","1.33","1.00","Nov 01, 2028","5.00","6.43","-","0.86","5.71","0.86","USD","Sep 12, 2017","Sep 12, 2017"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","2,088,178.70","0.12","2,088,178.70","1,800,000.00","544646T28","US544646T281","-","114.86","United States","-","USD","3.69","2.43","1.00","Jul 01, 2027","5.00","5.40","-","0.42","3.04","0.42","USD","Jun 26, 2014","Jun 26, 2014"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,087,328.71","0.12","2,087,328.71","1,640,000.00","13063DDR6","US13063DDR61","-","126.54","United States","-","USD","5.58","0.72","1.00","Aug 01, 2027","5.00","5.58","-","0.72","5.58","0.72","USD","Oct 26, 2017","Oct 26, 2017"
"COAST CMNTY COLLEGE DIST CALIF","Prerefund/Escrow","Fixed Income","2,084,979.48","0.12","2,084,979.48","1,860,000.00","190335FQ7","US190335FQ75","-","111.36","United States","-","USD","2.24","0.16","1.00","Aug 01, 2023","5.00","2.24","-","0.16","2.24","0.16","USD","May 29, 2013","May 29, 2013"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,079,724.33","0.12","2,079,724.33","1,550,000.00","13063DZN1","US13063DZN10","-","132.22","United States","-","USD","7.17","1.07","1.00","Nov 01, 2029","5.00","7.18","-","1.07","7.18","1.07","USD","Nov 03, 2020","Nov 03, 2020"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","2,076,490.54","0.12","2,076,490.54","1,750,000.00","544647DM9","US544647DM98","-","117.73","United States","-","USD","11.25","2.80","1.00","Jul 01, 2040","4.00","13.81","-","1.90","7.83","1.90","USD","Nov 10, 2020","Nov 10, 2020"
"SAN DIEGO CALIF UNI SCH DIST","School Districts","Fixed Income","2,074,624.40","0.12","2,074,624.40","2,025,000.00","797355Y73","US797355Y739","-","101.30","United States","-","USD","0.27","0.18","1.00","Jul 01, 2021","5.00","0.27","-","0.18","0.27","0.18","USD","Apr 16, 2014","Apr 16, 2014"
"FOOTHILL-DE ANZA CALIF CMNTY COLLE","Prerefund/Escrow","Fixed Income","2,069,507.60","0.12","2,069,507.60","2,020,000.00","345102JG3","US345102JG33","-","101.71","United States","-","USD","0.36","0.14","1.00","Aug 01, 2021","5.00","0.35","-","0.14","0.35","0.14","USD","Jun 09, 2011","Jun 09, 2011"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,065,963.39","0.12","2,065,963.39","1,850,000.00","13063DQU5","US13063DQU53","-","110.23","United States","-","USD","10.25","2.17","1.00","Oct 01, 2035","3.00","11.74","-","1.70","7.47","1.70","USD","Sep 17, 2019","Sep 17, 2019"
"LOS ANGELES CNTY CALIF MET TRA","Local Tax-Backed","Fixed Income","2,054,756.02","0.12","2,054,756.02","1,500,000.00","54466HJM9","US54466HJM97","-","135.41","United States","-","USD","7.61","0.96","1.00","Jun 01, 2030","5.00","7.63","-","0.96","7.63","0.96","USD","Aug 27, 2020","Aug 27, 2020"
"LOS ANGELES CALIF DEPT ARPTS A","Transportation","Fixed Income","2,052,986.19","0.12","2,052,986.19","1,750,000.00","5444356G0","US5444356G05","-","115.52","United States","-","USD","6.64","3.76","1.00","May 15, 2038","5.00","11.27","-","1.15","3.74","1.15","USD","Feb 24, 2015","Feb 24, 2015"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,050,690.13","0.12","2,050,690.13","2,000,000.00","13063BMM1","US13063BMM18","-","102.20","United States","-","USD","0.57","4.95","1.00","Sep 01, 2030","5.25","7.38","-","0.20","0.44","0.20","USD","Sep 28, 2011","Sep 28, 2011"
"BAY AREA TOLL AUTH CALIF TOLL","Transportation","Fixed Income","2,044,145.48","0.12","2,044,145.48","1,955,000.00","072024UQ3","US072024UQ31","-","103.60","United States","-","USD","2.92","0.79","1.00","Apr 01, 2024","2.00","2.91","-","0.79","2.91","0.79","USD","Aug 23, 2017","Aug 23, 2017"
"MOUNT SAN ANTONIO CALIF CMNTY","School Districts","Fixed Income","2,035,450.71","0.12","2,035,450.71","1,750,000.00","623040KE1","US623040KE11","-","115.72","United States","-","USD","11.92","3.16","1.00","Aug 01, 2049","4.00","16.97","-","1.95","7.18","1.95","USD","Apr 04, 2019","Apr 04, 2019"
"LOS ANGELES CNTY CALIF MET TRA","Local Tax-Backed","Fixed Income","2,032,794.41","0.12","2,032,794.41","1,660,000.00","54466HDT0","US54466HDT05","-","120.89","United States","-","USD","6.34","2.81","1.00","Jun 01, 2032","5.00","8.73","-","0.87","4.61","0.87","USD","Nov 30, 2016","Nov 30, 2016"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,016,315.72","0.12","2,016,315.72","1,500,000.00","13063DQP6","US13063DQP68","-","132.02","United States","-","USD","7.09","1.06","1.00","Oct 01, 2029","5.00","7.10","-","1.06","7.10","1.06","USD","Sep 17, 2019","Sep 17, 2019"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","2,012,791.95","0.12","2,012,791.95","1,835,000.00","13063CJR2","US13063CJR25","-","108.12","United States","-","USD","1.62","0.18","1.00","Dec 01, 2022","5.00","1.62","-","0.18","1.62","0.18","USD","Mar 27, 2014","Mar 27, 2014"
"FOOTHILL / EASTERN TRANSN CORR","Transportation","Fixed Income","2,008,208.40","0.12","2,008,208.40","3,000,000.00","345105HU7","US345105HU75","-","66.94","United States","-","USD","15.67","2.56","1.00","Jan 15, 2037","0.00","15.41","-","2.56","15.41","2.56","USD","Jan 02, 2014","Jan 02, 2014"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","2,007,284.27","0.12","2,007,284.27","1,500,000.00","13068L4L6","US13068L4L68","-","131.83","United States","-","USD","7.17","1.11","1.00","Nov 01, 2029","5.00","7.18","-","1.11","7.18","1.11","USD","Nov 13, 2019","Nov 13, 2019"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","2,004,583.20","0.12","2,004,583.20","1,835,000.00","13063BS60","US13063BS607","-","108.51","United States","-","USD","2.27","3.39","1.00","Feb 01, 2027","5.00","5.06","-","0.39","1.78","0.39","USD","Mar 27, 2013","Mar 27, 2013"
"EASTERN MUN WTR FING AUTH CALI","Utility","Fixed Income","2,000,223.87","0.12","2,000,223.87","1,500,000.00","27677SBK8","US27677SBK87","-","132.20","United States","-","USD","9.44","2.46","1.00","Jul 01, 2036","5.00","11.27","-","1.30","7.68","1.30","USD","May 27, 2020","May 27, 2020"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","1,999,482.27","0.12","1,999,482.27","1,500,000.00","544532AW4","US544532AW48","-","132.15","United States","-","USD","6.98","0.95","1.00","Jul 01, 2029","5.00","6.99","-","0.95","6.99","0.95","USD","May 01, 2020","May 01, 2020"
"CALIFORNIA ST UNIV REVENUE","Education","Fixed Income","1,998,344.51","0.12","1,998,344.51","1,665,000.00","13077CY65","US13077CY652","-","118.03","United States","-","USD","7.50","3.80","1.00","Nov 01, 2043","5.00","13.27","-","0.98","4.12","0.98","USD","Aug 05, 2015","Aug 05, 2015"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","1,997,594.82","0.12","1,997,594.82","1,500,000.00","13063DLE6","US13063DLE66","-","130.77","United States","-","USD","6.73","1.00","1.00","Apr 01, 2029","5.00","6.74","-","1.00","6.74","1.00","USD","Mar 14, 2019","Mar 14, 2019"
"CALIFORNIA ST UNIV REV","Education","Fixed Income","1,966,986.33","0.11","1,966,986.33","1,515,000.00","13077DHB1","US13077DHB10","-","127.85","United States","-","USD","9.80","3.03","1.00","Nov 01, 2039","5.00","12.73","-","1.53","7.14","1.53","USD","Aug 01, 2019","Aug 01, 2019"
"SAN DIEGO CALIF UNI SCH DIST","School Districts","Fixed Income","1,966,296.00","0.11","1,966,296.00","4,000,000.00","797355R55","US797355R550","-","49.16","United States","-","USD","27.91","2.53","1.00","Jul 01, 2049","0.00","27.57","-","2.53","27.57","2.53","USD","May 24, 2012","May 24, 2012"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","1,954,110.82","0.11","1,954,110.82","1,500,000.00","13063DUC0","US13063DUC00","-","129.95","United States","-","USD","9.08","2.45","1.00","Mar 01, 2035","5.00","10.57","-","1.42","7.48","1.42","USD","Mar 19, 2020","Mar 19, 2020"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","1,953,715.80","0.11","1,953,715.80","1,575,000.00","5446465P3","US5446465P31","-","122.89","United States","-","USD","4.71","0.58","1.00","Jul 01, 2026","5.00","4.71","-","0.58","4.71","0.58","USD","May 25, 2017","May 25, 2017"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","1,951,694.82","0.11","1,951,694.82","1,500,000.00","13063DQZ4","US13063DQZ41","-","127.71","United States","-","USD","9.70","3.03","1.00","Oct 01, 2039","5.00","12.64","-","1.52","7.05","1.52","USD","Sep 17, 2019","Sep 17, 2019"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","1,951,307.68","0.11","1,951,307.68","1,575,000.00","13068LZB4","US13068LZB43","-","121.91","United States","-","USD","7.21","3.02","1.00","Nov 01, 2034","5.00","10.10","-","0.97","4.92","0.97","USD","Oct 13, 2016","Oct 13, 2016"
"SAN FRANCISCO CALIF CITY & CNT","Local Tax-Backed","Fixed Income","1,940,812.05","0.11","1,940,812.05","1,500,000.00","7976466Z4","US7976466Z40","-","128.01","United States","-","USD","7.19","1.96","1.00","Jun 15, 2031","5.00","8.24","-","0.98","6.20","0.98","USD","May 07, 2020","May 07, 2020"
"SAN DIEGO CALIF PUB FACS FING","Utility","Fixed Income","1,915,943.59","0.11","1,915,943.59","1,870,000.00","79730AJJ8","US79730AJJ88","-","100.67","United States","-","USD","0.15","0.30","1.00","May 15, 2021","5.00","0.14","-","0.30","0.14","0.30","USD","Mar 30, 2016","Mar 30, 2016"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","1,899,852.67","0.11","1,899,852.67","1,510,000.00","5444956T6","US5444956T61","-","124.67","United States","-","USD","9.98","3.49","1.00","Jul 01, 2045","5.00","14.52","-","1.61","6.57","1.61","USD","Feb 07, 2019","Feb 07, 2019"
"SAN DIEGO CNTY CALIF REGL ARPT","Transportation","Fixed Income","1,897,121.22","0.11","1,897,121.22","1,500,000.00","79739GKZ8","US79739GKZ80","-","125.32","United States","-","USD","8.80","2.83","1.00","Jul 01, 2035","5.00","10.59","-","1.70","6.93","1.70","USD","Dec 11, 2019","Dec 11, 2019"
"LOS ANGELES CALIF CMNTY COLLEG","School Districts","Fixed Income","1,894,880.47","0.11","1,894,880.47","1,850,000.00","54438CSV5","US54438CSV53","-","101.69","United States","-","USD","0.36","0.20","1.00","Aug 01, 2021","5.00","0.35","-","0.20","0.35","0.20","USD","Jan 08, 2015","Jan 08, 2015"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","1,885,807.77","0.11","1,885,807.77","1,500,000.00","5444958E7","US5444958E74","-","124.57","United States","-","USD","10.54","3.61","1.00","Jul 01, 2049","5.00","15.50","-","1.79","6.92","1.79","USD","Oct 01, 2019","Oct 01, 2019"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","1,885,807.77","0.11","1,885,807.77","1,500,000.00","544532AR5","US544532AR52","-","124.57","United States","-","USD","10.62","3.61","1.00","Jul 01, 2049","5.00","15.79","-","1.79","6.92","1.79","USD","Dec 23, 2019","Dec 23, 2019"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","1,882,784.86","0.11","1,882,784.86","1,620,000.00","5446463A8","US5446463A89","-","115.07","United States","-","USD","3.04","0.36","1.00","Jul 01, 2024","5.00","3.04","-","0.36","3.04","0.36","USD","May 28, 2015","May 28, 2015"
"LOS ANGELES CALIF DEPT ARPTS R","Transportation","Fixed Income","1,868,789.50","0.11","1,868,789.50","1,500,000.00","544445MX4","US544445MX49","-","122.79","United States","-","USD","9.40","3.55","1.00","May 15, 2044","5.00","13.71","-","1.79","6.43","1.79","USD","Jun 27, 2019","Jun 27, 2019"
"LOS ANGELES CALIF UNI SCH DIST","School Districts","Fixed Income","1,868,450.73","0.11","1,868,450.73","1,500,000.00","544647DB3","US544647DB34","-","123.64","United States","-","USD","8.29","1.51","1.00","Jul 01, 2031","4.00","8.60","-","1.29","7.90","1.29","USD","Nov 10, 2020","Nov 10, 2020"
"UNIVERSITY CALIF REVS FOR PREV","Education","Fixed Income","1,868,205.55","0.11","1,868,205.55","1,500,000.00","91412G2L8","US91412G2L81","-","122.76","United States","-","USD","8.98","3.64","1.00","May 15, 2047","5.00","14.83","-","1.15","5.35","1.15","USD","Sep 28, 2017","Sep 28, 2017"
"METROPOLITAN WTR DIST SOUTHN C","Utility","Fixed Income","1,867,171.35","0.11","1,867,171.35","1,830,000.00","59266TNM9","US59266TNM98","-","101.30","United States","-","USD","0.27","1.30","1.00","Aug 01, 2021","5.00","0.35","-","0.19","0.27","0.19","USD","Jul 03, 2017","Jul 03, 2017"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","1,862,131.21","0.11","1,862,131.21","1,615,000.00","13068LKY0","US13068LKY01","-","113.12","United States","-","USD","3.83","3.97","1.00","Nov 01, 2031","5.50","8.03","-","0.43","2.42","0.43","USD","Nov 20, 2013","Nov 20, 2013"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","1,860,426.31","0.11","1,860,426.31","1,695,000.00","13067WKN1","US13067WKN10","-","108.19","United States","-","USD","1.62","0.14","1.00","Dec 01, 2022","5.00","1.62","-","0.14","1.62","0.14","USD","Oct 30, 2014","Oct 30, 2014"
"SAN DIEGO CALIF PUB FACS FING","Utility","Fixed Income","1,849,111.52","0.11","1,849,111.52","1,500,000.00","79730CGS7","US79730CGS70","-","122.54","United States","-","USD","5.10","1.29","1.00","Aug 01, 2027","5.00","5.55","-","0.70","4.79","0.70","USD","Jun 23, 2016","Jun 23, 2016"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","1,840,091.95","0.11","1,840,091.95","1,500,000.00","13063DXC7","US13063DXC72","-","120.51","United States","-","USD","10.75","2.55","1.00","Nov 01, 2038","4.00","12.89","-","1.68","8.02","1.68","USD","Sep 09, 2020","Sep 09, 2020"
"PALOMAR CALIF CMNTY COLLEGE DI","School Districts","Fixed Income","1,833,680.35","0.11","1,833,680.35","1,615,000.00","697511EX7","US697511EX77","-","112.95","United States","-","USD","10.49","3.23","1.00","Aug 01, 2045","4.00","15.63","-","1.83","5.64","1.83","USD","Apr 27, 2017","Apr 27, 2017"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","1,833,496.10","0.11","1,833,496.10","1,550,000.00","13063CVC1","US13063CVC18","-","117.55","United States","-","USD","6.47","3.44","1.00","Aug 01, 2035","5.00","10.51","-","0.88","3.96","0.88","USD","Sep 09, 2015","Sep 09, 2015"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","1,831,019.47","0.11","1,831,019.47","1,500,000.00","13063CZ78","US13063CZ782","-","121.75","United States","-","USD","6.92","2.90","1.00","Sep 01, 2033","5.00","9.57","-","0.89","4.86","0.89","USD","Sep 13, 2016","Sep 13, 2016"
"LONG BEACH CALIF HBR REV","Transportation","Fixed Income","1,828,790.95","0.11","1,828,790.95","1,500,000.00","542424VE3","US542424VE32","-","120.13","United States","-","USD","9.18","3.78","1.00","May 15, 2047","5.00","14.87","-","1.55","5.32","1.55","USD","Jun 28, 2017","Jun 28, 2017"
"SAN DIEGO CALIF ASSN GOVTS CAP","Transportation","Fixed Income","1,824,214.75","0.11","1,824,214.75","1,500,000.00","797258AD2","US797258AD21","-","119.82","United States","-","USD","4.45","1.34","1.00","Nov 15, 2026","5.00","4.95","-","0.66","4.17","0.66","USD","Aug 14, 2019","Aug 14, 2019"
"METROPOLITAN WTR DIST SOUTHN C","Utility","Fixed Income","1,823,272.06","0.11","1,823,272.06","1,700,000.00","59266THA2","US59266THA25","-","104.85","United States","-","USD","1.53","4.31","1.00","Oct 01, 2029","5.00","6.78","-","0.23","0.98","0.23","USD","Mar 20, 2012","Mar 20, 2012"
"CALIFORNIA ST UNIV REVENUE","Education","Fixed Income","1,821,012.16","0.11","1,821,012.16","1,490,000.00","13077C3P7","US13077C3P73","-","120.23","United States","-","USD","6.40","2.93","1.00","Nov 01, 2032","5.00","8.93","-","0.93","4.53","0.93","USD","Apr 20, 2016","Apr 20, 2016"
"SAN FRANCISCO CALIF CITY &CNTY ARP","Transportation","Fixed Income","1,820,294.27","0.11","1,820,294.27","1,500,000.00","79766DKK4","US79766DKK45","-","119.37","United States","-","USD","9.22","3.82","1.00","May 01, 2047","5.00","15.29","-","1.65","5.28","1.65","USD","Oct 31, 2017","Oct 31, 2017"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","1,820,005.72","0.11","1,820,005.72","1,635,000.00","13063CEZ9","US13063CEZ95","-","111.00","United States","-","USD","4.23","3.88","1.00","Sep 01, 2033","5.00","9.38","-","0.46","2.32","0.46","USD","Sep 10, 2013","Sep 10, 2013"
"SAN MATEO CALIF UN HIGH SCH DIST","School Districts","Fixed Income","1,813,063.99","0.11","1,813,063.99","1,610,000.00","799017GU6","US799017GU63","-","112.61","United States","-","USD","14.38","2.96","1.00","Sep 01, 2041","0.00","15.17","-","2.22","13.71","2.22","USD","Jun 15, 2011","Jun 15, 2011"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","1,809,825.62","0.11","1,809,825.62","1,500,000.00","13063C5D8","US13063C5D83","-","119.92","United States","-","USD","8.57","3.77","1.00","Aug 01, 2046","5.00","15.23","-","1.15","4.77","1.15","USD","Mar 14, 2017","Mar 14, 2017"
"ANAHEIM CALIF HSG & PUB IMPT A","Utility","Fixed Income","1,802,327.97","0.11","1,802,327.97","1,500,000.00","032556JE3","US032556JE30","-","117.75","United States","-","USD","7.64","3.87","1.00","Oct 01, 2045","5.00","14.64","-","0.98","4.04","0.98","USD","Mar 04, 2020","Mar 04, 2020"
"CALIFORNIA ST UNIV REV","Education","Fixed Income","1,801,294.29","0.11","1,801,294.29","1,575,000.00","13077CA46","US13077CA462","-","112.38","United States","-","USD","2.57","1.46","1.00","Nov 01, 2024","5.00","3.28","-","0.23","2.44","0.23","USD","Aug 07, 2013","Aug 07, 2013"
"BAY AREA CA TOLL AUTH TOLL BRIDGE","Prerefund/Escrow","Fixed Income","1,797,703.79","0.10","1,797,703.79","1,405,000.00","072024UH3","US072024UH32","-","125.55","United States","-","USD","5.25","0.66","1.00","Apr 01, 2027","5.00","5.25","-","0.66","5.25","0.66","USD","Feb 23, 2017","Feb 23, 2017"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","1,794,282.37","0.10","1,794,282.37","1,495,000.00","5444954Y7","US5444954Y74","-","118.87","United States","-","USD","3.84","0.53","1.00","Jul 01, 2025","5.00","3.89","-","0.45","3.82","0.45","USD","Nov 01, 2018","Nov 01, 2018"
"LOS ANGELES CALIF DEPT WTR & P","Utility","Fixed Income","1,786,203.23","0.10","1,786,203.23","1,550,000.00","544495H80","US544495H809","-","114.09","United States","-","USD","5.48","3.72","1.00","Jul 01, 2035","5.00","10.36","-","0.64","3.03","0.64","USD","Oct 23, 2014","Oct 23, 2014"
"SAN FRANCISCO CALIF CITY & CNT","Local Tax-Backed","Fixed Income","1,781,926.83","0.10","1,781,926.83","1,660,000.00","797646A30","US797646A301","-","105.97","United States","-","USD","1.19","0.12","1.00","Jun 15, 2022","5.00","1.19","-","0.12","1.19","0.12","USD","Feb 25, 2015","Feb 25, 2015"
"UNIVERSITY CALIF REVS","Education","Fixed Income","1,762,624.10","0.10","1,762,624.10","1,500,000.00","91412HHJ5","US91412HHJ59","-","116.07","United States","-","USD","12.35","3.15","1.00","May 15, 2050","4.00","17.50","-","2.06","7.69","2.06","USD","Jul 16, 2020","Jul 16, 2020"
"CALIFORNIA ST UNIV REV","Education","Fixed Income","1,760,913.17","0.10","1,760,913.17","1,500,000.00","13077CM27","US13077CM277","-","115.41","United States","-","USD","5.45","3.48","1.00","Nov 01, 2033","5.00","9.42","-","0.66","3.30","0.66","USD","Aug 20, 2014","Aug 20, 2014"
