Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"BP CAPITAL MARKETS PLC","Corporates","Fixed Income","3,839,382.33","0.31","3,839,382.33","3,439,000.00","05565QCP1","US05565QCP19","BJT16F3","109.75","United Kingdom","-","USD","2.83","0.54","1.00","Feb 10, 2024","3.81","2.82","-","0.54","2.82","0.54","USD","Feb 10, 2014","Feb 10, 2014"
"WELLTOWER INC","Corporates","Fixed Income","3,819,878.60","0.31","3,819,878.60","3,466,000.00","95040QAG9","US95040QAG91","BDVLC51","108.76","United States","-","USD","2.85","0.76","1.00","Mar 15, 2024","3.63","2.92","-","0.69","2.84","0.69","USD","Feb 15, 2019","Feb 15, 2019"
"EXXON MOBIL CORP","Corporates","Fixed Income","3,813,879.62","0.31","3,813,879.62","3,597,000.00","30231GBC5","US30231GBC50","BJP2G27","105.05","United States","-","USD","3.31","0.57","1.00","Aug 16, 2024","2.02","3.38","-","0.53","3.30","0.53","USD","Aug 16, 2019","Aug 16, 2019"
"TRUIST FINANCIAL CORP MTN","Corporates","Fixed Income","3,784,133.37","0.31","3,784,133.37","3,471,000.00","05531FBB8","US05531FBB85","BYWG553","108.21","United States","-","USD","3.45","0.61","1.00","Oct 26, 2024","2.85","3.52","-","0.56","3.45","0.56","USD","Oct 26, 2017","Oct 26, 2017"
"US BANCORP","Corporates","Fixed Income","3,769,565.85","0.30","3,769,565.85","3,539,000.00","91159HHX1","US91159HHX17","BK6YKN8","106.46","United States","-","USD","3.28","0.52","1.00","Jul 30, 2024","2.40","3.35","-","0.48","3.27","0.48","USD","Jul 29, 2019","Jul 29, 2019"
"COMCAST CORPORATION","Corporates","Fixed Income","3,767,055.27","0.30","3,767,055.27","3,387,000.00","20030NBJ9","US20030NBJ90","BJZXTD2","109.64","United States","-","USD","2.88","0.43","1.00","Mar 01, 2024","3.60","2.89","-","0.43","2.89","0.43","USD","Feb 26, 2014","Feb 26, 2014"
"CAPITAL ONE FINANCIAL CORPORATION","Corporates","Fixed Income","3,762,953.80","0.30","3,762,953.80","3,439,000.00","14040HCA1","US14040HCA14","BJ555M9","109.29","United States","-","USD","2.76","0.73","1.00","Jan 29, 2024","3.90","2.83","-","0.65","2.75","0.65","USD","Jan 29, 2019","Jan 29, 2019"
"US BANCORP MTN","Corporates","Fixed Income","3,760,926.42","0.30","3,760,926.42","3,358,000.00","91159HHK9","US91159HHK95","BV9R149","110.52","United States","-","USD","3.28","0.63","1.00","Sep 11, 2024","3.60","3.35","-","0.57","3.28","0.57","USD","Sep 11, 2014","Sep 11, 2014"
"PNC FINANCIAL SERVICES GROUP INC (","Corporates","Fixed Income","3,756,738.94","0.30","3,756,738.94","3,449,000.00","693475AV7","US693475AV76","BJ2XK65","108.77","United States","-","USD","2.76","0.51","1.00","Jan 23, 2024","3.50","2.83","-","0.43","2.75","0.43","USD","Jan 23, 2019","Jan 23, 2019"
"ING GROEP NV","Corporates","Fixed Income","3,739,715.80","0.30","3,739,715.80","3,392,000.00","456837AP8","US456837AP87","BJFFD47","109.05","Netherlands","-","USD","2.99","0.66","1.00","Apr 09, 2024","3.55","2.99","-","0.66","2.99","0.66","USD","Apr 09, 2019","Apr 09, 2019"
"AMERICAN INTERNATIONAL GROUP INC","Corporates","Fixed Income","3,719,431.23","0.30","3,719,431.23","3,303,000.00","026874CY1","US026874CY14","BF5ZVL2","110.59","United States","-","USD","2.82","0.58","1.00","Feb 15, 2024","4.13","2.82","-","0.58","2.82","0.58","USD","Oct 02, 2013","Oct 02, 2013"
"SANTANDER UK PLC","Corporates","Fixed Income","3,711,252.91","0.30","3,711,252.91","3,310,000.00","80283LAJ2","US80283LAJ26","BYVG9X0","110.48","United Kingdom","-","USD","2.90","0.58","1.00","Mar 13, 2024","4.00","2.90","-","0.58","2.90","0.58","USD","Mar 13, 2014","Mar 13, 2014"
"BNP PARIBAS SA","Corporates","Fixed Income","3,678,087.49","0.30","3,678,087.49","3,234,000.00","05579T5G7","US05579T5G71","BRJ64K5","112.39","France","-","USD","3.42","0.83","1.00","Oct 15, 2024","4.25","3.41","-","0.83","3.41","0.83","USD","Oct 14, 2014","Oct 14, 2014"
"AMAZON.COM INC","Corporates","Fixed Income","3,677,076.90","0.30","3,677,076.90","3,266,000.00","023135AN6","US023135AN60","BTC0KY4","111.91","United States","-","USD","3.36","0.64","1.00","Dec 05, 2024","3.80","3.58","-","0.44","3.36","0.44","USD","Dec 05, 2014","Dec 05, 2014"
"CHEVRON CORP","Corporates","Fixed Income","3,667,565.10","0.30","3,667,565.10","3,384,000.00","166764BT6","US166764BT68","BF01Z68","107.11","United States","-","USD","2.77","0.55","1.00","Mar 03, 2024","2.90","2.92","-","0.42","2.76","0.42","USD","Mar 03, 2017","Mar 03, 2017"
"MASTERCARD INC","Corporates","Fixed Income","3,654,380.94","0.30","3,654,380.94","3,304,000.00","57636QAB0","US57636QAB05","BL10N39","109.39","United States","-","USD","2.98","0.37","1.00","Apr 01, 2024","3.38","2.98","-","0.37","2.98","0.37","USD","Mar 31, 2014","Mar 31, 2014"
"DUKE ENERGY CORP","Corporates","Fixed Income","3,640,036.37","0.29","3,640,036.37","3,297,000.00","26441CAN5","US26441CAN56","BLBWJ82","109.22","United States","-","USD","2.78","0.81","1.00","Apr 15, 2024","3.75","2.99","-","0.58","2.77","0.58","USD","Apr 04, 2014","Apr 04, 2014"
"AMERICAN TOWER CORP","Corporates","Fixed Income","3,617,853.30","0.29","3,617,853.30","3,137,000.00","03027XAD2","US03027XAD21","BD035P9","112.88","United States","-","USD","2.79","0.68","1.00","Feb 15, 2024","5.00","2.78","-","0.68","2.78","0.68","USD","Aug 19, 2013","Aug 19, 2013"
"REPUBLIC SERVICES INC","Corporates","Fixed Income","3,598,852.11","0.29","3,598,852.11","3,339,000.00","760759AU4","US760759AU48","BKPHQF2","106.57","United States","-","USD","3.27","0.61","1.00","Aug 15, 2024","2.50","3.35","-","0.56","3.27","0.56","USD","Aug 07, 2019","Aug 07, 2019"
"NEXTERA ENERGY CAPITAL HOLDINGS IN","Corporates","Fixed Income","3,595,333.67","0.29","3,595,333.67","3,301,000.00","65339KBG4","US65339KBG40","BJWZMQ5","107.78","United States","-","USD","2.91","0.65","1.00","Apr 01, 2024","3.15","2.98","-","0.58","2.91","0.58","USD","Apr 04, 2019","Apr 04, 2019"
"MARSH & MCLENNAN COMPANIES INC","Corporates","Fixed Income","3,579,888.30","0.29","3,579,888.30","3,210,000.00","571748BF8","US571748BF82","BJ2NY85","109.97","United States","-","USD","2.84","0.62","1.00","Mar 15, 2024","3.88","2.91","-","0.54","2.84","0.54","USD","Jan 15, 2019","Jan 15, 2019"
"SANTANDER HOLDINGS USA INC","Corporates","Fixed Income","3,560,558.51","0.29","3,560,558.51","3,273,000.00","80282KAW6","US80282KAW62","BKBD1Z9","108.18","United States","-","USD","3.08","0.99","1.00","Jun 07, 2024","3.50","3.15","-","0.93","3.07","0.93","USD","Jun 07, 2019","Jun 07, 2019"
"ALPHABET INC","Corporates","Fixed Income","3,557,241.75","0.29","3,557,241.75","3,210,000.00","02079KAB3","US02079KAB35","BYXFXV1","109.28","United States","-","USD","2.88","0.31","1.00","Feb 25, 2024","3.38","2.88","-","0.31","2.88","0.31","USD","Apr 27, 2016","Feb 25, 2016"
"ALTRIA GROUP INC","Corporates","Fixed Income","3,527,590.26","0.29","3,527,590.26","3,176,000.00","02209SBB8","US02209SBB88","BFZ57W5","109.22","United States","-","USD","2.76","0.70","1.00","Feb 14, 2024","3.80","2.83","-","0.62","2.75","0.62","USD","Feb 14, 2019","Feb 14, 2019"
"DELL INTERNATIONAL LLC 144A","Corporates","Fixed Income","3,498,356.51","0.28","3,498,356.51","3,172,000.00","24703DAY7","US24703DAY76","BJNYS63","110.02","United States","-","USD","3.16","1.02","1.00","Jul 15, 2024","4.00","3.23","-","0.95","3.15","0.95","USD","Mar 20, 2019","Mar 20, 2019"
"LLOYDS BANKING GROUP PLC","Corporates","Fixed Income","3,476,659.20","0.28","3,476,659.20","3,072,000.00","53944YAA1","US53944YAA10","BSD9BG2","111.96","United Kingdom","-","USD","3.46","1.22","1.00","Nov 04, 2024","4.50","3.44","-","1.22","3.44","1.22","USD","Nov 04, 2014","Nov 04, 2014"
"RAYTHEON TECHNOLOGIES CORPORATION","Corporates","Fixed Income","3,456,995.15","0.28","3,456,995.15","3,167,000.00","75513ECG4","US75513ECG44","-","107.86","United States","-","USD","2.79","0.64","1.00","Mar 15, 2024","3.20","2.94","-","0.50","2.79","0.50","USD","Dec 08, 2020","Sep 15, 2020"
"TYSON FOODS INC","Corporates","Fixed Income","3,432,629.10","0.28","3,432,629.10","3,043,000.00","902494AX1","US902494AX19","BQ0Q9T1","110.87","United States","-","USD","3.05","0.81","1.00","Aug 15, 2024","3.95","3.26","-","0.58","3.04","0.58","USD","Aug 08, 2014","Aug 08, 2014"
"TARGET CORP","Corporates","Fixed Income","3,417,577.89","0.28","3,417,577.89","3,091,000.00","87612EBD7","US87612EBD76","BNN8175","110.20","United States","-","USD","3.22","0.47","1.00","Jul 01, 2024","3.50","3.22","-","0.47","3.22","0.47","USD","Jun 26, 2014","Jun 26, 2014"
"ABBVIE INC","Corporates","Fixed Income","3,358,657.22","0.27","3,358,657.22","3,039,000.00","00287YCV9","US00287YCV92","-","109.94","United States","-","USD","2.94","0.83","1.00","Jun 15, 2024","3.85","3.16","-","0.61","2.94","0.61","USD","Nov 17, 2020","Jun 15, 2020"
"COMCAST CORPORATION","Corporates","Fixed Income","3,355,851.20","0.27","3,355,851.20","3,120,000.00","20030NBX8","US20030NBX84","BYZ3045","107.48","United States","-","USD","2.79","0.47","1.00","Feb 01, 2024","3.00","2.87","-","0.40","2.79","0.40","USD","Jan 10, 2017","Jan 10, 2017"
"GLAXOSMITHKLINE CAPITAL PLC","Corporates","Fixed Income","3,341,950.43","0.27","3,341,950.43","3,081,000.00","377373AG0","US377373AG03","BJ0M666","107.90","United Kingdom","-","USD","3.08","0.59","1.00","Jun 01, 2024","3.00","3.16","-","0.53","3.08","0.53","USD","Mar 25, 2019","Mar 25, 2019"
"BAT CAPITAL CORP","Corporates","Fixed Income","3,336,432.62","0.27","3,336,432.62","3,083,000.00","05526DBG9","US05526DBG97","BGMGLW6","107.04","United Kingdom","-","USD","3.32","0.79","1.00","Sep 06, 2024","2.79","3.38","-","0.74","3.31","0.74","USD","Sep 06, 2019","Sep 06, 2019"
"CVS HEALTH CORP","Corporates","Fixed Income","3,330,923.02","0.27","3,330,923.02","3,081,000.00","126650DE7","US126650DE72","BK5R470","106.84","United States","-","USD","3.27","0.65","1.00","Aug 15, 2024","2.63","3.34","-","0.61","3.26","0.61","USD","Aug 15, 2019","Aug 15, 2019"
"AMERICAN EXPRESS COMPANY","Corporates","Fixed Income","3,328,318.51","0.27","3,328,318.51","3,020,000.00","025816CC1","US025816CC13","BGSGVY2","108.63","United States","-","USD","2.79","0.53","1.00","Feb 22, 2024","3.40","2.87","-","0.45","2.79","0.45","USD","Feb 22, 2019","Feb 22, 2019"
"CISCO SYSTEMS INC","Corporates","Fixed Income","3,308,409.80","0.27","3,308,409.80","2,964,000.00","17275RAN2","US17275RAN26","BK27RQ3","110.06","United States","-","USD","2.89","0.33","1.00","Mar 04, 2024","3.63","2.89","-","0.33","2.89","0.33","USD","Mar 03, 2014","Mar 03, 2014"
"COCA-COLA CO","Corporates","Fixed Income","3,282,804.11","0.27","3,282,804.11","3,111,000.00","191216CL2","US191216CL26","BJK0DS1","104.77","United States","-","USD","3.45","0.40","1.00","Sep 06, 2024","1.75","3.45","-","0.40","3.45","0.40","USD","Sep 06, 2019","Sep 06, 2019"
"LYONDELLBASELL INDUSTRIES NV","Corporates","Fixed Income","3,282,424.70","0.27","3,282,424.70","2,821,000.00","552081AK7","US552081AK73","B8H50F8","114.50","United States","-","USD","2.71","1.10","1.00","Apr 15, 2024","5.75","2.91","-","0.74","2.70","0.74","USD","Jul 17, 2012","Apr 09, 2012"
"BANK OF MONTREAL MTN","Corporates","Fixed Income","3,277,598.96","0.27","3,277,598.96","3,067,000.00","06367WMQ3","US06367WMQ32","BJHNY46","106.57","Canada","-","USD","3.26","0.54","1.00","Jun 28, 2024","2.50","3.26","-","0.54","3.26","0.54","USD","Jun 28, 2019","Jun 28, 2019"
"BRANCH BANKING AND TRUST COMPANY","Corporates","Fixed Income","3,264,233.29","0.26","3,264,233.29","3,071,000.00","07330NAT2","US07330NAT28","BKV3171","105.90","United States","-","USD","3.61","0.59","1.00","Dec 06, 2024","2.15","3.67","-","0.55","3.60","0.55","USD","Dec 06, 2019","Dec 06, 2019"
"DOW CHEMICAL COMPANY (THE)","Corporates","Fixed Income","3,263,244.11","0.26","3,263,244.11","2,950,000.00","260543CJ0","US260543CJ01","BQSBHF0","109.37","United States","-","USD","3.20","0.88","1.00","Oct 01, 2024","3.50","3.41","-","0.70","3.19","0.70","USD","Sep 16, 2014","Sep 16, 2014"
"MCKESSON CORP","Corporates","Fixed Income","3,259,739.37","0.26","3,259,739.37","2,940,000.00","581557BE4","US581557BE41","BKKMXM8","109.34","United States","-","USD","2.69","0.74","1.00","Mar 15, 2024","3.80","2.91","-","0.49","2.69","0.49","USD","Mar 10, 2014","Mar 10, 2014"
"HUNTINGTON BANCSHARES INC","Corporates","Fixed Income","3,252,486.45","0.26","3,252,486.45","3,049,000.00","446150AQ7","US446150AQ78","-","106.65","United States","-","USD","3.28","0.69","1.00","Aug 06, 2024","2.63","3.35","-","0.65","3.28","0.65","USD","Aug 06, 2019","Aug 06, 2019"
"BOSTON SCIENTIFIC CORPORATION","Corporates","Fixed Income","3,249,495.17","0.26","3,249,495.17","2,961,000.00","101137AV9","US101137AV96","BJ88TT0","108.23","United States","-","USD","2.82","0.73","1.00","Mar 01, 2024","3.45","2.89","-","0.66","2.81","0.66","USD","Feb 25, 2019","Feb 25, 2019"
"COSTCO WHOLESALE CORPORATION","Corporates","Fixed Income","3,233,454.41","0.26","3,233,454.41","2,995,000.00","22160KAL9","US22160KAL98","BDFVGP5","107.34","United States","-","USD","2.98","0.49","1.00","May 18, 2024","2.75","3.13","-","0.37","2.98","0.37","USD","May 18, 2017","May 18, 2017"
"EQUINIX INC","Corporates","Fixed Income","3,213,528.75","0.26","3,213,528.75","3,000,000.00","29444UBC9","US29444UBC99","BK9QHP2","106.53","United States","-","USD","3.53","0.86","1.00","Nov 18, 2024","2.63","3.59","-","0.83","3.51","0.83","USD","Nov 18, 2019","Nov 18, 2019"
"SUNTRUST BANK MTN","Corporates","Fixed Income","3,207,002.61","0.26","3,207,002.61","2,928,000.00","86787EBC0","US86787EBC03","BDFZ453","108.39","United States","-","USD","2.91","0.51","1.00","Apr 01, 2024","3.20","2.98","-","0.44","2.91","0.44","USD","Mar 18, 2019","Mar 18, 2019"
"HOME DEPOT INC","Corporates","Fixed Income","3,204,355.20","0.26","3,204,355.20","2,880,000.00","437076BC5","US437076BC57","BDD9HD6","109.43","United States","-","USD","2.61","0.59","1.00","Feb 15, 2024","3.75","2.83","-","0.32","2.61","0.32","USD","Sep 10, 2013","Sep 10, 2013"
"BANK OF NEW YORK MELLON CORP/THE MTN","Corporates","Fixed Income","3,193,535.13","0.26","3,193,535.13","2,994,000.00","06406RAL1","US06406RAL15","-","106.05","United States","-","USD","3.56","0.45","1.00","Oct 24, 2024","2.10","3.56","-","0.45","3.56","0.45","USD","Oct 24, 2019","Oct 24, 2019"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Corporates","Fixed Income","3,178,761.09","0.26","3,178,761.09","3,170,000.00","22550L2E0","US22550L2E08","-","100.26","Switzerland","-","USD","2.96","0.41","1.00","Feb 02, 2024","0.50","2.96","-","0.41","2.96","0.41","USD","Feb 02, 2021","Feb 02, 2021"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Corporates","Fixed Income","3,162,131.96","0.26","3,162,131.96","2,942,000.00","606822BJ2","US606822BJ24","BJ9MTD5","107.32","Japan","-","USD","3.30","0.65","1.00","Jul 18, 2024","2.80","3.30","-","0.65","3.30","0.65","USD","Jul 18, 2019","Jul 18, 2019"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","3,152,902.71","0.26","3,152,902.71","2,811,000.00","969457BW9","US969457BW96","BNH5718","111.57","United States","-","USD","2.94","1.05","1.00","Jun 24, 2024","4.55","3.15","-","0.79","2.93","0.79","USD","Jun 24, 2014","Jun 24, 2014"
"AERCAP IRELAND CAPITAL DAC / AERCA","Corporates","Fixed Income","3,150,923.76","0.25","3,150,923.76","2,971,000.00","00774MAQ8","US00774MAQ87","-","104.87","Ireland","-","USD","2.79","1.49","1.00","Feb 15, 2024","3.15","2.85","-","1.45","2.78","1.45","USD","Sep 25, 2020","Sep 25, 2020"
"WALMART INC","Corporates","Fixed Income","3,144,979.56","0.25","3,144,979.56","2,903,000.00","931142DV2","US931142DV21","BZ1DXQ9","107.94","United States","-","USD","3.53","0.56","1.00","Dec 15, 2024","2.65","3.67","-","0.47","3.51","0.47","USD","Oct 20, 2017","Oct 20, 2017"
"TOTAL CAPITAL INTERNATIONAL SA","Corporates","Fixed Income","3,109,960.38","0.25","3,109,960.38","2,833,000.00","89153VAG4","US89153VAG41","BCZM4V3","109.51","France","-","USD","2.81","0.43","1.00","Jan 15, 2024","3.70","2.80","-","0.43","2.80","0.43","USD","Aug 12, 2013","Aug 12, 2013"
"METLIFE INC","Corporates","Fixed Income","3,087,969.22","0.25","3,087,969.22","2,779,000.00","59156RBH0","US59156RBH03","BLLS2L4","109.93","United States","-","USD","2.99","0.44","1.00","Apr 10, 2024","3.60","2.99","-","0.44","2.99","0.44","USD","Apr 10, 2014","Apr 10, 2014"
"VALERO ENERGY CORPORATION","Corporates","Fixed Income","3,075,303.12","0.25","3,075,303.12","3,031,000.00","91913YBA7","US91913YBA73","-","100.97","United States","-","USD","3.03","0.88","1.00","Mar 15, 2024","1.20","3.02","-","0.88","3.02","0.88","USD","Sep 10, 2020","Sep 10, 2020"
"ANTHEM INC","Corporates","Fixed Income","3,064,587.29","0.25","3,064,587.29","2,774,000.00","036752AC7","US036752AC75","BFMC2N5","109.82","United States","-","USD","3.45","0.73","1.00","Dec 01, 2024","3.35","3.59","-","0.62","3.44","0.62","USD","Nov 21, 2017","Nov 21, 2017"
"MARATHON PETROLEUM CORP","Corporates","Fixed Income","3,031,546.00","0.25","3,031,546.00","2,741,000.00","56585AAG7","US56585AAG76","BQQGYZ6","109.15","United States","-","USD","3.15","1.03","1.00","Sep 15, 2024","3.63","3.36","-","0.85","3.14","0.85","USD","Sep 05, 2014","Sep 05, 2014"
"CATERPILLAR INC","Corporates","Fixed Income","3,025,749.32","0.24","3,025,749.32","2,759,000.00","149123CC3","US149123CC35","BMH4M02","108.88","United States","-","USD","2.87","0.65","1.00","May 15, 2024","3.40","3.10","-","0.44","2.87","0.44","USD","May 08, 2014","May 08, 2014"
"BROOKFIELD FINANCE LLC","Corporates","Fixed Income","3,019,326.63","0.24","3,019,326.63","2,717,000.00","11271RAA7","US11271RAA77","BYQKZ17","109.71","Canada","-","USD","2.80","0.86","1.00","Apr 01, 2024","4.00","2.94","-","0.70","2.80","0.70","USD","Mar 10, 2017","Mar 10, 2017"
"CROWN CASTLE INTERNATIONAL CORP","Corporates","Fixed Income","3,013,329.85","0.24","3,013,329.85","2,745,000.00","22822VAG6","US22822VAG68","BF28NV8","108.35","United States","-","USD","3.20","0.82","1.00","Sep 01, 2024","3.20","3.35","-","0.71","3.20","0.71","USD","Aug 01, 2017","Aug 01, 2017"
"ENTERPRISE PRODUCTS OPERATING LLC","Corporates","Fixed Income","2,989,627.52","0.24","2,989,627.52","2,692,000.00","29379VBB8","US29379VBB80","BJT1675","109.17","United States","-","USD","2.60","0.82","1.00","Feb 15, 2024","3.90","2.82","-","0.56","2.60","0.56","USD","Feb 12, 2014","Feb 12, 2014"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","2,975,444.16","0.24","2,975,444.16","2,751,000.00","718172CH0","US718172CH08","BJK36L4","107.38","United States","-","USD","3.01","0.57","1.00","May 01, 2024","2.88","3.08","-","0.51","3.00","0.51","USD","May 01, 2019","May 01, 2019"
"SANTANDER UK PLC","Corporates","Fixed Income","2,962,502.65","0.24","2,962,502.65","2,746,000.00","80283LAX1","US80283LAX10","BK64D17","107.48","United Kingdom","-","USD","3.21","0.62","1.00","Jun 18, 2024","2.88","3.21","-","0.62","3.21","0.62","USD","Jun 18, 2019","Jun 18, 2019"
"PFIZER INC","Corporates","Fixed Income","2,960,178.96","0.24","2,960,178.96","2,716,000.00","717081ES8","US717081ES88","BJBL770","107.79","United States","-","USD","2.88","0.42","1.00","Mar 15, 2024","2.95","2.95","-","0.35","2.88","0.35","USD","Mar 11, 2019","Mar 11, 2019"
"ANTHEM INC","Corporates","Fixed Income","2,943,587.53","0.24","2,943,587.53","2,647,000.00","94973VBJ5","US94973VBJ52","BPYZYG9","109.51","United States","-","USD","3.07","0.75","1.00","Aug 15, 2024","3.50","3.29","-","0.56","3.07","0.56","USD","Aug 12, 2014","Aug 12, 2014"
"FEDEX CORP","Corporates","Fixed Income","2,938,532.77","0.24","2,938,532.77","2,657,000.00","31428XAY2","US31428XAY22","BHZFZG9","110.31","United States","-","USD","2.80","0.46","1.00","Jan 15, 2024","4.00","2.79","-","0.46","2.79","0.46","USD","Jan 09, 2014","Jan 09, 2014"
"BP CAPITAL MARKETS PLC","Corporates","Fixed Income","2,925,738.43","0.24","2,925,738.43","2,627,000.00","05565QCS5","US05565QCS57","BSL7FV1","110.44","United Kingdom","-","USD","3.51","0.70","1.00","Nov 04, 2024","3.54","3.50","-","0.70","3.50","0.70","USD","Nov 04, 2014","Nov 04, 2014"
"SIMON PROPERTY GROUP LP","Corporates","Fixed Income","2,898,572.04","0.23","2,898,572.04","2,639,000.00","828807CS4","US828807CS47","BQQLW79","108.64","United States","-","USD","3.20","0.96","1.00","Oct 01, 2024","3.38","3.42","-","0.79","3.20","0.79","USD","Sep 10, 2014","Sep 10, 2014"
"EVERGY INC","Corporates","Fixed Income","2,895,217.71","0.23","2,895,217.71","2,707,000.00","30034WAA4","US30034WAA45","-","105.97","United States","-","USD","3.37","0.76","1.00","Sep 15, 2024","2.45","3.43","-","0.73","3.35","0.73","USD","Sep 09, 2019","Sep 09, 2019"
"CITIGROUP INC","Corporates","Fixed Income","2,891,380.78","0.23","2,891,380.78","2,611,000.00","172967HV6","US172967HV61","BPQN892","110.69","United States","-","USD","3.30","0.88","1.00","Aug 05, 2024","4.00","3.30","-","0.88","3.30","0.88","USD","Aug 05, 2014","Aug 05, 2014"
"3M CO MTN","Corporates","Fixed Income","2,880,321.02","0.23","2,880,321.02","2,620,000.00","88579YBB6","US88579YBB65","BFWNJF9","108.34","United States","-","USD","2.78","0.46","1.00","Feb 14, 2024","3.25","2.85","-","0.39","2.78","0.39","USD","Sep 14, 2018","Sep 14, 2018"
"DH EUROPE FINANCE II SARL","Corporates","Fixed Income","2,867,339.74","0.23","2,867,339.74","2,690,000.00","23291KAG0","US23291KAG04","-","106.07","United States","-","USD","3.55","0.57","1.00","Nov 15, 2024","2.20","3.61","-","0.53","3.54","0.53","USD","Nov 07, 2019","Nov 07, 2019"
"SIMON PROPERTY GROUP LP","Corporates","Fixed Income","2,846,990.52","0.23","2,846,990.52","2,704,000.00","828807DG9","US828807DG99","-","104.48","United States","-","USD","3.26","0.74","1.00","Sep 13, 2024","2.00","3.45","-","0.64","3.22","0.64","USD","Sep 13, 2019","Sep 13, 2019"
"EXXON MOBIL CORP","Corporates","Fixed Income","2,841,739.92","0.23","2,841,739.92","2,606,000.00","30231GAC6","US30231GAC69","BKWHBV6","107.76","United States","-","USD","2.71","0.64","1.00","Mar 15, 2024","3.18","2.94","-","0.43","2.71","0.43","USD","Mar 20, 2014","Mar 20, 2014"
"NUTRIEN LTD","Corporates","Fixed Income","2,837,063.22","0.23","2,837,063.22","2,578,000.00","67077MAC2","US67077MAC29","BDZVQG6","108.60","Canada","-","USD","2.70","0.81","1.00","Mar 15, 2024","3.63","2.92","-","0.58","2.69","0.58","USD","Apr 10, 2018","Mar 15, 2018"
"OMNICOM GROUP INC","Corporates","Fixed Income","2,827,475.42","0.23","2,827,475.42","2,549,000.00","681919BA3","US681919BA38","BRYFY85","109.91","United States","-","USD","3.27","0.94","1.00","Nov 01, 2024","3.65","3.48","-","0.76","3.27","0.76","USD","Oct 29, 2014","Oct 29, 2014"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","2,826,478.87","0.23","2,826,478.87","2,580,000.00","37045XCD6","US37045XCD66","BZ6F3T3","108.66","United States","-","USD","3.37","1.13","1.00","Nov 07, 2024","3.50","3.50","-","1.03","3.36","1.03","USD","Nov 07, 2017","Nov 07, 2017"
"EBAY INC","Corporates","Fixed Income","2,824,387.43","0.23","2,824,387.43","2,596,000.00","278642AL7","US278642AL76","BPDR864","108.72","United States","-","USD","3.08","0.90","1.00","Aug 01, 2024","3.45","3.30","-","0.71","3.08","0.71","USD","Jul 28, 2014","Jul 28, 2014"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Corporates","Fixed Income","2,822,548.50","0.23","2,822,548.50","2,649,000.00","14913Q3B3","US14913Q3B33","-","106.01","United States","-","USD","3.60","0.53","1.00","Nov 08, 2024","2.15","3.60","-","0.53","3.60","0.53","USD","Nov 08, 2019","Nov 08, 2019"
"ALEXANDRIA REAL ESTATE EQUITIES IN","Corporates","Fixed Income","2,821,851.43","0.23","2,821,851.43","2,570,000.00","015271AM1","US015271AM12","BFB5NR6","109.53","United States","-","USD","2.72","0.71","1.00","Jan 15, 2024","4.00","2.79","-","0.62","2.71","0.62","USD","Jun 21, 2018","Jun 21, 2018"
"PUBLIC SERVICE ENTERPRISE GROUP IN","Corporates","Fixed Income","2,813,238.32","0.23","2,813,238.32","2,609,000.00","744573AN6","US744573AN60","BJKPG21","107.38","United States","-","USD","3.13","0.64","1.00","Jun 15, 2024","2.88","3.20","-","0.59","3.13","0.59","USD","Jun 05, 2019","Jun 05, 2019"
"ENBRIDGE INC","Corporates","Fixed Income","2,812,944.43","0.23","2,812,944.43","2,581,000.00","29250NAH8","US29250NAH89","BN56J95","108.41","Canada","-","USD","2.94","0.93","1.00","Jun 10, 2024","3.50","3.15","-","0.74","2.93","0.74","USD","Jun 04, 2014","Jun 04, 2014"
"AETNA INC","Corporates","Fixed Income","2,789,770.54","0.23","2,789,770.54","2,518,000.00","00817YAQ1","US00817YAQ17","BSLMTP8","109.96","United States","-","USD","3.32","0.81","1.00","Nov 15, 2024","3.50","3.53","-","0.63","3.31","0.63","USD","Nov 10, 2014","Nov 10, 2014"
"UNITEDHEALTH GROUP INC","Corporates","Fixed Income","2,782,207.47","0.23","2,782,207.47","2,512,000.00","91324PDM1","US91324PDM14","-","109.07","United States","-","USD","2.85","0.47","1.00","Feb 15, 2024","3.50","2.84","-","0.47","2.84","0.47","USD","Dec 17, 2018","Dec 17, 2018"
"PNC FINANCIAL SERVICES GROUP INC","Corporates","Fixed Income","2,773,445.00","0.22","2,773,445.00","2,490,000.00","693475AP0","US693475AP09","BLWX1X3","110.30","United States","-","USD","2.96","0.66","1.00","Apr 29, 2024","3.90","3.03","-","0.58","2.95","0.58","USD","Apr 28, 2014","Apr 28, 2014"
