Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"ASM","ASM INTERNATIONAL NV","Information Technology","Equity","292,260.06","0.43","292,260.06","1,038.00","S51652949","NL0000334118","5165294","281.63","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"VACN","VAT GROUP AG","Industrials","Equity","183,262.94","0.27","183,262.94","623.00","-","CH0311864901","BYZWMR9","294.21","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"SIGN","SIG COMBIBLOC GROUP AG","Materials","Equity","183,045.23","0.27","183,045.23","7,411.00","-","CH0435377954","BD5GN60","24.70","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"RMV","RIGHTMOVE PLC","Communication","Equity","170,533.79","0.25","170,533.79","20,253.00","-","GB00BGDT3G23","BGDT3G2","8.42","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"ICP","INTERMEDIATE CAPITAL GROUP PLC","Financials","Equity","167,370.22","0.25","167,370.22","6,711.00","-","GB00BYT1DJ19","BYT1DJ1","24.94","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"WEIR","WEIR GROUP PLC","Industrials","Equity","166,247.66","0.24","166,247.66","6,019.00","S09465808","GB0009465807","0946580","27.62","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"BME","B&M EUROPEAN VALUE RETAIL SA","Consumer Discretionary","Equity","160,852.57","0.24","160,852.57","20,675.00","-","LU1072616219","BMTRW10","7.78","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"EMBRAC B","EMBRACER GROUP","Communication","Equity","159,668.78","0.23","159,668.78","5,369.00","-","SE0013121589","BK5MWJ3","29.74","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SMDS","SMITH (DS) PLC","Materials","Equity","159,219.75","0.23","159,219.75","31,780.00","S08220113","GB0008220112","0822011","5.01","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"AMS","AMS AG","Information Technology","Equity","155,695.60","0.23","155,695.60","6,068.00","-","AT0000A18XM4","BPF0548","25.66","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"IMCD","IMCD NV","Industrials","Equity","153,688.60","0.23","153,688.60","1,217.00","-","NL0010801007","BNCBD46","126.24","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"ENX","EURONEXT NV","Financials","Equity","150,082.80","0.22","150,082.80","1,290.00","-","NL0006294274","BNBNSG0","116.32","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"6976","TAIYO YUDEN LTD","Information Technology","Equity","147,531.53","0.22","147,531.53","2,698.00","S68705649","JP3452000007","6870564","54.69","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"MOCORP","METSO OUTOTEC CORP","Industrials","Equity","144,218.28","0.21","144,218.28","14,350.00","-","FI0009014575","B1FN8X9","10.05","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.83","EUR"
"LIGHT","SIGNIFY NV","Industrials","Equity","141,646.59","0.21","141,646.59","2,970.00","-","NL0011821392","BYY7VY5","47.69","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"INDT","INDUTRADE","Industrials","Equity","139,721.24","0.21","139,721.24","6,328.00","-","SE0001515552","B0LDBX7","22.08","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"ECM","ELECTROCOMPONENTS PLC","Industrials","Equity","138,346.95","0.20","138,346.95","10,363.00","S03096443","GB0003096442","0309644","13.35","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"HWDN","HOWDEN JOINERY GROUP PLC","Industrials","Equity","137,516.94","0.20","137,516.94","13,919.00","S05576814","GB0005576813","0557681","9.88","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"GETI B","GETINGE B","Health Care","Equity","137,442.10","0.20","137,442.10","5,272.00","S76983568","SE0000202624","7698356","26.07","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SINCH","SINCH","Information Technology","Equity","135,809.29","0.20","135,809.29","818.00","-","SE0007439112","BZBW6G7","165.95","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SIM","SIMCORP","Information Technology","Equity","133,183.18","0.20","133,183.18","936.00","-","DK0060495240","BBCR9N1","142.33","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.15","DKK"
"AER","AERCAP HOLDINGS NV","Industrials","Equity","133,060.72","0.20","133,060.72","3,007.00","-","NL0000687663","B1HHKD3","44.25","Netherlands","New York Stock Exchange Inc.","USD","1.00","USD"
"TECN","TECAN GROUP AG","Health Care","Equity","133,053.91","0.20","133,053.91","279.00","S71109029","CH0012100191","7110902","476.69","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"TREL B","TRELLEBORG B","Industrials","Equity","132,829.40","0.20","132,829.40","5,605.00","S49023849","SE0000114837","4902384","23.70","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"JPY","JPY CASH","Cash and/or Derivatives","Cash","130,543.46","0.19","130,543.46","135,983.00","-","-","-","0.96","Japan","-","USD","104.59","JPY"
"GFS","G4S PLC","Industrials","Equity","129,087.54","0.19","129,087.54","35,858.00","-","GB00B01FLG62","B01FLG6","3.60","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"CAST","CASTELLUM","Real Estate","Equity","129,073.93","0.19","129,073.93","5,327.00","-","SE0000379190","B0XP0T0","24.23","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"DPH","DECHRA PHARMACEUTICALS PLC","Health Care","Equity","128,978.68","0.19","128,978.68","2,497.00","S09633181","GB0009633180","0963318","51.65","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"ASRNL","ASR NEDERLAND NV","Financials","Equity","128,461.62","0.19","128,461.62","3,199.00","-","NL0011872643","BD9PNF2","40.16","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"PSPN","PSP SWISS PROPERTY AG","Real Estate","Equity","125,576.99","0.18","125,576.99","987.00","-","CH0018294154","B012877","127.29","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"ITV","ITV PLC","Communication","Equity","125,556.58","0.18","125,556.58","83,704.00","S33986498","GB0033986497","3398649","1.50","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"FI.N","GEORG FISCHER AG","Industrials","Equity","125,019.11","0.18","125,019.11","95.00","S43417831","CH0001752309","4341783","1,316.54","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"PNN","PENNON GROUP PLC","Utilities","Equity","124,461.23","0.18","124,461.23","9,708.00","-","GB00B18V8630","B18V863","12.82","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"EKTA B","ELEKTA B","Health Care","Equity","123,413.51","0.18","123,413.51","8,505.00","-","SE0000163628","B0M42T2","14.51","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"EVT","EVOTEC","Health Care","Equity","122,937.27","0.18","122,937.27","2,982.00","S58119173","DE0005664809","5811917","41.22","Germany","Xetra","USD","0.83","EUR"
"BWY","BELLWAY PLC","Consumer Discretionary","Equity","122,522.26","0.18","122,522.26","2,847.00","S00904987","GB0000904986","0090498","43.04","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"BESI","BE SEMICONDUCTOR INDUSTRIES NV","Information Technology","Equity","122,501.85","0.18","122,501.85","1,663.00","-","NL0012866412","BG0SCK9","73.65","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"RMG","ROYAL MAIL PLC","Industrials","Equity","122,093.65","0.18","122,093.65","20,800.00","-","GB00BDVZYZ77","BDVZYZ7","5.87","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"NEL","NEL","Industrials","Equity","121,433.72","0.18","121,433.72","32,382.00","-","NO0010081235","B02NR83","3.75","Norway","Oslo Bors Asa","USD","8.48","NOK"
"DLG","DIALOG SEMICON PLC","Information Technology","Equity","120,311.16","0.18","120,311.16","1,520.00","S59822007","GB0059822006","5982200","79.17","Germany","Xetra","USD","0.83","EUR"
"FUTU","FUTU HOLDINGS ADR LTD","Financials","Equity","120,066.24","0.18","120,066.24","778.00","36118L106","US36118L1061","BGK4T39","154.41","Hong Kong","NASDAQ","USD","1.00","USD"
"ASC","ASOS PLC","Consumer Discretionary","Equity","119,052.53","0.18","119,052.53","1,735.00","S30927255","GB0030927254","3092725","68.62","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"RBREW","ROYAL UNIBREW","Consumer Staples","Equity","118,902.86","0.17","118,902.86","1,155.00","-","DK0060634707","BX8ZX20","102.94","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.15","DKK"
"TOM","TOMRA SYSTEMS","Industrials","Equity","118,215.72","0.17","118,215.72","2,569.00","S47308754","NO0005668905","4730875","46.02","Norway","Oslo Bors Asa","USD","8.48","NOK"
"TPK","TRAVIS PERKINS PLC","Industrials","Equity","116,406.02","0.17","116,406.02","5,814.00","S07739600","GB0007739609","0773960","20.02","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"SXS","SPECTRIS PLC","Information Technology","Equity","115,854.94","0.17","115,854.94","2,690.00","S03308608","GB0003308607","0330860","43.07","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"CHC","CHARTER HALL GROUP STAPLED UNITS","Real Estate","Equity","114,882.06","0.17","114,882.06","10,757.00","-","AU000000CHC0","B15F6S6","10.68","Australia","Asx - All Markets","USD","1.29","AUD"
"BOO","BOOHOO GROUP PLC","Consumer Discretionary","Equity","114,276.55","0.17","114,276.55","23,274.00","-","JE00BG6L7297","BG6L729","4.91","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"TYRES","NOKIAN RENKAAT","Consumer Discretionary","Equity","112,534.89","0.17","112,534.89","3,030.00","-","FI0009005318","B07G378","37.14","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.83","EUR"
"IMI","IMI PLC","Industrials","Equity","112,296.77","0.17","112,296.77","6,256.00","-","GB00BGLP8L22","BGLP8L2","17.95","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"GNS","GENUS PLC","Health Care","Equity","112,126.68","0.16","112,126.68","1,511.00","S02074581","GB0002074580","0207458","74.22","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"TKA","THYSSENKRUPP AG","Materials","Equity","111,344.29","0.16","111,344.29","9,263.00","S56369275","DE0007500001","5636927","12.02","Germany","Xetra","USD","0.83","EUR"
"AALB","AALBERTS NV","Industrials","Equity","111,181.01","0.16","111,181.01","2,298.00","-","NL0000852564","B1W8P14","48.39","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"HUH1V","HUHTAMAKI","Materials","Equity","111,146.99","0.16","111,146.99","2,249.00","S44474765","FI0009000459","4447476","49.43","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.83","EUR"
"ABC","ABCAM PLC","Health Care","Equity","110,133.29","0.16","110,133.29","4,770.00","-","GB00B6774699","B677469","23.09","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"TATE","TATE AND LYLE PLC","Consumer Staples","Equity","109,935.99","0.16","109,935.99","10,906.00","S08754137","GB0008754136","0875413","10.08","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"OZL","OZ MINERALS LTD","Materials","Equity","109,384.92","0.16","109,384.92","7,446.00","S63978258","AU000000OZL8","6397825","14.69","Australia","Asx - All Markets","USD","1.29","AUD"
"BLD","BORAL LTD","Materials","Equity","109,378.11","0.16","109,378.11","28,263.00","S62186705","AU000000BLD2","6218670","3.87","Australia","Asx - All Markets","USD","1.29","AUD"
"ROSE","ZUR ROSE GROUP AG","Consumer Staples","Equity","109,167.21","0.16","109,167.21","195.00","-","CH0042615283","B92M6T7","559.75","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"SIG","SIGNATURE AVIATION PLC","Industrials","Equity","108,425.64","0.16","108,425.64","19,190.00","-","GB00BKDM7X41","BKDM7X4","5.65","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"MGGT","MEGGITT PLC","Industrials","Equity","108,180.72","0.16","108,180.72","18,030.00","S05758099","GB0005758098","0575809","6.00","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"DLN","DERWENT LONDON REIT PLC","Real Estate","Equity","107,269.06","0.16","107,269.06","2,453.00","S02652741","GB0002652740","0265274","43.73","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"SOI","SOITEC SA","Information Technology","Equity","107,058.16","0.16","107,058.16","501.00","-","FR0013227113","BZ6T5C2","213.52","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"WDP","WAREHOUSES DE PAUW NV","Real Estate","Equity","106,670.36","0.16","106,670.36","3,024.00","-","BE0974349814","BK8VQD9","35.28","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"MIN","MINERAL RESOURCES LTD","Materials","Equity","106,377.82","0.16","106,377.82","3,722.00","-","AU000000MIN4","B17ZL56","28.58","Australia","Asx - All Markets","USD","1.29","AUD"
"JBH","JB HI-FI LTD","Consumer Discretionary","Equity","106,228.14","0.16","106,228.14","2,642.00","S67026237","AU000000JBH7","6702623","40.21","Australia","Asx - All Markets","USD","1.29","AUD"
"HSX","HISCOX LTD","Financials","Equity","106,180.52","0.16","106,180.52","7,983.00","G4593F138","BMG4593F1389","BVZHXQ9","13.30","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"AVST","AVAST PLC","Information Technology","Equity","104,853.86","0.15","104,853.86","15,352.00","-","GB00BDD85M81","BDD85M8","6.83","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"DMP","DOMINOS PIZZA ENTERPRISES LTD","Consumer Discretionary","Equity","104,588.53","0.15","104,588.53","1,390.00","-","AU000000DMP0","B07SFG7","75.23","Australia","Asx - All Markets","USD","1.29","AUD"
"RHM","RHEINMETALL AG","Industrials","Equity","104,295.98","0.15","104,295.98","1,000.00","S53345880","DE0007030009","5334588","104.26","Germany","Xetra","USD","0.83","EUR"
"ALX","ATLAS ARTERIA STAPLED UNITS","Industrials","Equity","104,098.68","0.15","104,098.68","22,102.00","-","AU0000013559","BZ03TZ1","4.71","Australia","Asx - All Markets","USD","1.29","AUD"
"GAW","GAMES WORKSHOP GROUP PLC","Consumer Discretionary","Equity","102,533.90","0.15","102,533.90","722.00","S03718475","GB0003718474","0371847","142.10","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"NXT","NEXTDC LTD","Information Technology","Equity","102,459.06","0.15","102,459.06","10,487.00","-","AU000000NXT8","B5LMKP4","9.77","Australia","Asx - All Markets","USD","1.29","AUD"
"RUI","RUBIS","Utilities","Equity","101,935.20","0.15","101,935.20","2,152.00","-","FR0013269123","BDT88L2","47.37","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"TEG","TAG IMMOBILIEN AG","Real Estate","Equity","101,839.96","0.15","101,839.96","3,357.00","S57356313","DE0008303504","5735631","30.34","Germany","Xetra","USD","0.83","EUR"
"VALMT","VALMET","Industrials","Equity","101,683.48","0.15","101,683.48","3,132.00","-","FI4000074984","BH6XZT5","32.47","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.83","EUR"
"UTG","UNITE GROUP PLC","Real Estate","Equity","100,288.78","0.15","100,288.78","7,374.00","S06928618","GB0006928617","0692861","13.60","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"3563","SUSHIRO GLOBAL HOLDINGS LTD","Consumer Discretionary","Equity","100,166.32","0.15","100,166.32","2,431.00","-","JP3397150008","BF1HPT8","41.21","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"HSV","HOMESERVE PLC","Industrials","Equity","99,982.63","0.15","99,982.63","6,982.00","-","GB00BYYTFB60","BYYTFB6","14.32","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"HOLM B","HOLMEN CLASS B","Materials","Equity","99,778.53","0.15","99,778.53","2,207.00","-","SE0011090018","BDQQ1Q5","45.21","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"BBOX","TRITAX BIG BOX REIT PLC","Real Estate","Equity","99,349.91","0.15","99,349.91","39,269.00","-","GB00BG49KP99","BG49KP9","2.53","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"CNA","CENTRICA PLC","Utilities","Equity","98,581.13","0.15","98,581.13","135,043.00","-","GB00B033F229","B033F22","0.73","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"QUB","QUBE HOLDINGS LTD","Industrials","Equity","97,839.56","0.14","97,839.56","41,457.00","-","AU000000QUB5","B1L4BC6","2.36","Australia","Asx - All Markets","USD","1.29","AUD"
"SCATC","SCATEC SOLAR","Utilities","Equity","96,077.48","0.14","96,077.48","2,717.00","-","NO0010715139","BQSSWW3","35.36","Norway","Oslo Bors Asa","USD","8.48","NOK"
"CEN","CONTACT ENERGY LTD","Utilities","Equity","95,934.61","0.14","95,934.61","16,569.00","S61525291","NZCENE0001S6","6152529","5.79","New Zealand","New Zealand Exchange Ltd","USD","1.38","NZD"
"CTEC","CONVATEC GROUP PLC","Health Care","Equity","95,886.99","0.14","95,886.99","34,616.00","-","GB00BD3VFW73","BD3VFW7","2.77","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"LIFCO B","LIFCO CLASS B","Industrials","Equity","95,873.38","0.14","95,873.38","979.00","-","SE0006370730","BSP5Y25","97.90","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"ROR","ROTORK PLC","Industrials","Equity","95,757.72","0.14","95,757.72","20,374.00","-","GB00BVFNZH21","BVFNZH2","4.70","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"DPLM","DIPLOMA PLC","Industrials","Equity","95,560.43","0.14","95,560.43","2,903.00","S01826635","GB0001826634","0182663","32.92","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"WIE","WIENERBERGER AG","Materials","Equity","95,301.90","0.14","95,301.90","2,717.00","S56993736","AT0000831706","5699373","35.08","Austria","Wiener Boerse Ag","USD","0.83","EUR"
"KRNT","KORNIT DIGITAL LTD","Industrials","Equity","94,710.00","0.14","94,710.00","950.00","-","IL0011216723","BWFRFD7","99.73","Israel","NASDAQ","USD","1.00","USD"
"ALQ","ALS LTD","Industrials","Equity","94,560.33","0.14","94,560.33","11,099.00","-","AU000000ALQ6","B86SZR5","8.52","Australia","Asx - All Markets","USD","1.29","AUD"
"1999","MAN WAH HOLDINGS LTD","Consumer Discretionary","Equity","94,417.46","0.14","94,417.46","35,764.00","-","BMG5800U1071","B58YWF7","2.64","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"3269","ADVANCE RESIDENCE INVESTMENT REIT","Real Estate","Equity","93,560.23","0.14","93,560.23","31.00","-","JP3047160001","B62WZW2","2,983.22","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"IPL","INCITEC PIVOT LTD","Materials","Equity","93,260.88","0.14","93,260.88","44,622.00","S66730425","AU000000IPL1","6673042","2.09","Australia","Asx - All Markets","USD","1.29","AUD"
"RXL","REXEL SA","Industrials","Equity","92,988.74","0.14","92,988.74","5,636.00","-","FR0010451203","B1VP0K0","16.50","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"THULE","THULE GROUP","Consumer Discretionary","Equity","92,920.71","0.14","92,920.71","2,400.00","-","SE0006422390","BSQXJ01","38.71","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"PSM","PROSIEBEN SAT.1 MEDIA N","Communication","Equity","92,859.48","0.14","92,859.48","4,875.00","-","DE000PSM7770","BCZM1B2","19.05","Germany","Xetra","USD","0.83","EUR"
"BKT","BANKINTER SA","Financials","Equity","92,655.38","0.14","92,655.38","15,366.00","S54740089","ES0113679I37","5474008","6.03","Spain","Bolsa De Madrid","USD","0.83","EUR"
"AED","AEDIFICA REIT SA","Real Estate","Equity","92,458.08","0.14","92,458.08","761.00","-","BE0003851681","B1G5XP1","121.46","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"COFB","COFINIMMO REIT SA","Real Estate","Equity","92,403.65","0.14","92,403.65","586.00","S41779885","BE0003593044","4177988","157.75","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"ADDT B","ADDTECH CLASS B","Industrials","Equity","91,743.72","0.13","91,743.72","6,072.00","-","SE0014781795","BLN8T44","15.11","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"QLT","QUILTER PLC","Financials","Equity","91,628.07","0.13","91,628.07","42,031.00","-","GB00BDCXV269","BDCXV26","2.18","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"DOM","DOMETIC GROUPINARY SHARES","Consumer Discretionary","Equity","91,131.42","0.13","91,131.42","6,857.00","-","SE0007691613","BYSXJB2","13.29","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"HELN","HELVETIA HOLDING AG","Financials","Equity","91,002.15","0.13","91,002.15","852.00","-","CH0466642201","BK6QWF0","106.86","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"FBU","FLETCHER BUILDING LTD","Materials","Equity","90,947.73","0.13","90,947.73","19,147.00","S63416069","NZFBUE0001S0","6341606","4.75","New Zealand","New Zealand Exchange Ltd","USD","1.38","NZD"
"AZA","AVANZA BANK HOLDING","Financials","Equity","90,648.38","0.13","90,648.38","2,844.00","-","SE0012454072","BJXMLF7","31.87","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SF","STILLFRONT GROUP","Communication","Equity","90,627.97","0.13","90,627.97","6,809.00","-","SE0015346135","BMCFL47","13.31","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"4403","NOF CORP","Materials","Equity","90,090.50","0.13","90,090.50","1,683.00","S66404880","JP3753400005","6640488","53.54","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"BIRG","BANK OF IRELAND GROUP PLC","Financials","Equity","89,988.45","0.13","89,988.45","22,110.00","-","IE00BD1RP616","BD1RP61","4.07","Ireland","Irish Stock Exchange - All Market","USD","0.83","EUR"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Health Care","Equity","89,974.84","0.13","89,974.84","4,496.00","-","SE0000872095","B1CC9H0","20.01","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"BEN","BENDIGO AND ADELAIDE BANK LTD","Financials","Equity","89,961.24","0.13","89,961.24","12,173.00","S60912805","AU000000BEN6","6091280","7.39","Australia","Asx - All Markets","USD","1.29","AUD"
"IFT","INFRATIL LTD","Utilities","Equity","89,695.90","0.13","89,695.90","16,549.00","S64592868","NZIFTE0003S3","6459286","5.42","New Zealand","New Zealand Exchange Ltd","USD","1.38","NZD"
"1721","COMSYS HOLDINGS CORP","Industrials","Equity","89,138.03","0.13","89,138.03","2,691.00","S66872474","JP3305530002","6687247","33.13","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"BEAN","BELIMO HOLDING AG","Industrials","Equity","89,008.76","0.13","89,008.76","11.00","S41529520","CH0001503199","4152952","7,903.72","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"MOR","MORPHOSYS AG","Health Care","Equity","88,539.33","0.13","88,539.33","764.00","S55310007","DE0006632003","5531000","115.89","Germany","Xetra","USD","0.83","EUR"
"IGG","IG GROUP HOLDINGS PLC","Financials","Equity","88,505.31","0.13","88,505.31","8,551.00","-","GB00B06QFB75","B06QFB7","10.35","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"NETC","NETCOMPANY GROUP","Information Technology","Equity","88,246.78","0.13","88,246.78","917.00","-","DK0060952919","BFYDWS1","96.22","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.15","DKK"
"CAR","CARSALES.COM LTD","Communication","Equity","88,199.16","0.13","88,199.16","5,275.00","-","AU000000CAR3","BW0BGZ3","16.72","Australia","Asx - All Markets","USD","1.29","AUD"
"ENTRA","ENTRA","Real Estate","Equity","87,920.22","0.13","87,920.22","3,913.00","-","NO0010716418","BRJ2VC4","22.47","Norway","Oslo Bors Asa","USD","8.48","NOK"
"IP","INTERPUMP GROUP","Industrials","Equity","87,804.56","0.13","87,804.56","1,789.00","S51614071","IT0001078911","5161407","49.07","Italy","Borsa Italiana","USD","0.83","EUR"
"INCH","INCHCAPE PLC","Consumer Discretionary","Equity","87,144.63","0.13","87,144.63","9,106.00","-","GB00B61TVQ02","B61TVQ0","9.57","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"STB","STOREBRAND","Financials","Equity","87,117.42","0.13","87,117.42","10,624.00","S48528327","NO0003053605","4852832","8.20","Norway","Oslo Bors Asa","USD","8.48","NOK"
"ANN","ANSELL LTD","Health Care","Equity","87,022.17","0.13","87,022.17","2,977.00","S62866116","AU000000ANN9","6286611","29.23","Australia","Asx - All Markets","USD","1.29","AUD"
"BAMI","BANCO BPM","Financials","Equity","86,804.46","0.13","86,804.46","33,005.00","-","IT0005218380","BYMD5K9","2.63","Italy","Borsa Italiana","USD","0.83","EUR"
"TIGO SDB","MILLICOM INTERNATIONAL CELLULAR SD","Communication","Equity","86,627.57","0.13","86,627.57","2,369.00","-","SE0001174970","B00L2M8","36.57","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"FABG","FABEGE","Real Estate","Equity","86,627.57","0.13","86,627.57","6,088.00","-","SE0011166974","BFM6T36","14.23","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"WMH","WILLIAM HILL PLC","Consumer Discretionary","Equity","86,430.28","0.13","86,430.28","23,172.00","S31698897","GB0031698896","3169889","3.73","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"MRL","MERLIN PROPERTIES REIT SA","Real Estate","Equity","86,028.88","0.13","86,028.88","8,716.00","-","ES0105025003","BNGNB77","9.87","Spain","Bolsa De Madrid","USD","0.83","EUR"
"EVD","CTS EVENTIM AG","Communication","Equity","85,654.69","0.13","85,654.69","1,337.00","S58818576","DE0005470306","5881857","64.06","Germany","Xetra","USD","0.83","EUR"
"CRBN","CORBION NV","Materials","Equity","85,028.78","0.13","85,028.78","1,383.00","-","NL0010583399","BFRSRR7","61.46","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"BAKKA","BAKKAFROST","Consumer Staples","Equity","84,824.68","0.12","84,824.68","1,166.00","-","FO0000000179","B6632T7","72.77","Norway","Oslo Bors Asa","USD","8.48","NOK"
"AAK","AAK","Consumer Staples","Equity","84,722.62","0.12","84,722.62","4,133.00","-","SE0011337708","BF2FPV3","20.50","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"ACKB","ACKERMANS & VAN HAAREN NV","Financials","Equity","84,688.61","0.12","84,688.61","542.00","S57157745","BE0003764785","5715774","156.18","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"WAF","SILTRONIC N AG","Information Technology","Equity","84,559.34","0.12","84,559.34","485.00","-","DE000WAF3001","BYY5978","174.45","Germany","Xetra","USD","0.83","EUR"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","84,133.60","0.12","84,133.60","84,134.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","USD"
"MKS","MARKS AND SPENCER GROUP PLC","Consumer Discretionary","Equity","83,674.90","0.12","83,674.90","44,987.00","S31274897","GB0031274896","3127489","1.86","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"IWG","IWG","Real Estate","Equity","83,348.34","0.12","83,348.34","17,510.00","-","JE00BYVQYS01","BYVQYS0","4.76","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"1808","HASEKO CORP","Consumer Discretionary","Equity","82,885.71","0.12","82,885.71","6,450.00","S64144017","JP3768600003","6414401","12.85","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"GXI","GERRESHEIMER AG","Health Care","Equity","82,137.34","0.12","82,137.34","725.00","-","DE000A0LD6E6","B1Y47Y7","113.29","Germany","Xetra","USD","0.83","EUR"
