Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"FLORIDA ST BRD ED PUB ED","Government Related","Fixed Income","262,215.50","0.13","262,215.50","225,000.00","34153P7K8","US34153P7K88","-","115.94","United States","-","USD","3.16","0.26","1.00","Jun 01, 2024","5.00","3.15","-","0.26","3.15","0.26","USD","Apr 02, 2015","Apr 02, 2015"
"DELAWARE ST","Government Related","Fixed Income","261,955.22","0.13","261,955.22","220,000.00","2463803W7","US2463803W72","-","117.64","United States","-","USD","3.42","0.23","1.00","Oct 01, 2024","5.00","3.42","-","0.23","3.42","0.23","USD","Oct 22, 2009","Oct 22, 2009"
"MICHIGAN ST","Government Related","Fixed Income","261,633.29","0.13","261,633.29","220,000.00","594612CB7","US594612CB72","-","118.33","United States","-","USD","3.58","0.25","1.00","Dec 01, 2024","5.00","3.58","-","0.25","3.58","0.25","USD","Sep 15, 2015","Sep 15, 2015"
"WEST VA COMMR OF HWYS SPL OBLI","Municipals","Fixed Income","260,632.29","0.13","260,632.29","220,000.00","95649ACJ1","US95649ACJ16","-","116.62","United States","-","USD","3.34","0.39","1.00","Sep 01, 2024","5.00","3.33","-","0.39","3.33","0.39","USD","Oct 26, 2017","Oct 26, 2017"
"OREGON ST DEPT ADMINISTRATIVE","Government Related","Fixed Income","256,450.82","0.13","256,450.82","220,000.00","68607VJ30","US68607VJ305","-","115.14","United States","-","USD","2.99","0.27","1.00","Apr 01, 2024","5.00","2.99","-","0.27","2.99","0.27","USD","Jul 29, 2014","Jul 29, 2014"
"FLORIDA ST BRD ED LOTTERY REV","Government Related","Fixed Income","256,318.82","0.13","256,318.82","220,000.00","341507Q61","US341507Q617","-","116.33","United States","-","USD","3.23","0.26","1.00","Jul 01, 2024","5.00","3.24","-","0.26","3.24","0.26","USD","Aug 25, 2016","Aug 25, 2016"
"ARIZONA ST TRANSN BRD","Government Related","Fixed Income","255,823.82","0.13","255,823.82","220,000.00","040647DX4","US040647DX45","-","116.10","United States","-","USD","3.23","0.32","1.00","Jul 01, 2024","5.00","3.23","-","0.32","3.23","0.32","USD","Oct 06, 2016","Oct 06, 2016"
"NEBRASKA PUB PWR DIST REV","Government Related","Fixed Income","255,653.00","0.13","255,653.00","225,000.00","63968AZN8","US63968AZN89","-","113.44","United States","-","USD","2.80","0.43","1.00","Jan 01, 2024","5.00","2.79","-","0.43","2.79","0.43","USD","Feb 05, 2015","Feb 05, 2015"
"WEST VA SCH BLDG AUTH EXCESS L","Government Related","Fixed Income","255,575.22","0.13","255,575.22","220,000.00","95639DLM0","US95639DLM01","-","115.99","United States","-","USD","3.23","0.35","1.00","Jul 01, 2024","5.00","3.23","-","0.35","3.23","0.35","USD","Nov 19, 2015","Nov 19, 2015"
"MASSACHUSETTS ST SCH BLDG AUTH","Government Related","Fixed Income","255,513.41","0.13","255,513.41","215,000.00","576000RQ8","US576000RQ83","-","116.77","United States","-","USD","3.29","0.29","1.00","Aug 15, 2024","5.00","3.29","-","0.29","3.29","0.29","USD","Dec 15, 2015","Dec 15, 2015"
"ATLANTA GA WTR & WASTE WTR REV","Government Related","Fixed Income","255,400.41","0.13","255,400.41","215,000.00","047870MS6","US047870MS69","-","117.78","United States","-","USD","3.50","0.29","1.00","Nov 01, 2024","5.00","3.50","-","0.29","3.50","0.29","USD","Mar 12, 2015","Mar 12, 2015"
"SNOHOMISH CNTY WASH SCH DIST N","Municipals","Fixed Income","254,958.23","0.13","254,958.23","215,000.00","833209LP2","US833209LP27","-","117.99","United States","-","USD","3.58","0.33","1.00","Dec 01, 2024","5.00","3.58","-","0.33","3.58","0.33","USD","Aug 01, 2017","Aug 01, 2017"
"RHODE ISLAND ST TPK & BRDG AUT","Municipals","Fixed Income","252,114.49","0.13","252,114.49","215,000.00","762322AJ4","US762322AJ47","-","115.83","United States","-","USD","3.41","0.68","1.00","Oct 01, 2024","5.00","3.41","-","0.68","3.41","0.68","USD","Feb 04, 2016","Feb 04, 2016"
"METRO WASTEWTR RECLAMATION DIS","Municipals","Fixed Income","250,845.99","0.13","250,845.99","215,000.00","59164GEG3","US59164GEG38","-","115.24","United States","-","USD","2.99","0.24","1.00","Apr 01, 2024","5.00","2.99","-","0.24","2.99","0.24","USD","May 17, 2019","May 17, 2019"
"MASSACHUSETTS BAY TRANSN AUTH MASS","Corporates","Fixed Income","250,654.64","0.13","250,654.64","215,000.00","575579HB6","US575579HB69","-","116.40","United States","-","USD","3.23","0.24","1.00","Jul 01, 2024","5.00","3.24","-","0.24","3.24","0.24","USD","Mar 24, 2005","Mar 24, 2005"
"TEXAS A & M UNIV REV","Government Related","Fixed Income","250,443.71","0.13","250,443.71","215,000.00","88213AKS3","US88213AKS32","-","115.67","United States","-","USD","3.11","0.28","1.00","May 15, 2024","5.00","3.11","-","0.28","3.11","0.28","USD","Dec 20, 2017","Dec 20, 2017"
"LOS ANGELES CALIF UNI SCH DIST","Government Related","Fixed Income","250,411.69","0.13","250,411.69","215,000.00","5446463A8","US5446463A89","-","116.29","United States","-","USD","3.23","0.27","1.00","Jul 01, 2024","5.00","3.23","-","0.27","3.23","0.27","USD","May 28, 2015","May 28, 2015"
"ILLINOIS ST","Government Related","Fixed Income","250,254.16","0.13","250,254.16","220,000.00","452152G54","US452152G543","-","111.49","United States","-","USD","2.82","1.15","1.00","Feb 01, 2024","5.00","2.80","-","1.15","2.80","1.15","USD","Nov 02, 2016","Nov 02, 2016"
"UNIVERSITY TEX UNIV REVS","Government Related","Fixed Income","250,226.43","0.13","250,226.43","210,000.00","91514AFH3","US91514AFH32","-","117.09","United States","-","USD","3.29","0.21","1.00","Aug 15, 2024","5.00","3.29","-","0.21","3.29","0.21","USD","Nov 01, 2016","Nov 17, 2016"
"MASSACHUSETTS ST WTR RES AUTH","Government Related","Fixed Income","249,929.17","0.13","249,929.17","210,000.00","576051TX4","US576051TX49","-","116.75","United States","-","USD","3.25","0.25","1.00","Aug 01, 2024","5.00","3.25","-","0.25","3.25","0.25","USD","May 22, 2019","May 22, 2019"
"OHIO ST PARKS & REC CAP FACS","Government Related","Fixed Income","249,028.97","0.13","249,028.97","210,000.00","67760ADQ6","US67760ADQ67","-","117.99","United States","-","USD","3.58","0.33","1.00","Dec 01, 2024","5.00","3.58","-","0.33","3.58","0.33","USD","Dec 14, 2017","Dec 14, 2017"
"CONNECTICUT ST SPL TAX OBLIG R","Government Related","Fixed Income","248,455.67","0.12","248,455.67","210,000.00","207758VL4","US207758VL47","-","116.47","United States","-","USD","3.34","0.42","1.00","Sep 01, 2024","5.00","3.33","-","0.42","3.33","0.42","USD","Sep 28, 2016","Sep 28, 2016"
"REGIONAL PUB TRANSN AUTH ARIZ","Municipals","Fixed Income","246,648.33","0.12","246,648.33","210,000.00","75902JBC2","US75902JBC27","-","117.26","United States","-","USD","3.22","0.24","1.00","Jul 01, 2024","5.25","3.23","-","0.24","3.23","0.24","USD","Jan 29, 2014","Jan 29, 2014"
"NEW YORK ST URBAN DEV CORP REV","Government Related","Fixed Income","244,981.33","0.12","244,981.33","210,000.00","650035S58","US650035S586","-","115.01","United States","-","USD","2.94","0.24","1.00","Mar 15, 2024","5.00","2.94","-","0.24","2.94","0.24","USD","Dec 17, 2015","Dec 17, 2015"
"NORTH TEX TWY AUTH REV","Government Related","Fixed Income","244,630.34","0.12","244,630.34","215,000.00","66285WSC1","US66285WSC19","-","113.60","United States","-","USD","2.80","0.38","1.00","Jan 01, 2024","5.00","2.79","-","0.38","2.79","0.38","USD","Jun 01, 2016","Jun 01, 2016"
"TEXAS PUB FIN AUTH LEASE REV","Government Related","Fixed Income","244,582.57","0.12","244,582.57","210,000.00","882669AY0","US882669AY03","-","114.20","United States","-","USD","2.82","0.31","1.00","Feb 01, 2024","5.00","2.82","-","0.31","2.82","0.31","USD","Jun 18, 2019","Jun 18, 2019"
"RICHMOND VA","Government Related","Fixed Income","244,403.28","0.12","244,403.28","205,000.00","76541VRS8","US76541VRS87","-","116.74","United States","-","USD","3.20","0.20","1.00","Jul 15, 2024","5.00","3.21","-","0.20","3.21","0.20","USD","Jul 14, 2017","Jul 14, 2017"
"PIMA CNTY ARIZ SWR REV","Municipals","Fixed Income","244,273.17","0.12","244,273.17","210,000.00","721876TD2","US721876TD22","-","116.14","United States","-","USD","3.23","0.31","1.00","Jul 01, 2024","5.00","3.23","-","0.31","3.23","0.31","USD","Jul 07, 2016","Jul 07, 2016"
"HENRICO CNTY VA","Municipals","Fixed Income","244,138.37","0.12","244,138.37","205,000.00","426056J24","US426056J246","-","116.83","United States","-","USD","3.25","0.23","1.00","Aug 01, 2024","5.00","3.25","-","0.23","3.25","0.23","USD","May 31, 2017","May 31, 2017"
"MARYLAND ST DEPT TRANSN CONS T","Government Related","Fixed Income","243,913.56","0.12","243,913.56","205,000.00","574204H30","US574204H303","-","117.14","United States","-","USD","3.34","0.26","1.00","Sep 01, 2024","5.00","3.33","-","0.26","3.33","0.26","USD","Sep 21, 2017","Sep 21, 2017"
"TENNESSEE ST SCH BD AUTH","Corporates","Fixed Income","243,691.47","0.12","243,691.47","205,000.00","880558JD4","US880558JD49","-","117.86","United States","-","USD","3.50","0.27","1.00","Nov 01, 2024","5.00","3.50","-","0.27","3.50","0.27","USD","Sep 21, 2017","Sep 21, 2017"
"CALIFORNIA ST PUB WKS BRD LEAS","Corporates","Fixed Income","243,512.44","0.12","243,512.44","205,000.00","13068LG82","US13068LG824","-","117.36","United States","-","USD","3.42","0.30","1.00","Oct 01, 2024","5.00","3.42","-","0.30","3.42","0.30","USD","Apr 20, 2017","Apr 20, 2017"
"ALASKA ST","Government Related","Fixed Income","243,269.17","0.12","243,269.17","205,000.00","0117703W2","US0117703W28","-","116.40","United States","-","USD","3.25","0.34","1.00","Aug 01, 2024","5.00","3.25","-","0.34","3.25","0.34","USD","Jun 30, 2016","Jun 30, 2016"
"CLARK CNTY NEV FOR ISSUES DTD","Government Related","Fixed Income","243,183.07","0.12","243,183.07","205,000.00","180848QN6","US180848QN68","-","117.61","United States","-","USD","3.50","0.33","1.00","Nov 01, 2024","5.00","3.50","-","0.33","3.50","0.33","USD","Mar 03, 2016","Mar 03, 2016"
"PORT AUTH N Y & N J","Government Related","Fixed Income","242,224.13","0.12","242,224.13","205,000.00","73358WYV0","US73358WYV08","-","116.92","United States","-","USD","3.45","0.45","1.00","Oct 15, 2024","5.00","3.45","-","0.45","3.45","0.45","USD","Oct 20, 2015","Oct 20, 2015"
"PHOENIX ARIZ CIVIC IMPT CORP W","Government Related","Fixed Income","238,764.64","0.12","238,764.64","205,000.00","71883RNY5","US71883RNY52","-","116.29","United States","-","USD","3.23","0.27","1.00","Jul 01, 2024","5.00","3.23","-","0.27","3.23","0.27","USD","Jan 10, 2017","Jan 10, 2017"
"HONOLULU HAWAII CITY & CNTY WA","Municipals","Fixed Income","238,381.29","0.12","238,381.29","205,000.00","438701B29","US438701B299","-","116.10","United States","-","USD","3.23","0.32","1.00","Jul 01, 2024","5.00","3.23","-","0.32","3.23","0.32","USD","Aug 12, 2015","Aug 12, 2015"
"MASSACHUSETTS ST CLEAN WTR TR","Corporates","Fixed Income","237,951.78","0.12","237,951.78","200,000.00","575829EA0","US575829EA04","-","116.71","United States","-","USD","3.25","0.26","1.00","Aug 01, 2024","5.00","3.25","-","0.26","3.25","0.26","USD","Sep 12, 2018","Sep 12, 2018"
"HENNEPIN CNTY MINN","Municipals","Fixed Income","237,932.44","0.12","237,932.44","200,000.00","425507DC1","US425507DC18","-","118.37","United States","-","USD","3.58","0.24","1.00","Dec 01, 2024","5.00","3.58","-","0.24","3.58","0.24","USD","Jul 13, 2016","Jul 13, 2016"
"ANNE ARUNDEL CNTY MD","Government Related","Fixed Income","237,897.11","0.12","237,897.11","200,000.00","03588HQP4","US03588HQP46","-","117.52","United States","-","USD","3.42","0.26","1.00","Oct 01, 2024","5.00","3.42","-","0.26","3.42","0.26","USD","Apr 12, 2017","Apr 12, 2017"
"OREGON ST","Government Related","Fixed Income","237,913.78","0.12","237,913.78","200,000.00","68609TNW4","US68609TNW44","-","117.94","United States","-","USD","3.50","0.25","1.00","Nov 01, 2024","5.00","3.50","-","0.25","3.50","0.25","USD","Nov 05, 2019","Nov 05, 2019"
"ARIZONA ST CTFS PARTN","Government Related","Fixed Income","237,410.44","0.12","237,410.44","200,000.00","040588E27","US040588E278","-","116.86","United States","-","USD","3.34","0.33","1.00","Sep 01, 2024","5.00","3.33","-","0.33","3.33","0.33","USD","Jul 29, 2015","Jul 29, 2015"
"CURATORS UNIV MO SYS FACS REV","Government Related","Fixed Income","237,333.78","0.12","237,333.78","200,000.00","231266LQ8","US231266LQ80","-","117.65","United States","-","USD","3.50","0.32","1.00","Nov 01, 2024","5.00","3.50","-","0.32","3.50","0.32","USD","May 22, 2014","May 22, 2014"
"OHIO ST SPL OBLIG","Government Related","Fixed Income","237,331.11","0.12","237,331.11","200,000.00","67759HHJ6","US67759HHJ68","-","117.24","United States","-","USD","3.42","0.33","1.00","Oct 01, 2024","5.00","3.41","-","0.33","3.41","0.33","USD","Aug 25, 2016","Aug 25, 2016"
"WICHITA KANS WTR & SWR UTIL RE","Government Related","Fixed Income","237,009.11","0.12","237,009.11","200,000.00","967338C77","US967338C776","-","117.07","United States","-","USD","3.42","0.37","1.00","Oct 01, 2024","5.00","3.41","-","0.37","3.41","0.37","USD","Jun 01, 2017","Jun 01, 2017"
"SAN ANTONIO TEX","Government Related","Fixed Income","236,868.44","0.12","236,868.44","200,000.00","79623PFD2","US79623PFD24","-","116.71","United States","-","USD","3.26","0.26","1.00","Aug 01, 2024","5.00","3.26","-","0.26","3.26","0.26","USD","Aug 01, 2020","Sep 10, 2020"
"PALM BEACH CNTY FLA SCH BRD CT","Government Related","Fixed Income","236,569.78","0.12","236,569.78","200,000.00","696550YN6","US696550YN61","-","116.02","United States","-","USD","3.25","0.44","1.00","Aug 01, 2024","5.00","3.25","-","0.44","3.25","0.44","USD","Jun 27, 2014","Jun 27, 2014"
"MASSACHUSETTS BAY TRANSN AUTH","Corporates","Fixed Income","236,487.22","0.12","236,487.22","200,000.00","575579GL5","US575579GL50","-","118.05","United States","-","USD","3.22","0.26","1.00","Jul 01, 2024","5.50","3.22","-","0.26","3.22","0.26","USD","Dec 22, 2004","Dec 22, 2004"
"RHODE ISLAND ST COMM CORP REV","Municipals","Fixed Income","236,046.77","0.12","236,046.77","210,000.00","762232AG1","US762232AG15","-","112.08","United States","-","USD","3.23","0.44","1.00","Jun 15, 2024","4.00","3.23","-","0.44","3.23","0.44","USD","Jun 14, 2016","Jun 14, 2016"
"DELAWARE TRANSN AUTH TRANSN SY","Government Related","Fixed Income","236,052.22","0.12","236,052.22","200,000.00","246428J56","US246428J567","-","116.29","United States","-","USD","3.20","0.27","1.00","Jul 01, 2024","5.00","3.20","-","0.27","3.20","0.27","USD","Sep 09, 2020","Sep 09, 2020"
"HAMILTON CNTY OHIO SALES TAX","Government Related","Fixed Income","234,646.44","0.12","234,646.44","200,000.00","407287LZ2","US407287LZ23","-","116.73","United States","-","USD","3.58","0.63","1.00","Dec 01, 2024","5.00","3.57","-","0.63","3.57","0.63","USD","Sep 07, 2016","Sep 07, 2016"
"GEORGIA ST","Government Related","Fixed Income","233,469.11","0.12","233,469.11","200,000.00","373385BC6","US373385BC68","-","116.55","United States","-","USD","3.23","0.20","1.00","Jul 01, 2024","5.00","3.24","-","0.20","3.24","0.20","USD","Jul 18, 2017","Jul 18, 2017"
"VIRGINIA COLLEGE BLDG AUTH VA","Government Related","Fixed Income","233,263.78","0.12","233,263.78","200,000.00","92778VBV9","US92778VBV99","-","114.37","United States","-","USD","2.82","0.26","1.00","Feb 01, 2024","5.00","2.82","-","0.26","2.82","0.26","USD","Aug 13, 2015","Aug 13, 2015"
"OHIO ST WTR DEV AUTH WTR POLLU","Government Related","Fixed Income","233,228.44","0.12","233,228.44","200,000.00","67766WWU2","US67766WWU25","-","116.02","United States","-","USD","3.16","0.24","1.00","Jun 01, 2024","5.00","3.15","-","0.24","3.15","0.24","USD","Jan 13, 2016","Jan 13, 2016"
"NEW MEXICO ST","Government Related","Fixed Income","233,200.44","0.12","233,200.44","200,000.00","647293RG6","US647293RG64","-","114.75","United States","-","USD","2.90","0.26","1.00","Mar 01, 2024","5.00","2.90","-","0.26","2.90","0.26","USD","Aug 01, 2017","Aug 01, 2017"
"OHIO ST","Government Related","Fixed Income","233,199.56","0.12","233,199.56","200,000.00","677522YW8","US677522YW81","-","116.20","United States","-","USD","3.19","0.24","1.00","Jun 15, 2024","5.00","3.19","-","0.24","3.19","0.24","USD","Jun 19, 2018","Jun 19, 2018"
"FORT WORTH TEX INDPT SCH DIST","Municipals","Fixed Income","233,166.89","0.12","233,166.89","200,000.00","3494604L6","US3494604L62","-","114.51","United States","-","USD","2.86","0.27","1.00","Feb 15, 2024","5.00","2.86","-","0.27","2.86","0.27","USD","Mar 01, 2015","Apr 23, 2015"
"FORT WORTH TEX INDPT SCH DIST","Municipals","Fixed Income","233,166.89","0.12","233,166.89","200,000.00","3494605G6","US3494605G68","-","114.51","United States","-","USD","2.86","0.27","1.00","Feb 15, 2024","5.00","2.86","-","0.27","2.86","0.27","USD","Aug 01, 2016","Sep 13, 2016"
"FLORIDA ST BRD ED PUB ED","Government Related","Fixed Income","233,080.44","0.12","233,080.44","200,000.00","34153QFG6","US34153QFG64","-","115.94","United States","-","USD","3.16","0.26","1.00","Jun 01, 2024","5.00","3.15","-","0.26","3.15","0.26","USD","Sep 08, 2016","Sep 08, 2016"
"LOS ANGELES CALIF UNI SCH DIST","Government Related","Fixed Income","233,017.11","0.12","233,017.11","200,000.00","544647AR1","US544647AR13","-","116.33","United States","-","USD","3.23","0.26","1.00","Jul 01, 2024","5.00","3.24","-","0.26","3.24","0.26","USD","May 29, 2019","May 29, 2019"
"WASHINGTON & CLACKAMAS CNTYS O","Municipals","Fixed Income","232,977.56","0.12","232,977.56","200,000.00","938395RX0","US938395RX06","-","116.09","United States","-","USD","3.19","0.27","1.00","Jun 15, 2024","5.00","3.19","-","0.27","3.19","0.27","USD","Apr 04, 2017","Apr 04, 2017"
"LOUISVILLE & JEFFERSON CNTY KY","Government Related","Fixed Income","232,754.89","0.12","232,754.89","200,000.00","546589XV9","US546589XV98","-","115.56","United States","-","USD","3.11","0.31","1.00","May 15, 2024","5.00","3.11","-","0.31","3.11","0.31","USD","Oct 21, 2015","Oct 21, 2015"
"LOS ANGELES CNTY CALIF SANTN D","Government Related","Fixed Income","232,583.43","0.12","232,583.43","195,000.00","545149JY3","US545149JY31","-","117.84","United States","-","USD","3.42","0.18","1.00","Oct 01, 2024","5.00","3.42","-","0.18","3.42","0.18","USD","Nov 16, 2016","Nov 16, 2016"
"TEXAS WATER DEV BRD","Government Related","Fixed Income","231,919.57","0.12","231,919.57","195,000.00","882854WF5","US882854WF54","-","117.70","United States","-","USD","3.45","0.26","1.00","Oct 15, 2024","5.00","3.45","-","0.26","3.45","0.26","USD","Nov 04, 2015","Nov 04, 2015"
"ALABAMA ST","Government Related","Fixed Income","231,702.68","0.12","231,702.68","195,000.00","010411AH9","US010411AH94","-","116.56","United States","-","USD","3.25","0.30","1.00","Aug 01, 2024","5.00","3.25","-","0.30","3.25","0.30","USD","Aug 06, 2014","Aug 06, 2014"
"ILLINOIS ST","Government Related","Fixed Income","230,714.63","0.12","230,714.63","210,000.00","452152W56","US452152W565","-","109.05","United States","-","USD","3.10","1.19","1.00","May 01, 2024","4.00","3.09","-","1.19","3.09","1.19","USD","May 09, 2018","May 09, 2018"
"PENNSYLVANIA INFRASTRUCTURE IN","Municipals","Fixed Income","227,777.77","0.11","227,777.77","195,000.00","708836GQ8","US708836GQ85","-","114.32","United States","-","USD","2.78","0.21","1.00","Jan 15, 2024","5.00","2.78","-","0.21","2.78","0.21","USD","Jan 18, 2018","Jan 18, 2018"
"ENERGY NORTHWEST WASH ELEC REV","Corporates","Fixed Income","226,971.33","0.11","226,971.33","195,000.00","29270CQ65","US29270CQ651","-","116.22","United States","-","USD","3.23","0.29","1.00","Jul 01, 2024","5.00","3.23","-","0.29","3.23","0.29","USD","Apr 20, 2016","Apr 20, 2016"
"ORANGE CNTY N C","Municipals","Fixed Income","226,534.89","0.11","226,534.89","200,000.00","684609UX6","US684609UX60","-","112.12","United States","-","USD","3.03","0.21","1.00","Apr 01, 2024","4.00","3.03","-","0.21","3.03","0.21","USD","Dec 28, 2012","Dec 28, 2012"
"SCOTTSDALE ARIZ","Government Related","Fixed Income","226,298.89","0.11","226,298.89","200,000.00","8104538F0","US8104538F04","-","113.01","United States","-","USD","3.27","0.23","1.00","Jul 01, 2024","4.00","3.28","-","0.23","3.28","0.23","USD","Apr 02, 2015","Apr 02, 2015"
"HARRIS CNTY TEX TOLL RD REV","Government Related","Fixed Income","226,098.94","0.11","226,098.94","190,000.00","41423PAF4","US41423PAF45","-","116.93","United States","-","USD","3.29","0.25","1.00","Aug 15, 2024","5.00","3.29","-","0.25","3.29","0.25","USD","Feb 28, 2018","Feb 28, 2018"
"VIRGINIA ST PUB BLDG AUTH PUB","Government Related","Fixed Income","226,054.19","0.11","226,054.19","190,000.00","928172W50","US928172W502","-","116.71","United States","-","USD","3.25","0.26","1.00","Aug 01, 2024","5.00","3.25","-","0.26","3.25","0.26","USD","Feb 23, 2012","Feb 23, 2012"
"SEATTLE WASH MUN LT & PWR REV","Municipals","Fixed Income","225,916.12","0.11","225,916.12","190,000.00","812643PP3","US812643PP39","-","117.06","United States","-","USD","3.34","0.28","1.00","Sep 01, 2024","5.00","3.33","-","0.28","3.33","0.28","USD","Sep 28, 2017","Sep 28, 2017"
"HOUSTON TEX UTIL SYS REV FOR I","Government Related","Fixed Income","225,829.14","0.11","225,829.14","190,000.00","44244CMU8","US44244CMU89","-","118.04","United States","-","USD","3.54","0.27","1.00","Nov 15, 2024","5.00","3.54","-","0.27","3.54","0.27","USD","May 01, 2017","May 04, 2017"
"NEW JERSEY ST","Government Related","Fixed Income","225,266.38","0.11","225,266.38","195,000.00","646039WM5","US646039WM52","-","114.92","United States","-","USD","3.16","0.54","1.00","Jun 01, 2024","5.00","3.15","-","0.54","3.15","0.54","USD","Dec 21, 2016","Dec 21, 2016"
"ORANGE CNTY FLA TOURIST DEV TAX RE","Government Related","Fixed Income","224,088.96","0.11","224,088.96","190,000.00","684545YC4","US684545YC43","-","116.51","United States","-","USD","3.41","0.51","1.00","Oct 01, 2024","5.00","3.41","-","0.51","3.41","0.51","USD","Sep 28, 2010","Sep 28, 2010"
"ILLINOIS ST TOLL HWY AUTH TOLL","Government Related","Fixed Income","221,874.03","0.11","221,874.03","195,000.00","452252KD0","US452252KD01","-","113.60","United States","-","USD","2.80","0.38","1.00","Jan 01, 2024","5.00","2.79","-","0.38","2.79","0.38","USD","Dec 18, 2014","Dec 18, 2014"
"SAN ANTONIO TEX","Government Related","Fixed Income","221,663.29","0.11","221,663.29","190,000.00","7962373D5","US7962373D55","-","114.40","United States","-","USD","2.82","0.25","1.00","Feb 01, 2024","5.00","2.82","-","0.25","2.82","0.25","USD","Aug 01, 2016","Aug 31, 2016"
"MINNESOTA ST FOR PREVIOUS ISSU","Government Related","Fixed Income","220,604.89","0.11","220,604.89","185,000.00","60412AHB2","US60412AHB26","-","116.98","United States","-","USD","3.25","0.19","1.00","Aug 01, 2024","5.00","3.25","-","0.19","3.25","0.19","USD","Aug 11, 2016","Aug 11, 2016"
"REEDY CREEK IMPT DIST FLA","Government Related","Fixed Income","220,387.12","0.11","220,387.12","190,000.00","758449RC8","US758449RC82","-","115.40","United States","-","USD","3.16","0.41","1.00","Jun 01, 2024","5.00","3.15","-","0.41","3.15","0.41","USD","Oct 12, 2017","Oct 12, 2017"
"LONE STAR COLLEGE SYS TEX","Municipals","Fixed Income","220,160.69","0.11","220,160.69","185,000.00","542264GH3","US542264GH31","-","117.35","United States","-","USD","3.37","0.25","1.00","Sep 15, 2024","5.00","3.37","-","0.25","3.37","0.25","USD","Aug 10, 2016","Aug 10, 2016"
"CALIFORNIA ST","Government Related","Fixed Income","220,175.69","0.11","220,175.69","185,000.00","13063DHH4","US13063DHH44","-","116.75","United States","-","USD","3.25","0.25","1.00","Aug 01, 2024","5.00","3.25","-","0.25","3.25","0.25","USD","Sep 18, 2018","Sep 18, 2018"
"VIRGINIA ST PUB BLDG AUTH PUB","Government Related","Fixed Income","220,105.39","0.11","220,105.39","185,000.00","928172B87","US928172B878","-","116.71","United States","-","USD","3.25","0.26","1.00","Aug 01, 2024","5.00","3.25","-","0.26","3.25","0.26","USD","Sep 17, 2014","Sep 17, 2014"
"LEWISVILLE TEX INDPT SCH DIST","Government Related","Fixed Income","220,004.67","0.11","220,004.67","185,000.00","5288288Q2","US5288288Q23","-","116.85","United States","-","USD","3.29","0.27","1.00","Aug 15, 2024","5.00","3.29","-","0.27","3.29","0.27","USD","May 15, 2017","May 15, 2017"
"MASSACHUSETTS ST","Government Related","Fixed Income","219,930.26","0.11","219,930.26","185,000.00","57582RLP9","US57582RLP90","-","118.28","United States","-","USD","3.58","0.26","1.00","Dec 01, 2024","5.00","3.58","-","0.26","3.58","0.26","USD","Dec 08, 2016","Dec 08, 2016"
"NEW YORK ST ENVIRONMENTAL FACS","Government Related","Fixed Income","215,709.59","0.11","215,709.59","185,000.00","64986A3C3","US64986A3C31","-","116.20","United States","-","USD","3.19","0.24","1.00","Jun 15, 2024","5.00","3.19","-","0.24","3.19","0.24","USD","Mar 27, 2014","Mar 27, 2014"
"METROPOLITAN GOVT NASHVILLE &","Government Related","Fixed Income","215,564.67","0.11","215,564.67","185,000.00","592030G53","US592030G534","-","115.70","United States","-","USD","3.11","0.27","1.00","May 15, 2024","5.00","3.11","-","0.27","3.11","0.27","USD","Jun 14, 2017","Jun 14, 2017"
"SAN DIEGO CALIF UNI SCH DIST","Government Related","Fixed Income","215,470.53","0.11","215,470.53","185,000.00","7973552A1","US7973552A17","-","116.29","United States","-","USD","3.23","0.27","1.00","Jul 01, 2024","5.00","3.23","-","0.27","3.23","0.27","USD","May 27, 2015","May 27, 2015"
"LOUISIANA ST","Government Related","Fixed Income","215,197.34","0.11","215,197.34","185,000.00","546415U99","US546415U998","-","115.31","United States","-","USD","3.07","0.33","1.00","May 01, 2024","5.00","3.07","-","0.33","3.07","0.33","USD","May 14, 2015","May 14, 2015"
"OREGON ST DEPT TRANSN HWY USER","Government Related","Fixed Income","214,094.60","0.11","214,094.60","180,000.00","68607DRN7","US68607DRN74","-","118.12","United States","-","USD","3.54","0.25","1.00","Nov 15, 2024","5.00","3.54","-","0.25","3.54","0.25","USD","Jul 09, 2014","Jul 09, 2014"
"RHODE IS INFRASTRUCTURE BK WTR","Municipals","Fixed Income","214,107.40","0.11","214,107.40","180,000.00","76221UEE2","US76221UEE29","-","117.52","United States","-","USD","3.42","0.26","1.00","Oct 01, 2024","5.00","3.42","-","0.26","3.42","0.26","USD","Jun 28, 2017","Jun 28, 2017"
"NEW YORK N Y CITY TRANSITIONAL","Government Related","Fixed Income","214,018.00","0.11","214,018.00","180,000.00","64971WQ60","US64971WQ609","-","116.64","United States","-","USD","3.25","0.28","1.00","Aug 01, 2024","5.00","3.25","-","0.28","3.25","0.28","USD","Sep 22, 2016","Sep 22, 2016"
