Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"TRUIST FINANCIAL CORP MTN","Corporates","Fixed Income","4,498,745.14","0.32","4,498,745.14","4,444,000.00","05531FBD4","US05531FBD42","-","100.98","United States","-","USD","0.34","0.86","1.00","Sep 03, 2021","3.20","0.42","-","0.29","0.34","0.29","USD","Jun 05, 2018","Jun 05, 2018"
"TOTAL CAPITAL INTERNATIONAL SA","Corporates","Fixed Income","4,475,396.74","0.31","4,475,396.74","4,418,000.00","89153VAP4","US89153VAP40","BNG5560","100.52","France","-","USD","0.22","0.35","1.00","Jun 19, 2021","2.75","0.22","-","0.35","0.22","0.35","USD","Jun 23, 2014","Jun 23, 2014"
"TRUIST FINANCIAL CORP MTN","Corporates","Fixed Income","4,431,606.25","0.31","4,431,606.25","4,395,000.00","05531FAV5","US05531FAV58","BDB2XD9","100.03","United States","-","USD","0.03","1.76","1.00","May 10, 2021","2.05","0.11","-","0.76","0.03","0.76","USD","May 10, 2016","May 10, 2016"
"ROYAL BANK OF CANADA MTN","Corporates","Fixed Income","4,394,795.47","0.31","4,394,795.47","4,328,000.00","78013XKG2","US78013XKG24","BF10TY0","100.21","Canada","-","USD","0.08","0.67","1.00","Apr 30, 2021","3.20","0.08","-","0.67","0.08","0.67","USD","Apr 30, 2018","Apr 30, 2018"
"AMAZON.COM INC","Corporates","Fixed Income","4,387,788.89","0.31","4,387,788.89","4,276,000.00","023135AM8","US023135AM87","BT9QDH9","101.55","United States","-","USD","0.51","1.00","1.00","Dec 05, 2021","3.30","0.67","-","0.25","0.50","0.25","USD","Dec 05, 2014","Dec 05, 2014"
"SKANDINAVISKA ENSKILDA BANKEN AB","Corporates","Fixed Income","4,383,401.49","0.31","4,383,401.49","4,352,000.00","830505AT0","US830505AT07","BD8FFX5","100.63","Sweden","-","USD","0.45","0.47","1.00","Sep 13, 2021","1.88","0.45","-","0.47","0.45","0.47","USD","Sep 13, 2016","Sep 13, 2016"
"BANK OF NEW YORK MELLON CORP/THE","Corporates","Fixed Income","4,373,679.21","0.31","4,373,679.21","4,315,000.00","06406HBY4","US06406HBY45","B5VNTL6","101.28","United States","-","USD","0.40","0.86","1.00","Sep 23, 2021","3.55","0.48","-","0.30","0.40","0.30","USD","Sep 23, 2011","Sep 23, 2011"
"KEYBANK NA/CLEVELAND OH","Corporates","Fixed Income","4,328,940.60","0.30","4,328,940.60","4,231,000.00","49327M2Q6","US49327M2Q61","BYQ4F86","101.42","United States","-","USD","0.64","0.28","1.00","Nov 22, 2021","2.50","0.63","-","0.28","0.63","0.28","USD","Nov 22, 2016","Nov 22, 2016"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Corporates","Fixed Income","4,322,589.88","0.30","4,322,589.88","4,253,000.00","606822AW4","US606822AW44","BFLTC59","101.00","Japan","-","USD","0.32","0.40","1.00","Jul 26, 2021","3.54","0.32","-","0.40","0.32","0.40","USD","Jul 26, 2018","Jul 26, 2018"
"CITIBANK NA","Corporates","Fixed Income","4,318,694.07","0.30","4,318,694.07","4,262,000.00","17325FAQ1","US17325FAQ19","BFMYW20","100.69","United States","-","USD","0.23","1.17","1.00","Jul 23, 2021","3.40","0.31","-","0.37","0.23","0.37","USD","Jul 23, 2018","Jul 23, 2018"
"US BANCORP MTN","Corporates","Fixed Income","4,302,810.99","0.30","4,302,810.99","4,233,000.00","91159HHA1","US91159HHA14","B40G9D1","100.19","United States","-","USD","0.15","2.76","1.00","May 24, 2021","4.13","0.15","-","1.63","0.08","1.63","USD","May 24, 2011","May 24, 2011"
"US BANK NATIONAL ASSOCIATION MTN","Corporates","Fixed Income","4,222,292.75","0.30","4,222,292.75","4,100,000.00","90331HNX7","US90331HNX79","BGKYSM1","101.69","United States","-","USD","0.54","0.74","1.00","Nov 16, 2021","3.45","0.61","-","0.31","0.53","0.31","USD","Nov 16, 2018","Nov 16, 2018"
"ALTRIA GROUP INC.","Corporates","Fixed Income","4,166,531.92","0.29","4,166,531.92","4,073,000.00","02209SAL7","US02209SAL79","B64S3V3","100.37","United States","-","USD","0.10","0.81","1.00","May 05, 2021","4.75","0.09","-","0.81","0.09","0.81","USD","May 05, 2011","May 05, 2011"
"FIFTH THIRD BANK (OHIO)","Corporates","Fixed Income","4,159,807.67","0.29","4,159,807.67","4,123,000.00","31677QBG3","US31677QBG38","BD4GC08","100.22","United States","-","USD","0.12","1.14","1.00","Jun 14, 2021","2.25","0.20","-","0.36","0.12","0.36","USD","Jun 14, 2016","Jun 14, 2016"
"DEUTSCHE BANK AG (NEW YORK BRANCH) MTN","Corporates","Fixed Income","4,140,405.49","0.29","4,140,405.49","4,076,000.00","251526BW8","US251526BW88","BF19BR4","100.28","Germany","-","USD","0.12","0.93","1.00","May 12, 2021","3.38","0.11","-","0.93","0.11","0.93","USD","Jun 01, 2018","May 12, 2018"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Corporates","Fixed Income","4,069,464.25","0.29","4,069,464.25","3,998,000.00","14912L7D7","US14912L7D71","BZ14MP4","100.82","United States","-","USD","0.50","0.28","1.00","Oct 01, 2021","1.93","0.50","-","0.28","0.50","0.28","USD","Mar 02, 2017","Sep 26, 2016"
"NVIDIA CORPORATION","Corporates","Fixed Income","3,999,572.05","0.28","3,999,572.05","3,968,000.00","67066GAD6","US67066GAD60","BD8C5X6","100.70","United States","-","USD","0.38","0.66","1.00","Sep 16, 2021","2.20","0.46","-","0.32","0.38","0.32","USD","Sep 16, 2016","Sep 16, 2016"
"BOEING CO","Corporates","Fixed Income","3,965,533.47","0.28","3,965,533.47","3,893,000.00","097023BG9","US097023BG91","BSD9D11","100.88","United States","-","USD","0.58","0.83","1.00","Oct 30, 2021","2.35","0.58","-","0.83","0.58","0.83","USD","Oct 31, 2014","Oct 31, 2014"
"COOPERATIEVE RABOBANK UA (NEW YORK","Corporates","Fixed Income","3,962,227.48","0.28","3,962,227.48","3,903,000.00","21688AAN2","US21688AAN28","BD1MLB3","100.17","Netherlands","-","USD","0.07","0.64","1.00","Apr 26, 2021","3.13","0.07","-","0.64","0.07","0.64","USD","Apr 26, 2018","Apr 26, 2018"
"BANK OF AMERICA CORP MTN","Corporates","Fixed Income","3,925,899.53","0.28","3,925,899.53","3,833,000.00","06051GEH8","US06051GEH83","B4XZ504","100.51","United States","-","USD","0.12","0.64","1.00","May 13, 2021","5.00","0.12","-","0.64","0.12","0.64","USD","May 13, 2011","May 13, 2011"
"CATERPILLAR FINANCIAL SERVICES COR","Corporates","Fixed Income","3,902,146.86","0.27","3,902,146.86","3,873,000.00","14912L6U0","US14912L6U06","BDCSBG5","100.51","United States","-","USD","0.36","0.27","1.00","Aug 09, 2021","1.70","0.36","-","0.27","0.36","0.27","USD","Aug 09, 2016","Aug 09, 2016"
"CREDIT SUISSE GROUP FUNDING GUERNS","Corporates","Fixed Income","3,837,215.15","0.27","3,837,215.15","3,775,000.00","225433AM3","US225433AM38","BYM9XK3","100.09","Switzerland","-","USD","0.04","1.28","1.00","Apr 16, 2021","3.45","0.04","-","1.28","0.04","1.28","USD","Nov 16, 2016","Oct 18, 2016"
"TOTAL CAPITAL INTERNATIONAL SA","Corporates","Fixed Income","3,814,212.34","0.27","3,814,212.34","3,782,000.00","89153VAR0","US89153VAR06","BJR5T47","100.36","France","-","USD","0.20","0.91","1.00","Jul 12, 2021","2.22","0.28","-","0.36","0.20","0.36","USD","Jul 10, 2019","Jul 10, 2019"
"DEUTSCHE BANK AG MTN","Corporates","Fixed Income","3,810,195.47","0.27","3,810,195.47","3,751,000.00","25152R5F6","US25152R5F60","BYP8MG6","100.28","Germany","-","USD","0.12","0.95","1.00","May 12, 2021","3.38","0.11","-","0.95","0.11","0.95","USD","May 12, 2016","May 12, 2016"
"PSEG POWER LLC","Corporates","Fixed Income","3,764,436.10","0.26","3,764,436.10","3,721,000.00","69362BBB7","US69362BBB71","BZBYZV1","100.28","United States","-","USD","0.12","1.60","1.00","Jun 15, 2021","3.00","0.20","-","0.65","0.12","0.65","USD","Jun 09, 2016","Jun 09, 2016"
"CITIZENS BANK NA/ PROVIDENCE RI MTN","Corporates","Fixed Income","3,679,385.13","0.26","3,679,385.13","3,642,000.00","17401QAE1","US17401QAE17","BZ6VPH3","100.05","United States","-","USD","0.12","2.11","1.00","May 13, 2021","2.55","0.12","-","1.86","0.08","1.86","USD","May 13, 2016","May 13, 2016"
"AUSTRALIA AND NEW ZEALAND BANKING MTN","Corporates","Fixed Income","3,638,904.00","0.26","3,638,904.00","3,600,000.00","05253JAM3","US05253JAM36","BYQ6F15","100.31","Australia","-","USD","0.17","0.41","1.00","Jun 01, 2021","2.30","0.17","-","0.41","0.17","0.41","USD","Jun 01, 2016","Jun 01, 2016"
"PEPSICO INC","Corporates","Fixed Income","3,613,876.57","0.25","3,613,876.57","3,562,000.00","713448DL9","US713448DL91","BYQ4111","100.63","United States","-","USD","0.43","0.47","1.00","Oct 06, 2021","1.70","0.51","-","0.24","0.43","0.24","USD","Oct 06, 2016","Oct 06, 2016"
"BP CAPITAL MARKETS AMERICA INC.","Corporates","Fixed Income","3,607,177.47","0.25","3,607,177.47","3,581,000.00","10373QAU4","US10373QAU40","BFMW279","100.64","United States","-","USD","0.38","0.70","1.00","Sep 16, 2021","2.11","0.46","-","0.39","0.38","0.39","USD","Dec 14, 2018","Sep 16, 2018"
"BANK OF NOVA SCOTIA","Corporates","Fixed Income","3,592,741.82","0.25","3,592,741.82","3,539,000.00","064159LG9","US064159LG95","BFFZHG9","100.12","Canada","-","USD","0.05","0.82","1.00","Apr 20, 2021","3.13","0.05","-","0.82","0.05","0.82","USD","Apr 20, 2018","Apr 20, 2018"
"BALTIMORE GAS AND ELECTRIC CO","Corporates","Fixed Income","3,570,738.74","0.25","3,570,738.74","3,485,000.00","059165ED8","US059165ED81","B6WWYW5","101.14","United States","-","USD","0.37","1.65","1.00","Nov 15, 2021","3.50","0.61","-","0.42","0.36","0.42","USD","Nov 16, 2011","Nov 16, 2011"
"BANK OF NOVA SCOTIA","Corporates","Fixed Income","3,496,891.34","0.25","3,496,891.34","3,452,000.00","064159FL5","US064159FL54","BP81YB8","100.76","Canada","-","USD","0.31","0.32","1.00","Jul 21, 2021","2.80","0.31","-","0.32","0.31","0.32","USD","Jul 21, 2014","Jul 21, 2014"
"LAM RESEARCH CORPORATION","Corporates","Fixed Income","3,495,984.21","0.25","3,495,984.21","3,458,000.00","512807AR9","US512807AR99","BYQ6DX3","100.27","United States","-","USD","0.12","1.45","1.00","Jun 15, 2021","2.80","0.20","-","0.54","0.12","0.54","USD","Jun 07, 2016","Jun 07, 2016"
"AGL CAPITAL CORPORATION","Corporates","Fixed Income","3,481,835.52","0.24","3,481,835.52","3,456,000.00","001192AJ2","US001192AJ21","B6VDKT8","100.59","United States","-","USD","0.21","2.18","1.00","Sep 15, 2021","3.50","0.45","-","0.61","0.21","0.61","USD","Sep 20, 2011","Sep 20, 2011"
"SHELL INTERNATIONAL FINANCE BV","Corporates","Fixed Income","3,456,641.29","0.24","3,456,641.29","3,426,000.00","822582BS0","US822582BS00","BDB2XL7","100.16","Netherlands","-","USD","0.11","0.39","1.00","May 10, 2021","1.88","0.11","-","0.39","0.11","0.39","USD","May 10, 2016","May 10, 2016"
"SVENSKA HANDELSBANKEN AB MTN","Corporates","Fixed Income","3,431,878.76","0.24","3,431,878.76","3,404,000.00","86960BAQ5","US86960BAQ59","BYZBJC0","100.69","Sweden","-","USD","0.44","0.27","1.00","Sep 07, 2021","1.88","0.43","-","0.27","0.43","0.27","USD","Sep 07, 2016","Sep 07, 2016"
"MOLSON COORS BREWING CO","Corporates","Fixed Income","3,412,921.84","0.24","3,412,921.84","3,387,000.00","60871RAF7","US60871RAF73","BYT4Q57","100.32","United States","-","USD","0.21","0.98","1.00","Jul 15, 2021","2.10","0.29","-","0.52","0.21","0.52","USD","Jul 07, 2016","Jul 07, 2016"
"SYNCHRONY BANK","Corporates","Fixed Income","3,378,972.94","0.24","3,378,972.94","3,328,000.00","87166FAC7","US87166FAC77","BFYL672","100.24","United States","-","USD","0.15","1.96","1.00","May 24, 2021","3.65","0.15","-","0.59","0.08","0.59","USD","May 24, 2018","May 24, 2018"
"CATERPILLAR INC","Corporates","Fixed Income","3,357,679.15","0.24","3,357,679.15","3,296,000.00","149123BV2","US149123BV25","B40HLL6","100.53","United States","-","USD","0.16","0.50","1.00","May 27, 2021","3.90","0.16","-","0.50","0.16","0.50","USD","May 27, 2011","May 27, 2011"
"JD.COM INC","Corporates","Fixed Income","3,309,699.57","0.23","3,309,699.57","3,260,000.00","47215PAB2","US47215PAB22","BD3C8S7","100.17","China","-","USD","0.08","0.92","1.00","Apr 29, 2021","3.13","0.08","-","0.92","0.08","0.92","USD","Apr 29, 2016","Apr 29, 2016"
"DUKE ENERGY CORP","Corporates","Fixed Income","3,308,763.93","0.23","3,308,763.93","3,283,000.00","26441CAF2","US26441CAF23","B4R7S18","100.63","United States","-","USD","0.21","2.16","1.00","Sep 15, 2021","3.55","0.45","-","0.49","0.21","0.49","USD","Aug 25, 2011","Aug 25, 2011"
"EMERA US FINANCE LP","Corporates","Fixed Income","3,301,009.47","0.23","3,301,009.47","3,267,000.00","29103DAF3","US29103DAF33","BYQFWB1","100.25","Canada","-","USD","0.12","1.49","1.00","Jun 15, 2021","2.70","0.20","-","0.67","0.12","0.67","USD","Jan 17, 2017","Dec 15, 2016"
"LOWES COMPANIES INC","Corporates","Fixed Income","3,296,366.83","0.23","3,296,366.83","3,210,000.00","548661CV7","US548661CV74","B4K33R4","101.26","United States","-","USD","0.37","1.76","1.00","Nov 15, 2021","3.80","0.61","-","0.40","0.36","0.40","USD","Nov 23, 2011","Nov 23, 2011"
"UNITEDHEALTH GROUP INC","Corporates","Fixed Income","3,259,852.76","0.23","3,259,852.76","3,175,000.00","91324PCH3","US91324PCH38","BTDF5B0","101.83","United States","-","USD","0.70","0.28","1.00","Dec 15, 2021","2.88","0.70","-","0.28","0.70","0.28","USD","Dec 08, 2014","Dec 08, 2014"
"DUKE ENERGY CORP","Corporates","Fixed Income","3,242,692.21","0.23","3,242,692.21","3,223,000.00","26441CAR6","US26441CAR60","BDGM1M9","100.46","United States","-","USD","0.34","0.69","1.00","Sep 01, 2021","1.80","0.42","-","0.41","0.34","0.41","USD","Aug 12, 2016","Aug 12, 2016"
"DOMINION ENERGY INC","Corporates","Fixed Income","3,186,533.46","0.22","3,186,533.46","3,149,000.00","25746UDA4","US25746UDA43","BJBZSJ1","100.85","United States","-","USD","0.38","0.44","1.00","Aug 15, 2021","2.71","0.37","-","0.44","0.37","0.44","USD","Jun 27, 2019","May 15, 2019"
"BRISTOL-MYERS SQUIBB CO","Corporates","Fixed Income","3,181,451.99","0.22","3,181,451.99","3,143,000.00","110122CK2","US110122CK20","-","100.25","United States","-","USD","0.12","0.43","1.00","May 14, 2021","2.55","0.12","-","0.43","0.12","0.43","USD","Jul 17, 2020","May 14, 2020"
"SANTANDER UK PLC","Corporates","Fixed Income","3,149,028.19","0.22","3,149,028.19","3,099,000.00","80283LAT0","US80283LAT08","BD6R157","100.48","United Kingdom","-","USD","0.17","0.51","1.00","Jun 01, 2021","3.40","0.17","-","0.51","0.17","0.51","USD","Jun 01, 2018","Jun 01, 2018"
"TOYOTA MOTOR CORPORATION","Corporates","Fixed Income","3,140,519.97","0.22","3,140,519.97","3,095,000.00","892331AB5","US892331AB56","BF0Z4N0","100.84","Japan","-","USD","0.30","0.39","1.00","Jul 20, 2021","3.18","0.30","-","0.39","0.30","0.39","USD","Jul 20, 2018","Jul 20, 2018"
"AERCAP IRELAND CAPITAL LTD / AERCA","Corporates","Fixed Income","3,101,269.07","0.22","3,101,269.07","3,038,000.00","00772BAM3","US00772BAM37","BYXJFP1","102.03","Ireland","-","USD","0.49","0.92","1.00","Oct 01, 2021","5.00","0.49","-","0.92","0.49","0.92","USD","Jul 30, 2015","Apr 01, 2015"
"TORONTO-DOMINION BANK/THE MTN","Corporates","Fixed Income","3,094,229.89","0.22","3,094,229.89","3,047,000.00","89114QBZ0","US89114QBZ00","BF18DG4","100.56","Canada","-","USD","0.20","0.38","1.00","Jun 11, 2021","3.25","0.19","-","0.38","0.19","0.38","USD","Jun 12, 2018","Jun 12, 2018"
"STATE STREET CORP","Corporates","Fixed Income","3,063,437.95","0.21","3,063,437.95","3,035,000.00","857477AV5","US857477AV59","BD724B8","100.22","United States","-","USD","0.13","0.28","1.00","May 19, 2021","1.95","0.13","-","0.28","0.13","0.28","USD","May 19, 2016","May 19, 2016"
"ALPHABET INC","Corporates","Fixed Income","3,040,294.98","0.21","3,040,294.98","2,988,000.00","02079KAA5","US02079KAA51","BYZQF27","100.42","United States","-","USD","0.13","0.46","1.00","May 19, 2021","3.63","0.13","-","0.46","0.13","0.46","USD","Apr 27, 2016","Nov 19, 2015"
"ERP OPERATING LIMITED PARTNERSHIP","Corporates","Fixed Income","3,009,615.23","0.21","3,009,615.23","2,915,000.00","26884AAZ6","US26884AAZ66","B777Q93","101.88","United States","-","USD","0.45","1.92","1.00","Dec 15, 2021","4.63","0.69","-","0.48","0.45","0.48","USD","Dec 12, 2011","Dec 12, 2011"
"MICROCHIP TECHNOLOGY INCORPORATED","Corporates","Fixed Income","2,972,806.90","0.21","2,972,806.90","2,919,000.00","595017AN4","US595017AN45","BKBQ1G9","100.54","United States","-","USD","0.17","0.69","1.00","Jun 01, 2021","3.92","0.17","-","0.69","0.17","0.69","USD","May 23, 2018","May 29, 2018"
"SOUTHERN CALIFORNIA EDISON CO","Corporates","Fixed Income","2,968,851.83","0.21","2,968,851.83","2,923,000.00","842400FR9","US842400FR96","B608674","100.28","United States","-","USD","0.17","2.18","1.00","Jun 01, 2021","3.88","0.16","-","2.18","0.16","2.18","USD","May 17, 2011","May 17, 2011"
"PROCTER & GAMBLE COMPANY","Corporates","Fixed Income","2,943,611.30","0.21","2,943,611.30","2,898,000.00","742718EQ8","US742718EQ89","BDH7156","100.88","United States","-","USD","0.59","0.21","1.00","Nov 03, 2021","1.70","0.58","-","0.21","0.58","0.21","USD","Nov 03, 2016","Nov 03, 2016"
"EQUIFAX INC","Corporates","Fixed Income","2,909,208.82","0.20","2,909,208.82","2,863,000.00","294429AM7","US294429AM71","BDFKZ88","101.15","United States","-","USD","0.38","0.49","1.00","Aug 15, 2021","3.60","0.37","-","0.49","0.37","0.49","USD","May 25, 2018","May 25, 2018"
"PFIZER INC","Corporates","Fixed Income","2,909,032.11","0.20","2,909,032.11","2,869,000.00","717081EM1","US717081EM19","BFY0K88","101.26","United States","-","USD","0.46","0.23","1.00","Sep 15, 2021","3.00","0.46","-","0.23","0.46","0.23","USD","Sep 07, 2018","Sep 07, 2018"
"XYLEM INC (INDIANA)","Corporates","Fixed Income","2,887,025.85","0.20","2,887,025.85","2,761,000.00","98419MAB6","US98419MAB63","B8GGPG8","102.13","United States","-","USD","0.49","0.60","1.00","Oct 01, 2021","4.88","0.49","-","0.60","0.49","0.60","USD","Jul 23, 2012","Apr 01, 2012"
"BOEING CO","Corporates","Fixed Income","2,855,507.73","0.20","2,855,507.73","2,830,000.00","097023CL7","US097023CL77","BJBCF80","100.52","United States","-","USD","0.34","0.74","1.00","Aug 01, 2021","2.30","0.33","-","0.74","0.33","0.74","USD","Jul 31, 2019","Jul 31, 2019"
"AUSTRALIA AND NEW ZEALAND BANKING","Corporates","Fixed Income","2,805,565.95","0.20","2,805,565.95","2,762,000.00","05253JAV3","US05253JAV35","BF5HB96","100.35","Australia","-","USD","0.13","0.56","1.00","May 17, 2021","3.30","0.13","-","0.56","0.13","0.56","USD","May 17, 2018","May 17, 2018"
"LOCKHEED MARTIN CORP","Corporates","Fixed Income","2,780,054.57","0.20","2,780,054.57","2,739,000.00","539830AY5","US539830AY52","B590FZ5","101.35","United States","-","USD","0.46","0.38","1.00","Sep 15, 2021","3.35","0.45","-","0.38","0.45","0.38","USD","Sep 09, 2011","Sep 09, 2011"
"AMERICAN ELECTRIC POWER COMPANY IN","Corporates","Fixed Income","2,757,662.59","0.19","2,757,662.59","2,668,000.00","025537AL5","US025537AL53","BH31X76","102.14","United States","-","USD","0.66","0.43","1.00","Dec 01, 2021","3.65","0.66","-","0.43","0.66","0.43","USD","Nov 30, 2018","Nov 30, 2018"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","2,734,732.53","0.19","2,734,732.53","2,696,000.00","89236TEU5","US89236TEU51","BDQQM39","100.06","United States","-","USD","0.04","1.13","1.00","Apr 13, 2021","2.95","0.03","-","1.13","0.03","1.13","USD","Apr 13, 2018","Apr 13, 2018"
"DISCOVER BANK","Corporates","Fixed Income","2,702,125.77","0.19","2,702,125.77","2,670,000.00","25466AAF8","US25466AAF84","BPGVNP7","100.74","United States","-","USD","0.27","1.10","1.00","Aug 09, 2021","3.20","0.35","-","0.47","0.27","0.47","USD","Aug 07, 2014","Aug 07, 2014"
"AIR LEASE CORPORATION","Corporates","Fixed Income","2,683,505.82","0.19","2,683,505.82","2,642,000.00","00912XAS3","US00912XAS36","BD073K2","100.45","United States","-","USD","0.17","0.69","1.00","Jun 01, 2021","3.38","0.17","-","0.69","0.17","0.69","USD","Apr 11, 2016","Apr 11, 2016"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","2,676,811.02","0.19","2,676,811.02","2,642,000.00","89236TBJ3","US89236TBJ34","BMN2GT7","100.29","Japan","-","USD","0.13","0.44","1.00","May 17, 2021","2.75","0.13","-","0.44","0.13","0.44","USD","May 16, 2014","May 16, 2014"
"AMERICAN HONDA FINANCE CORPORATION MTN","Corporates","Fixed Income","2,651,294.75","0.19","2,651,294.75","2,632,000.00","02665WBF7","US02665WBF77","BYP6KX3","100.37","Japan","-","USD","0.28","0.33","1.00","Jul 12, 2021","1.65","0.28","-","0.33","0.28","0.33","USD","Jul 12, 2016","Jul 12, 2016"
"FIFTH THIRD BANK","Corporates","Fixed Income","2,633,212.16","0.18","2,633,212.16","2,569,000.00","31677QBC2","US31677QBC24","BQR9WX8","101.06","United States","-","USD","0.42","0.74","1.00","Oct 01, 2021","2.88","0.49","-","0.32","0.41","0.32","USD","Sep 05, 2014","Sep 05, 2014"
"PRUDENTIAL FINANCIAL INC MTN","Corporates","Fixed Income","2,630,911.12","0.18","2,630,911.12","2,525,000.00","74432QBT1","US74432QBT13","B78G9B2","102.51","United States","-","USD","0.62","0.48","1.00","Nov 16, 2021","4.50","0.61","-","0.48","0.61","0.48","USD","Nov 16, 2011","Nov 16, 2011"
"NATIONAL AUSTRALIA BANK LTD (NEW Y","Corporates","Fixed Income","2,626,348.91","0.18","2,626,348.91","2,537,000.00","63254ABB3","US63254ABB35","BHPP826","102.01","Australia","-","USD","0.59","0.30","1.00","Nov 04, 2021","3.70","0.58","-","0.30","0.58","0.30","USD","Dec 04, 2018","Dec 04, 2018"
"INTEL CORPORATION","Corporates","Fixed Income","2,609,174.37","0.18","2,609,174.37","2,590,000.00","458140AW0","US458140AW03","BDDQWN2","100.12","United States","-","USD","0.13","0.82","1.00","May 19, 2021","1.70","0.13","-","0.24","0.08","0.24","USD","May 19, 2016","May 19, 2016"
"SYSCO CORPORATION","Corporates","Fixed Income","2,600,028.36","0.18","2,600,028.36","2,576,000.00","871829BA4","US871829BA42","BYQ4R24","100.41","United States","-","USD","0.21","1.09","1.00","Jul 15, 2021","2.50","0.29","-","0.52","0.21","0.52","USD","Apr 01, 2016","Apr 01, 2016"
"DOMINION RESOURCES INC/VA","Corporates","Fixed Income","2,589,345.51","0.18","2,589,345.51","2,571,000.00","25746UCJ6","US25746UCJ60","BDBST39","100.46","United States","-","USD","0.29","0.76","1.00","Aug 15, 2021","2.00","0.37","-","0.41","0.29","0.41","USD","Aug 09, 2016","Aug 09, 2016"
"KROGER CO (THE)","Corporates","Fixed Income","2,585,785.58","0.18","2,585,785.58","2,522,000.00","501044CZ2","US501044CZ28","BRVDCC2","101.30","United States","-","USD","0.50","0.71","1.00","Nov 01, 2021","2.95","0.57","-","0.34","0.49","0.34","USD","Oct 28, 2014","Oct 28, 2014"
"CENTERPOINT ENERGY INC","Corporates","Fixed Income","2,580,924.17","0.18","2,580,924.17","2,497,000.00","15189TAT4","US15189TAT43","BGQR0F1","101.86","United States","-","USD","0.58","0.40","1.00","Nov 01, 2021","3.60","0.57","-","0.40","0.57","0.40","USD","Oct 05, 2018","Oct 05, 2018"
"UNION PACIFIC CORPORATION","Corporates","Fixed Income","2,548,037.66","0.18","2,548,037.66","2,510,000.00","907818ET1","US907818ET19","BDFXYK2","100.51","United States","-","USD","0.19","0.45","1.00","Jun 08, 2021","3.20","0.19","-","0.45","0.19","0.45","USD","Jun 08, 2018","Jun 08, 2018"
"MARRIOTT INTERNATIONAL INC","Corporates","Fixed Income","2,500,812.32","0.18","2,500,812.32","2,450,000.00","571903AM5","US571903AM51","BVXD6J3","100.63","United States","-","USD","0.29","1.94","1.00","Oct 15, 2021","3.13","0.53","-","0.93","0.28","0.93","USD","Oct 09, 2014","Oct 09, 2014"
"TRINITY ACQUISITION PLC","Corporates","Fixed Income","2,482,547.75","0.17","2,482,547.75","2,453,000.00","89641UAD3","US89641UAD37","BDFXRG9","101.05","United Kingdom","-","USD","0.38","1.18","1.00","Sep 15, 2021","3.50","0.45","-","0.67","0.37","0.67","USD","Mar 22, 2016","Mar 22, 2016"
"HALLIBURTON COMPANY","Corporates","Fixed Income","2,416,475.55","0.17","2,416,475.55","2,364,000.00","406216AZ4","US406216AZ40","B6X8WC8","100.99","United States","-","USD","0.37","1.64","1.00","Nov 15, 2021","3.25","0.61","-","0.56","0.36","0.56","USD","Nov 14, 2011","Nov 14, 2011"
"JOHN DEERE CAPITAL CORP MTN","Corporates","Fixed Income","2,415,878.05","0.17","2,415,878.05","2,372,000.00","24422ERE1","US24422ERE13","B5SQ112","100.99","United States","-","USD","0.28","0.35","1.00","Jul 12, 2021","3.90","0.28","-","0.35","0.28","0.35","USD","Jul 12, 2011","Jul 12, 2011"
"WELLPOINT INC","Corporates","Fixed Income","2,370,249.70","0.17","2,370,249.70","2,351,000.00","94973VAW7","US94973VAW72","B4JSJS3","100.35","United States","-","USD","0.12","2.75","1.00","Aug 15, 2021","3.70","0.37","-","0.84","0.12","0.84","USD","Aug 15, 2011","Aug 15, 2011"
"OHIO POWER COMPANY","Corporates","Fixed Income","2,364,317.48","0.17","2,364,317.48","2,249,000.00","677415CP4","US677415CP45","B4KFW84","102.44","United States","-","USD","0.49","0.48","1.00","Oct 01, 2021","5.38","0.49","-","0.48","0.49","0.48","USD","Sep 24, 2009","Sep 24, 2009"
"PEPSICO INC","Corporates","Fixed Income","2,356,164.16","0.17","2,356,164.16","2,324,000.00","713448BW7","US713448BW74","B53B316","101.08","United States","-","USD","0.40","0.29","1.00","Aug 25, 2021","3.00","0.40","-","0.29","0.40","0.29","USD","Aug 29, 2011","Aug 29, 2011"
"TYSON FOODS INC","Corporates","Fixed Income","2,353,337.19","0.17","2,353,337.19","2,334,000.00","902494BF9","US902494BF93","BF1D905","100.59","United States","-","USD","0.31","0.75","1.00","Aug 23, 2021","2.25","0.39","-","0.34","0.31","0.34","USD","Aug 23, 2017","Aug 23, 2017"
"MARSH & MCLENNAN CO INC","Corporates","Fixed Income","2,316,182.33","0.16","2,316,182.33","2,290,000.00","571748AR3","US571748AR30","B4KVG79","100.13","United States","-","USD","0.08","4.30","1.00","Jul 15, 2021","4.80","0.28","-","3.05","0.08","3.05","USD","Jul 15, 2011","Jul 15, 2011"
