Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"DTE ELECTRIC COMPANY","Corporates","Fixed Income","197,775.18","0.32","197,775.18","185,000.00","23338VAK2","US23338VAK26","-","106.04","United States","-","USD","8.13","1.54","1.00","Mar 01, 2030","2.25","8.19","-","1.52","7.98","1.52","USD","Feb 26, 2020","Feb 26, 2020"
"DOLLAR GENERAL CORPORATION","Corporates","Fixed Income","197,436.32","0.32","197,436.32","172,000.00","256677AG0","US256677AG02","-","113.76","United States","-","USD","7.82","1.87","1.00","Apr 03, 2030","3.50","7.90","-","1.83","7.71","1.83","USD","Apr 03, 2020","Apr 03, 2020"
"DUKE ENERGY CORP","Corporates","Fixed Income","197,119.82","0.32","197,119.82","187,000.00","26441CBH7","US26441CBH79","BM8RPH8","105.08","United States","-","USD","8.31","1.86","1.00","Jun 01, 2030","2.45","8.35","-","1.84","8.15","1.84","USD","May 15, 2020","May 15, 2020"
"PROCTER & GAMBLE CO","Corporates","Fixed Income","196,833.36","0.32","196,833.36","172,000.00","742718FH7","US742718FH71","-","113.49","United States","-","USD","8.05","1.43","1.00","Mar 25, 2030","3.00","8.05","-","1.43","8.05","1.43","USD","Mar 25, 2020","Mar 25, 2020"
"GILEAD SCIENCES INC","Corporates","Fixed Income","194,496.09","0.31","194,496.09","195,000.00","375558BY8","US375558BY84","-","99.24","United States","-","USD","8.85","1.74","1.00","Oct 01, 2030","1.65","8.88","-","1.74","8.88","1.74","USD","Sep 30, 2020","Sep 30, 2020"
"MPLX LP","Corporates","Fixed Income","194,374.93","0.31","194,374.93","185,000.00","55336VBQ2","US55336VBQ23","-","103.96","United States","-","USD","8.33","2.19","1.00","Aug 15, 2030","2.65","8.36","-","2.18","8.17","2.18","USD","Aug 18, 2020","Aug 18, 2020"
"PEPSICO INC","Corporates","Fixed Income","194,308.92","0.31","194,308.92","175,000.00","713448ES3","US713448ES36","-","110.12","United States","-","USD","8.01","1.56","1.00","Mar 19, 2030","2.75","8.09","-","1.53","7.90","1.53","USD","Mar 19, 2020","Mar 19, 2020"
"DELL INTERNATIONAL LLC 144A","Corporates","Fixed Income","193,337.83","0.31","193,337.83","150,000.00","24703DBD2","US24703DBD21","-","128.82","United States","-","USD","7.42","2.73","1.00","Jul 15, 2030","6.20","7.50","-","2.66","7.35","2.66","USD","Apr 09, 2020","Apr 09, 2020"
"CITIZENS FINANCIAL GROUP INC","Corporates","Fixed Income","191,656.63","0.31","191,656.63","170,000.00","174610AT2","US174610AT28","-","112.03","United States","-","USD","7.96","1.83","1.00","Apr 30, 2030","3.25","8.04","-","1.80","7.85","1.80","USD","Apr 30, 2020","Apr 30, 2020"
"MARRIOTT INTERNATIONAL INC","Corporates","Fixed Income","191,101.03","0.31","191,101.03","165,000.00","571903BE2","US571903BE27","-","115.38","United States","-","USD","7.69","2.76","1.00","Jun 15, 2030","4.63","7.73","-","2.72","7.56","2.72","USD","Jun 01, 2020","Jun 01, 2020"
"MICRON TECHNOLOGY INC","Corporates","Fixed Income","190,654.23","0.31","190,654.23","155,000.00","595112BQ5","US595112BQ52","-","121.01","United States","-","USD","7.38","2.11","1.00","Feb 15, 2030","4.66","7.47","-","2.05","7.30","2.05","USD","Jul 12, 2019","Jul 12, 2019"
"APPLE INC","Corporates","Fixed Income","190,464.49","0.31","190,464.49","187,000.00","037833DU1","US037833DU14","-","101.54","United States","-","USD","8.55","1.47","1.00","May 11, 2030","1.65","8.59","-","1.47","8.37","1.47","USD","May 11, 2020","May 11, 2020"
"RELX CAPITAL INC","Corporates","Fixed Income","189,322.12","0.30","189,322.12","172,000.00","74949LAD4","US74949LAD47","-","109.60","United Kingdom","-","USD","8.10","1.88","1.00","May 22, 2030","3.00","8.17","-","1.85","7.97","1.85","USD","May 22, 2020","May 22, 2020"
"VMWARE INC","Corporates","Fixed Income","189,311.74","0.30","189,311.74","158,000.00","928563AF2","US928563AF20","-","118.98","United States","-","USD","7.60","2.41","1.00","May 15, 2030","4.70","7.67","-","2.36","7.50","2.36","USD","Apr 07, 2020","Apr 07, 2020"
"MONDELEZ INTERNATIONAL INC","Corporates","Fixed Income","187,883.05","0.30","187,883.05","172,000.00","609207AT2","US609207AT22","BKWF8H5","108.50","United States","-","USD","8.08","1.75","1.00","Apr 13, 2030","2.75","8.14","-","1.72","7.94","1.72","USD","Apr 13, 2020","Apr 13, 2020"
"VULCAN MATERIALS COMPANY","Corporates","Fixed Income","187,477.40","0.30","187,477.40","165,000.00","929160AZ2","US929160AZ21","-","113.16","United States","-","USD","7.98","1.96","1.00","Jun 01, 2030","3.50","8.05","-","1.92","7.86","1.92","USD","May 18, 2020","May 18, 2020"
"AMAZON.COM INC","Corporates","Fixed Income","187,335.98","0.30","187,335.98","187,000.00","023135BS4","US023135BS49","-","99.99","United States","-","USD","8.66","1.50","1.00","Jun 03, 2030","1.50","8.70","-","1.50","8.70","1.50","USD","Jun 03, 2020","Jun 03, 2020"
"HP INC","Corporates","Fixed Income","186,444.48","0.30","186,444.48","170,000.00","40434LAC9","US40434LAC90","-","109.37","United States","-","USD","8.04","2.29","1.00","Jun 17, 2030","3.40","8.09","-","2.26","7.90","2.26","USD","Jun 17, 2020","Jun 17, 2020"
"LOWES COMPANIES INC","Corporates","Fixed Income","185,330.84","0.30","185,330.84","185,000.00","548661DY0","US548661DY05","BN4NTQ4","99.77","United States","-","USD","8.87","1.73","1.00","Oct 15, 2030","1.70","8.90","-","1.73","8.90","1.73","USD","Oct 22, 2020","Oct 22, 2020"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","185,008.27","0.30","185,008.27","165,000.00","969457BX7","US969457BX79","-","111.50","United States","-","USD","8.29","2.19","1.00","Nov 15, 2030","3.50","8.35","-","2.16","8.17","2.16","USD","May 14, 2020","May 14, 2020"
"AON CORP","Corporates","Fixed Income","184,442.82","0.30","184,442.82","170,000.00","037389BE2","US037389BE22","BMZM963","108.00","United States","-","USD","8.14","1.86","1.00","May 15, 2030","2.80","8.20","-","1.84","8.01","1.84","USD","May 15, 2020","May 15, 2020"
"ADOBE INC","Corporates","Fixed Income","183,974.34","0.30","183,974.34","171,000.00","00724PAD1","US00724PAD15","BJSB7N9","106.51","United States","-","USD","8.04","1.53","1.00","Feb 01, 2030","2.30","8.10","-","1.51","7.89","1.51","USD","Feb 03, 2020","Feb 03, 2020"
"THERMO FISHER SCIENTIFIC INC","Corporates","Fixed Income","182,798.98","0.29","182,798.98","147,000.00","883556CG5","US883556CG56","-","122.93","United States","-","USD","7.54","1.78","1.00","Mar 25, 2030","4.50","7.65","-","1.72","7.48","1.72","USD","Mar 25, 2020","Mar 25, 2020"
"BROOKFIELD FINANCE INC","Corporates","Fixed Income","180,161.75","0.29","180,161.75","150,000.00","11271LAE2","US11271LAE20","-","118.97","Canada","-","USD","7.62","2.08","1.00","Apr 15, 2030","4.35","7.70","-","2.03","7.53","2.03","USD","Apr 09, 2020","Apr 09, 2020"
"VODAFONE GROUP PLC","Corporates","Fixed Income","180,144.90","0.29","180,144.90","120,000.00","92857TAH0","US92857TAH05","B89PNN5","146.75","United Kingdom","-","USD","6.90","2.17","1.00","Feb 15, 2030","7.88","6.89","-","2.17","6.89","2.17","USD","Dec 08, 2000","Aug 15, 2000"
"INTERPUBLIC GROUP OF COMPANIES INC","Corporates","Fixed Income","179,663.98","0.29","179,663.98","145,000.00","460690BR0","US460690BR09","-","122.47","United States","-","USD","7.48","2.06","1.00","Mar 30, 2030","4.75","7.58","-","2.00","7.41","2.00","USD","Mar 30, 2020","Mar 30, 2020"
"FISERV INC","Corporates","Fixed Income","179,323.49","0.29","179,323.49","167,000.00","337738BC1","US337738BC18","-","107.03","United States","-","USD","8.24","1.83","1.00","Jun 01, 2030","2.65","8.29","-","1.81","8.09","1.81","USD","May 13, 2020","May 13, 2020"
"ECOLAB INC","Corporates","Fixed Income","178,843.47","0.29","178,843.47","140,000.00","278865BE9","US278865BE90","BMGJVD4","126.21","United States","-","USD","7.47","1.70","1.00","Mar 24, 2030","4.80","7.59","-","1.63","7.42","1.63","USD","Mar 24, 2020","Mar 24, 2020"
"GLOBAL PAYMENTS INC","Corporates","Fixed Income","178,601.87","0.29","178,601.87","165,000.00","37940XAD4","US37940XAD49","-","107.73","United States","-","USD","8.11","1.99","1.00","May 15, 2030","2.90","8.16","-","1.97","7.97","1.97","USD","May 15, 2020","May 15, 2020"
"OMNICOM GROUP INC","Corporates","Fixed Income","178,254.00","0.29","178,254.00","150,000.00","681919BC9","US681919BC93","BKXB1J5","118.28","United States","-","USD","7.79","2.05","1.00","Jun 01, 2030","4.20","7.87","-","2.00","7.69","2.00","USD","Apr 01, 2020","Apr 01, 2020"
"ANTHEM INC","Corporates","Fixed Income","177,539.50","0.29","177,539.50","170,000.00","036752AN3","US036752AN31","-","104.04","United States","-","USD","8.33","1.78","1.00","May 15, 2030","2.25","8.38","-","1.77","8.17","1.77","USD","May 05, 2020","May 05, 2020"
"MOTOROLA SOLUTIONS INC","Corporates","Fixed Income","177,183.81","0.28","177,183.81","175,000.00","620076BT5","US620076BT59","-","100.84","United States","-","USD","8.71","2.20","1.00","Nov 15, 2030","2.30","8.72","-","2.20","8.52","2.20","USD","Aug 14, 2020","Aug 14, 2020"
"EOG RESOURCES INC","Corporates","Fixed Income","177,023.77","0.28","177,023.77","145,000.00","26875PAU5","US26875PAU57","BLBMLZ3","120.94","United States","-","USD","7.62","1.89","1.00","Apr 15, 2030","4.38","7.72","-","1.84","7.54","1.84","USD","Apr 14, 2020","Apr 14, 2020"
"WEYERHAEUSER COMPANY","Corporates","Fixed Income","176,939.17","0.28","176,939.17","150,000.00","962166BY9","US962166BY91","-","116.92","United States","-","USD","7.71","1.99","1.00","Apr 15, 2030","4.00","7.80","-","1.94","7.62","1.94","USD","Mar 30, 2020","Mar 30, 2020"
"TRUIST BANK","Corporates","Fixed Income","176,891.80","0.28","176,891.80","170,000.00","89788KAA4","US89788KAA43","-","103.25","United States","-","USD","8.16","1.86","1.00","Mar 11, 2030","2.25","8.19","-","1.85","7.99","1.85","USD","Mar 09, 2020","Mar 09, 2020"
"CARLISLE COMPANIES INCORPORATED","Corporates","Fixed Income","176,527.18","0.28","176,527.18","165,000.00","142339AJ9","US142339AJ92","BKBP1Y4","105.93","United States","-","USD","7.96","2.03","1.00","Mar 01, 2030","2.75","8.00","-","2.02","7.80","2.02","USD","Feb 28, 2020","Feb 28, 2020"
"CROWN CASTLE INTERNATIONAL CORP","Corporates","Fixed Income","176,078.40","0.28","176,078.40","160,000.00","22822VAR2","US22822VAR24","-","109.88","United States","-","USD","8.11","2.14","1.00","Jul 01, 2030","3.30","8.17","-","2.11","7.98","2.11","USD","Apr 03, 2020","Apr 03, 2020"
"STRYKER CORPORATION","Corporates","Fixed Income","175,304.41","0.28","175,304.41","172,000.00","863667AY7","US863667AY70","BMWJ138","101.74","United States","-","USD","8.53","1.75","1.00","Jun 15, 2030","1.95","8.56","-","1.74","8.34","1.74","USD","Jun 04, 2020","Jun 04, 2020"
"QUALCOMM INCORPORATED","Corporates","Fixed Income","175,039.98","0.28","175,039.98","167,000.00","747525BK8","US747525BK80","BMZ7WJ2","104.46","United States","-","USD","8.38","1.63","1.00","May 20, 2030","2.15","8.43","-","1.62","8.23","1.62","USD","May 08, 2020","May 08, 2020"
"LYB INTERNATIONAL FINANCE III LLC","Corporates","Fixed Income","174,519.02","0.28","174,519.02","170,000.00","50249AAG8","US50249AAG85","-","102.03","United States","-","USD","8.61","2.02","1.00","Oct 01, 2030","2.25","8.64","-","2.01","8.44","2.01","USD","Oct 08, 2020","Oct 08, 2020"
"BECTON DICKINSON AND COMPANY","Corporates","Fixed Income","174,244.25","0.28","174,244.25","160,000.00","075887CJ6","US075887CJ64","-","108.44","United States","-","USD","8.15","1.84","1.00","May 20, 2030","2.82","8.21","-","1.81","8.02","1.81","USD","May 20, 2020","May 20, 2020"
"LEIDOS INC 144A","Corporates","Fixed Income","172,332.18","0.28","172,332.18","145,000.00","52532XAE5","US52532XAE58","-","118.07","United States","-","USD","7.69","2.22","1.00","May 15, 2030","4.38","7.77","-","2.17","7.59","2.17","USD","May 12, 2020","May 12, 2020"
"PROLOGIS LP","Corporates","Fixed Income","172,210.05","0.28","172,210.05","162,000.00","74340XBM2","US74340XBM20","BKZHP00","105.72","United States","-","USD","8.35","1.56","1.00","Apr 15, 2030","2.25","8.41","-","1.55","8.19","1.55","USD","Feb 18, 2020","Feb 18, 2020"
"KIMBERLY-CLARK CORPORATION","Corporates","Fixed Income","171,655.58","0.28","171,655.58","150,000.00","494368CB7","US494368CB71","-","113.46","United States","-","USD","7.92","1.52","1.00","Mar 26, 2030","3.10","8.02","-","1.49","7.83","1.49","USD","Mar 26, 2020","Mar 26, 2020"
"EQUIFAX INC","Corporates","Fixed Income","171,532.47","0.28","171,532.47","155,000.00","294429AS4","US294429AS42","-","110.11","United States","-","USD","8.05","1.91","1.00","May 15, 2030","3.10","8.12","-","1.88","7.93","1.88","USD","Apr 27, 2020","Apr 27, 2020"
"AMPHENOL CORPORATION","Corporates","Fixed Income","170,394.26","0.27","170,394.26","155,000.00","032095AJ0","US032095AJ08","BJDSY67","108.73","United States","-","USD","7.91","1.75","1.00","Feb 15, 2030","2.80","7.97","-","1.73","7.77","1.73","USD","Sep 10, 2019","Sep 10, 2019"
"PHILLIPS 66","Corporates","Fixed Income","170,103.79","0.27","170,103.79","170,000.00","718546AW4","US718546AW42","-","99.86","United States","-","USD","8.85","2.17","1.00","Dec 15, 2030","2.15","8.86","-","2.17","8.86","2.17","USD","Jun 10, 2020","Jun 10, 2020"
"PIONEER NATURAL RESOURCES COMPANY","Corporates","Fixed Income","168,923.71","0.27","168,923.71","170,000.00","723787AQ0","US723787AQ06","-","98.53","United States","-","USD","8.62","2.07","1.00","Aug 15, 2030","1.90","8.63","-","2.07","8.63","2.07","USD","Aug 11, 2020","Aug 11, 2020"
"ALTRIA GROUP INC","Corporates","Fixed Income","166,842.67","0.27","166,842.67","150,000.00","02209SBJ1","US02209SBJ15","-","110.54","United States","-","USD","7.93","2.14","1.00","May 06, 2030","3.40","7.99","-","2.11","7.80","2.11","USD","May 06, 2020","May 06, 2020"
"SMITH & NEPHEW PLC","Corporates","Fixed Income","166,765.87","0.27","166,765.87","165,000.00","83192PAA6","US83192PAA66","-","100.53","United Kingdom","-","USD","8.73","1.97","1.00","Oct 14, 2030","2.03","8.75","-","1.97","8.55","1.97","USD","Oct 14, 2020","Oct 14, 2020"
"CHEVRON CORP","Corporates","Fixed Income","166,521.04","0.27","166,521.04","157,000.00","166764BY5","US166764BY53","-","105.64","United States","-","USD","8.33","1.58","1.00","May 11, 2030","2.24","8.39","-","1.57","8.18","1.57","USD","May 11, 2020","May 11, 2020"
"FOX CORP","Corporates","Fixed Income","165,368.07","0.27","165,368.07","145,000.00","35137LAL9","US35137LAL99","-","113.07","United States","-","USD","7.83","1.94","1.00","Apr 08, 2030","3.50","7.90","-","1.91","7.72","1.91","USD","Apr 07, 2020","Apr 07, 2020"
"UNIVERSAL HEALTH SERVICES INC 144A","Corporates","Fixed Income","165,212.18","0.27","165,212.18","160,000.00","913903AV2","US913903AV21","-","102.39","United States","-","USD","8.48","2.37","1.00","Oct 15, 2030","2.65","8.49","-","2.37","8.30","2.37","USD","Sep 21, 2020","Sep 21, 2020"
"TRUIST FINANCIAL CORP MTN","Corporates","Fixed Income","164,610.13","0.26","164,610.13","160,000.00","89788MAB8","US89788MAB81","-","102.64","United States","-","USD","8.50","1.64","1.00","Jun 05, 2030","1.95","8.54","-","1.64","8.33","1.64","USD","Jun 05, 2020","Jun 05, 2020"
"SCHLUMBERGER INVESTMENT SA","Corporates","Fixed Income","163,895.92","0.26","163,895.92","155,000.00","806854AJ4","US806854AJ48","-","105.57","United States","-","USD","8.30","2.00","1.00","Jun 26, 2030","2.65","8.35","-","1.98","8.15","1.98","USD","Jun 26, 2020","Jun 26, 2020"
"CITRIX SYSTEMS INC","Corporates","Fixed Income","163,813.50","0.26","163,813.50","150,000.00","177376AF7","US177376AF70","-","107.94","United States","-","USD","7.78","2.33","1.00","Mar 01, 2030","3.30","7.82","-","2.30","7.63","2.30","USD","Feb 25, 2020","Feb 25, 2020"
"HONEYWELL INTERNATIONAL INC","Corporates","Fixed Income","161,768.85","0.26","161,768.85","155,000.00","438516BZ8","US438516BZ80","-","104.11","United States","-","USD","8.49","1.48","1.00","Jun 01, 2030","1.95","8.54","-","1.47","8.33","1.47","USD","May 18, 2020","May 18, 2020"
"BRIXMOR OPERATING PARTNERSHIP LP","Corporates","Fixed Income","159,383.70","0.26","159,383.70","140,000.00","11120VAJ2","US11120VAJ26","-","113.64","United States","-","USD","7.89","2.43","1.00","Jul 01, 2030","4.05","7.95","-","2.39","7.77","2.39","USD","Jun 10, 2020","Jun 10, 2020"
"DEERE & CO","Corporates","Fixed Income","159,196.02","0.26","159,196.02","140,000.00","244199BJ3","US244199BJ37","-","112.90","United States","-","USD","7.97","1.59","1.00","Apr 15, 2030","3.10","8.06","-","1.56","7.87","1.56","USD","Mar 30, 2020","Mar 30, 2020"
"DOW CHEMICAL COMPANY (THE)","Corporates","Fixed Income","158,890.76","0.26","158,890.76","155,000.00","260543DC4","US260543DC49","-","101.68","United States","-","USD","8.75","1.91","1.00","Nov 15, 2030","2.10","8.78","-","1.91","8.58","1.91","USD","Aug 26, 2020","Aug 26, 2020"
"ASTRAZENECA PLC","Corporates","Fixed Income","158,848.40","0.26","158,848.40","162,000.00","046353AW8","US046353AW81","-","97.43","United Kingdom","-","USD","8.82","1.67","1.00","Aug 06, 2030","1.38","8.84","-","1.67","8.84","1.67","USD","Aug 06, 2020","Aug 06, 2020"
"SIMON PROPERTY GROUP LP","Corporates","Fixed Income","157,898.35","0.25","157,898.35","151,000.00","828807DK0","US828807DK02","BMVPRM8","104.54","United States","-","USD","8.35","2.12","1.00","Jul 15, 2030","2.65","8.39","-","2.11","8.19","2.11","USD","Jul 09, 2020","Jul 09, 2020"
"QUANTA SERVICES INC.","Corporates","Fixed Income","157,298.18","0.25","157,298.18","145,000.00","74762EAF9","US74762EAF97","-","107.54","United States","-","USD","8.37","2.04","1.00","Oct 01, 2030","2.90","8.42","-","2.02","8.23","2.02","USD","Sep 22, 2020","Sep 22, 2020"
"CONSOLIDATED EDISON COMPANY OF NEW","Corporates","Fixed Income","156,222.47","0.25","156,222.47","137,000.00","209111FX6","US209111FX66","-","113.03","United States","-","USD","7.86","1.81","1.00","Apr 01, 2030","3.35","7.94","-","1.77","7.75","1.77","USD","Mar 31, 2020","Mar 31, 2020"
"CUMMINS INC","Corporates","Fixed Income","154,654.61","0.25","154,654.61","155,000.00","231021AT3","US231021AT37","-","99.17","United States","-","USD","8.84","1.59","1.00","Sep 01, 2030","1.50","8.86","-","1.59","8.86","1.59","USD","Aug 24, 2020","Aug 24, 2020"
"GENERAL MILLS INC","Corporates","Fixed Income","153,928.17","0.25","153,928.17","140,000.00","370334CL6","US370334CL64","BM6QSF6","109.20","United States","-","USD","8.04","1.79","1.00","Apr 15, 2030","2.88","8.11","-","1.76","7.91","1.76","USD","Apr 03, 2020","Apr 03, 2020"
"HUMANA INC","Corporates","Fixed Income","151,822.93","0.24","151,822.93","121,000.00","444859BN1","US444859BN12","-","124.01","United States","-","USD","7.46","2.00","1.00","Apr 01, 2030","4.88","7.56","-","1.94","7.39","1.94","USD","Mar 26, 2020","Mar 26, 2020"
"NVR INC","Corporates","Fixed Income","151,740.87","0.24","151,740.87","140,000.00","62944TAF2","US62944TAF21","-","107.85","United States","-","USD","8.00","2.07","1.00","May 15, 2030","3.00","8.13","-","2.02","7.75","2.02","USD","May 04, 2020","May 04, 2020"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","151,276.23","0.24","151,276.23","147,000.00","718172CP2","US718172CP24","-","102.45","United States","-","USD","8.35","1.81","1.00","May 01, 2030","2.10","8.38","-","1.80","8.18","1.80","USD","May 01, 2020","May 01, 2020"
"BOSTON PROPERTIES LP","Corporates","Fixed Income","151,130.69","0.24","151,130.69","141,000.00","10112RBC7","US10112RBC79","-","106.19","United States","-","USD","7.94","2.15","1.00","Mar 15, 2030","2.90","7.98","-","2.13","7.79","2.13","USD","Sep 03, 2019","Sep 03, 2019"
"TRANSCONTINENTAL GAS PIPE LINE COM","Corporates","Fixed Income","150,638.10","0.24","150,638.10","135,000.00","893574AP8","US893574AP88","-","111.01","United States","-","USD","8.00","1.95","1.00","May 15, 2030","3.25","8.07","-","1.92","7.88","1.92","USD","Dec 16, 2020","Nov 15, 2020"
"FLEX LTD","Corporates","Fixed Income","149,809.11","0.24","149,809.11","125,000.00","33938XAB1","US33938XAB10","-","118.94","Singapore","-","USD","7.54","2.57","1.00","May 12, 2030","4.88","7.61","-","2.52","7.44","2.52","USD","May 12, 2020","May 12, 2020"
"MARSH & MCLENNAN COMPANIES INC","Corporates","Fixed Income","149,755.32","0.24","149,755.32","143,000.00","571748BN1","US571748BN17","-","104.32","United States","-","USD","8.74","1.77","1.00","Nov 15, 2030","2.25","8.78","-","1.76","8.58","1.76","USD","May 07, 2020","May 07, 2020"
"UNION PACIFIC CORPORATION","Corporates","Fixed Income","145,350.90","0.23","145,350.90","135,000.00","907818FH6","US907818FH61","-","106.57","United States","-","USD","8.01","1.62","1.00","Feb 05, 2030","2.40","8.07","-","1.60","7.87","1.60","USD","Jan 31, 2020","Jan 31, 2020"
"AVALONBAY COMMUNITIES INC MTN","Corporates","Fixed Income","145,248.31","0.23","145,248.31","137,000.00","05348EBG3","US05348EBG35","-","105.14","United States","-","USD","8.11","1.69","1.00","Mar 01, 2030","2.30","8.16","-","1.67","7.96","1.67","USD","Feb 25, 2020","Feb 25, 2020"
"RALPH LAUREN CORP","Corporates","Fixed Income","144,770.77","0.23","144,770.77","135,000.00","731572AB9","US731572AB96","-","106.96","United States","-","USD","8.18","2.13","1.00","Jun 15, 2030","2.95","8.22","-","2.11","8.02","2.11","USD","Jun 03, 2020","Jun 03, 2020"
"CATERPILLAR INC","Corporates","Fixed Income","144,659.09","0.23","144,659.09","132,000.00","149123CH2","US149123CH22","BK80N35","108.87","United States","-","USD","8.12","1.56","1.00","Apr 09, 2030","2.60","8.19","-","1.54","7.99","1.54","USD","Apr 09, 2020","Apr 09, 2020"
"OREILLY AUTOMOTIVE INC","Corporates","Fixed Income","144,471.60","0.23","144,471.60","120,000.00","67103HAJ6","US67103HAJ68","-","119.13","United States","-","USD","7.62","1.92","1.00","Apr 01, 2030","4.20","7.72","-","1.87","7.54","1.87","USD","Mar 27, 2020","Mar 27, 2020"
"PERRIGO FINANCE UNLIMITED CO","Corporates","Fixed Income","144,315.68","0.23","144,315.68","135,000.00","71429MAC9","US71429MAC91","-","106.60","Ireland","-","USD","8.11","2.36","1.00","Jun 15, 2030","3.15","8.14","-","2.34","7.95","2.34","USD","Jun 19, 2020","Jun 19, 2020"
"KONINKLIJKE KPN NV","Corporates","Fixed Income","144,277.50","0.23","144,277.50","100,000.00","780641AH9","US780641AH94","2734385","141.76","Netherlands","-","USD","7.14","3.31","1.00","Oct 01, 2030","8.38","7.09","-","3.31","7.09","3.31","USD","Feb 13, 2001","Oct 04, 2000"
"BAIDU INC","Corporates","Fixed Income","142,604.04","0.23","142,604.04","130,000.00","056752AR9","US056752AR92","-","108.72","China","-","USD","7.84","2.37","1.00","Apr 07, 2030","3.42","7.88","-","2.34","7.69","2.34","USD","Apr 07, 2020","Apr 07, 2020"
"AEP TEXAS INC","Corporates","Fixed Income","142,062.15","0.23","142,062.15","137,000.00","00108WAM2","US00108WAM29","-","103.59","United States","-","USD","8.51","1.69","1.00","Jul 01, 2030","2.10","8.56","-","1.68","8.35","1.68","USD","Jul 01, 2020","Jul 01, 2020"
"CAMPBELL SOUP COMPANY","Corporates","Fixed Income","141,871.18","0.23","141,871.18","135,000.00","134429BJ7","US134429BJ73","-","104.53","United States","-","USD","8.23","1.84","1.00","Apr 24, 2030","2.38","8.27","-","1.83","8.07","1.83","USD","Apr 24, 2020","Apr 24, 2020"
"AMDOCS LTD","Corporates","Fixed Income","140,444.15","0.23","140,444.15","135,000.00","02342TAE9","US02342TAE91","-","103.79","United States","-","USD","8.32","2.09","1.00","Jun 15, 2030","2.54","8.34","-","2.08","8.14","2.08","USD","Jun 24, 2020","Jun 24, 2020"
"PUBLIC SERVICE ENTERPRISE GROUP IN","Corporates","Fixed Income","139,845.70","0.22","139,845.70","142,000.00","744573AQ9","US744573AQ91","-","97.79","United States","-","USD","8.75","1.85","1.00","Aug 15, 2030","1.60","8.76","-","1.85","8.76","1.85","USD","Aug 14, 2020","Aug 14, 2020"
"MERCK & CO INC","Corporates","Fixed Income","139,426.97","0.22","139,426.97","140,000.00","58933YAZ8","US58933YAZ88","-","99.49","United States","-","USD","8.74","1.51","1.00","Jun 24, 2030","1.45","8.77","-","1.51","8.77","1.51","USD","Jun 24, 2020","Jun 24, 2020"
"DENTSPLY SIRONA INC","Corporates","Fixed Income","137,905.42","0.22","137,905.42","125,000.00","24906PAA7","US24906PAA75","BL6D184","109.89","United States","-","USD","8.05","2.08","1.00","Jun 01, 2030","3.25","8.10","-","2.05","7.91","2.05","USD","May 26, 2020","May 26, 2020"
"NUTRIEN LTD","Corporates","Fixed Income","137,737.29","0.22","137,737.29","125,000.00","67077MAW8","US67077MAW82","-","109.65","Canada","-","USD","8.09","1.82","1.00","May 13, 2030","2.95","8.16","-","1.79","7.97","1.79","USD","May 13, 2020","May 13, 2020"
"PPL CAPITAL FUNDING INC","Corporates","Fixed Income","137,409.00","0.22","137,409.00","115,000.00","69352PAQ6","US69352PAQ63","-","118.41","United States","-","USD","7.68","1.94","1.00","Apr 15, 2030","4.13","7.77","-","1.89","7.59","1.89","USD","Apr 03, 2020","Apr 03, 2020"
"REPUBLIC SERVICES INC","Corporates","Fixed Income","137,119.67","0.22","137,119.67","130,000.00","760759AV2","US760759AV21","-","104.60","United States","-","USD","8.11","1.75","1.00","Mar 01, 2030","2.30","8.16","-","1.74","7.95","1.74","USD","Feb 27, 2020","Feb 27, 2020"
"S&P GLOBAL INC","Corporates","Fixed Income","136,768.33","0.22","136,768.33","140,000.00","78409VAS3","US78409VAS34","-","97.15","United States","-","USD","8.90","1.57","1.00","Aug 15, 2030","1.25","8.92","-","1.57","8.92","1.57","USD","Aug 13, 2020","Aug 13, 2020"
"SUZANO AUSTRIA GMBH","Corporates","Fixed Income","135,981.07","0.22","135,981.07","120,000.00","86964WAH5","US86964WAH51","BJXTN41","113.26","Brazil","-","USD","7.32","3.28","1.00","Jan 15, 2030","5.00","7.34","-","3.25","7.17","3.25","USD","Aug 14, 2019","May 29, 2019"
"STATE STREET CORP","Corporates","Fixed Income","135,696.51","0.22","135,696.51","124,000.00","857477BG7","US857477BG73","-","108.27","United States","-","USD","8.06","1.42","1.00","Jan 24, 2030","2.40","8.06","-","1.42","8.06","1.42","USD","Jan 24, 2020","Jan 24, 2020"
"REINSURANCE GROUP OF AMERICA INCOR","Corporates","Fixed Income","135,683.12","0.22","135,683.12","125,000.00","759351AP4","US759351AP49","-","108.25","United States","-","USD","8.12","2.18","1.00","Jun 15, 2030","3.15","8.16","-","2.15","7.97","2.15","USD","Jun 09, 2020","Jun 09, 2020"
